time_s	gforce_x	gforce_y	gforce_z	ang_vel_x	ang_vel_y	ang_vel_z
9.573	0.03	0.06	0.99	0.0	-0.02	0.02
9.576	0.03	0.06	0.99	0.0	0.01	0.02
9.58	0.03	0.05	1.03	0.0	0.01	0.02
9.586	0.03	0.05	1.03	0.01	0.01	0.02
9.59	0.03	0.07	0.93	0.01	0.01	0.02
9.596	0.03	0.07	0.93	0.0	0.02	0.02
9.602	0.01	0.04	1.02	0.0	0.02	0.02
9.606	0.01	0.04	1.02	0.0	-0.02	0.02
9.61	0.04	0.08	0.98	0.0	-0.02	0.02
9.617	0.04	0.08	0.98	-0.01	0.0	0.02
9.62	0.03	0.06	1.04	-0.01	0.0	0.02
9.626	0.03	0.06	1.04	0.0	0.01	0.02
9.629	0.05	0.07	0.99	0.0	0.01	0.02
9.65	0.05	0.07	0.99	-0.01	0.0	0.02
9.652	0.01	0.05	1.02	-0.01	0.0	0.02
9.654	0.01	0.05	1.02	-0.01	0.03	0.02
9.655	0.01	0.06	0.99	-0.01	0.03	0.02
9.656	0.01	0.06	0.99	-0.01	-0.01	0.02
9.661	0.04	0.07	0.99	-0.01	-0.01	0.02
9.672	0.04	0.07	0.99	-0.01	0.0	0.02
9.674	0.02	0.07	0.97	-0.01	0.0	0.02
9.676	0.02	0.07	0.97	-0.01	0.03	0.02
9.68	0.04	0.06	0.99	-0.01	0.03	0.02
9.686	0.04	0.06	0.99	-0.01	-0.01	0.02
9.689	0.06	0.05	0.95	-0.01	-0.01	0.02
9.695	0.06	0.05	0.95	-0.01	-0.01	0.02
9.7	0.02	0.06	0.98	-0.01	-0.01	0.02
9.706	0.02	0.06	0.98	0.0	0.03	0.02
9.71	0.05	0.04	0.94	0.0	0.03	0.02
9.718	0.05	0.04	0.94	-0.01	-0.01	0.03
9.721	0.03	0.07	0.98	-0.01	-0.01	0.03
9.726	0.03	0.07	0.98	-0.01	0.02	0.02
9.73	0.03	0.03	0.98	-0.01	0.02	0.02
9.744	0.03	0.03	0.98	0.0	0.03	0.03
9.745	0.0	0.05	0.97	0.0	0.03	0.03
9.746	0.0	0.05	0.97	-0.01	0.01	0.02
9.765	0.06	0.05	0.95	-0.01	0.01	0.02
9.766	0.06	0.05	0.95	-0.01	-0.01	0.02
9.768	0.02	0.06	1.0	-0.01	-0.01	0.02
9.769	0.02	0.06	1.0	0.0	0.04	0.03
9.77	0.05	0.03	0.92	0.0	0.04	0.03
9.776	0.05	0.03	0.92	0.0	0.01	0.03
9.78	0.04	0.06	0.96	0.0	0.01	0.03
9.786	0.04	0.06	0.96	0.0	0.01	0.02
9.79	0.02	0.0	0.94	0.0	0.01	0.02
9.796	0.02	0.0	0.94	0.01	0.03	0.02
9.8	0.09	-0.01	0.88	0.01	0.03	0.02
9.805	0.09	-0.01	0.88	0.01	-0.02	0.03
9.81	0.09	0.07	0.88	0.01	-0.02	0.03
9.819	0.09	0.07	0.88	0.0	0.05	0.02
9.821	-0.06	0.04	1.11	0.0	0.05	0.02
9.826	-0.06	0.04	1.11	0.01	0.1	0.03
9.83	-0.06	0.04	1.07	0.01	0.1	0.03
9.848	-0.06	0.04	1.07	-0.01	-0.03	0.02
9.85	0.02	0.09	1.09	-0.01	-0.03	0.02
9.851	0.02	0.09	1.09	-0.01	-0.02	0.02
9.852	0.0	0.07	1.18	-0.01	-0.02	0.02
9.856	0.0	0.07	1.18	-0.01	0.05	0.02
9.86	0.08	0.1	0.96	-0.01	0.05	0.02
9.869	0.08	0.1	0.96	-0.01	0.01	0.02
9.871	0.06	0.11	0.92	-0.01	0.01	0.02
9.876	0.06	0.11	0.92	-0.02	0.01	0.02
9.88	0.01	0.06	1.01	-0.02	0.01	0.02
9.886	0.01	0.06	1.01	-0.01	0.06	0.02
9.89	-0.01	0.08	0.97	-0.01	0.06	0.02
9.896	-0.01	0.08	0.97	-0.03	0.0	0.02
9.9	0.06	0.05	1.05	-0.03	0.0	0.02
9.906	0.06	0.05	1.05	-0.03	-0.03	0.02
9.91	-0.03	0.04	1.14	-0.03	-0.03	0.02
9.917	-0.03	0.04	1.14	-0.01	0.09	0.02
9.92	0.01	0.05	1.05	-0.01	0.09	0.02
9.926	0.01	0.05	1.05	-0.02	-0.03	0.02
9.93	-0.01	0.05	1.08	-0.02	-0.03	0.02
9.947	-0.01	0.05	1.08	-0.02	-0.01	0.02
9.95	0.03	0.06	1.0	-0.02	-0.01	0.02
9.951	0.03	0.06	1.0	-0.01	0.06	0.02
9.953	0.0	0.04	0.97	-0.01	0.06	0.02
9.971	0.0	0.04	0.97	-0.01	-0.01	0.02
9.972	0.04	0.06	1.0	-0.01	-0.01	0.02
9.973	0.04	0.06	1.0	-0.01	0.0	0.02
9.974	0.05	0.06	0.95	-0.01	0.0	0.02
9.976	0.05	0.06	0.95	-0.01	0.0	0.02
9.98	0.03	0.02	0.98	-0.01	0.0	0.02
9.986	0.03	0.02	0.98	-0.01	0.0	0.02
9.99	0.0	0.05	1.02	-0.01	0.0	0.02
9.996	0.0	0.05	1.02	0.0	0.03	0.02
10.001	0.04	0.03	1.01	0.0	0.03	0.02
10.006	0.04	0.03	1.01	-0.01	0.0	0.03
10.01	0.05	0.05	1.04	-0.01	0.0	0.03
10.017	0.05	0.05	1.04	-0.01	-0.02	0.02
10.02	-0.03	0.04	1.04	-0.01	-0.02	0.02
10.026	-0.03	0.04	1.04	-0.01	0.04	0.02
10.03	0.03	0.05	0.98	-0.01	0.04	0.02
10.046	0.03	0.05	0.98	0.0	0.04	0.02
10.049	0.01	0.07	1.04	0.0	0.04	0.02
10.053	0.01	0.07	1.04	-0.02	-0.05	0.02
10.055	0.05	0.05	0.95	-0.02	-0.05	0.02
10.057	0.05	0.05	0.95	-0.02	0.02	0.02
10.061	0.04	0.05	0.97	-0.02	0.02	0.02
10.071	0.04	0.05	0.97	-0.01	0.02	0.02
10.073	0.05	0.02	0.94	-0.01	0.02	0.02
10.076	0.05	0.02	0.94	-0.02	-0.02	0.02
10.08	0.02	0.04	1.01	-0.02	-0.02	0.02
10.088	0.02	0.04	1.01	-0.02	0.02	0.02
10.09	0.02	0.04	0.9	-0.02	0.02	0.02
10.097	0.02	0.04	0.9	-0.01	0.02	0.02
10.101	0.0	0.03	0.98	-0.01	0.02	0.02
10.106	0.0	0.03	0.98	-0.02	0.02	0.02
10.11	0.04	0.05	0.99	-0.02	0.02	0.02
10.116	0.04	0.05	0.99	-0.02	-0.01	0.02
10.12	0.02	0.01	1.0	-0.02	-0.01	0.02
10.126	0.02	0.01	1.0	-0.02	0.0	0.02
10.13	0.01	0.03	0.99	-0.02	0.0	0.02
10.148	0.01	0.03	0.99	-0.01	0.03	0.02
10.15	0.03	0.01	0.95	-0.01	0.03	0.02
10.152	0.03	0.01	0.95	-0.01	-0.01	0.01
10.153	0.02	0.04	1.01	-0.01	-0.01	0.01
10.156	0.02	0.04	1.01	-0.01	0.0	0.02
10.16	0.06	0.04	1.0	-0.01	0.0	0.02
10.173	0.06	0.04	1.0	-0.01	0.0	0.02
10.175	0.0	0.01	0.97	-0.01	0.0	0.02
10.176	0.0	0.01	0.97	0.0	0.03	0.02
10.18	0.0	-0.06	0.88	0.0	0.03	0.02
10.186	0.0	-0.06	0.88	0.02	0.01	0.02
10.19	0.0	0.01	0.82	0.02	0.01	0.02
10.196	0.0	0.01	0.82	-0.01	-0.07	0.02
10.2	0.05	0.11	1.31	-0.01	-0.07	0.02
10.206	0.05	0.11	1.31	0.0	-0.05	0.01
10.209	0.01	0.04	0.86	0.0	-0.05	0.01
10.218	0.01	0.04	0.86	0.0	0.08	0.02
10.22	0.1	0.12	1.2	0.0	0.08	0.02
10.226	0.1	0.12	1.2	-0.02	-0.13	0.01
10.23	0.1	0.0	0.92	-0.02	-0.13	0.01
10.248	0.1	0.0	0.92	0.01	0.02	0.01
10.249	-0.12	-0.02	0.9	0.01	0.02	0.01
10.251	-0.12	-0.02	0.9	-0.02	0.16	0.02
10.252	0.09	0.07	1.02	-0.02	0.16	0.02
10.256	0.09	0.07	1.02	-0.02	-0.08	0.01
10.26	0.01	0.09	1.13	-0.02	-0.08	0.01
10.274	0.01	0.09	1.13	-0.02	0.02	0.01
10.276	0.0	0.06	1.01	-0.02	0.02	0.01
10.277	0.0	0.06	1.01	-0.01	0.05	0.01
10.28	0.08	0.06	0.99	-0.01	0.05	0.01
10.286	0.08	0.06	0.99	-0.03	-0.06	0.01
10.29	0.04	-0.01	0.96	-0.03	-0.06	0.01
10.296	0.04	-0.01	0.96	-0.01	0.03	0.01
10.301	0.05	0.03	1.1	-0.01	0.03	0.01
10.306	0.05	0.03	1.1	-0.01	0.03	0.01
10.31	0.0	0.04	0.97	-0.01	0.03	0.01
10.316	0.0	0.04	0.97	-0.01	0.04	0.01
10.32	-0.01	0.04	0.98	-0.01	0.04	0.01
10.326	-0.01	0.04	0.98	-0.01	-0.01	0.01
10.33	0.04	0.04	1.03	-0.01	-0.01	0.01
10.346	0.04	0.04	1.03	-0.01	-0.04	0.01
10.349	0.05	0.03	0.95	-0.01	-0.04	0.01
10.35	0.05	0.03	0.95	-0.01	0.03	0.01
10.353	0.02	0.04	1.13	-0.01	0.03	0.01
10.356	0.02	0.04	1.13	0.0	0.02	0.01
10.36	0.03	0.04	0.95	0.0	0.02	0.01
10.37	0.03	0.04	0.95	-0.01	0.01	0.01
10.371	0.0	0.04	1.05	-0.01	0.01	0.01
10.376	0.0	0.04	1.05	0.0	0.01	0.01
10.379	0.02	0.04	1.0	0.0	0.01	0.01
10.386	0.02	0.04	1.0	0.0	-0.01	0.01
10.39	0.04	0.05	0.97	0.0	-0.01	0.01
10.396	0.04	0.05	0.97	-0.01	0.01	0.01
10.402	0.01	0.04	1.04	-0.01	0.01	0.01
10.406	0.01	0.04	1.04	0.0	0.0	0.01
10.41	0.05	0.06	0.95	0.0	0.0	0.01
10.416	0.05	0.06	0.95	-0.01	-0.01	0.01
10.42	0.04	0.06	1.06	-0.01	-0.01	0.01
10.426	0.04	0.06	1.06	-0.01	0.02	0.01
10.43	0.01	0.04	0.98	-0.01	0.02	0.01
10.446	0.01	0.04	0.98	-0.01	0.02	0.01
10.449	0.04	0.06	1.0	-0.01	0.02	0.01
10.452	0.04	0.06	1.0	-0.02	-0.02	0.01
10.453	0.0	0.05	1.04	-0.02	-0.02	0.01
10.456	0.0	0.05	1.04	-0.02	0.03	0.01
10.46	0.03	0.04	0.97	-0.02	0.03	0.01
10.472	0.03	0.04	0.97	-0.02	0.0	0.01
10.474	0.04	0.05	1.04	-0.02	0.0	0.01
10.476	0.04	0.05	1.04	-0.02	-0.02	0.01
10.48	0.05	0.04	0.96	-0.02	-0.02	0.01
10.486	0.05	0.04	0.96	-0.02	0.04	0.01
10.49	0.0	0.03	1.06	-0.02	0.04	0.01
10.496	0.0	0.03	1.06	-0.01	0.02	0.02
10.501	0.03	0.03	0.89	-0.01	0.02	0.02
10.506	0.03	0.03	0.89	-0.02	-0.01	0.01
10.51	0.02	0.03	1.06	-0.02	-0.01	0.01
10.53	0.02	0.03	1.06	-0.01	-0.01	0.02
10.535	0.0	0.03	1.01	-0.01	-0.01	0.02
10.54	0.0	0.03	1.01	-0.01	0.03	0.01
10.542	0.01	0.03	0.98	-0.01	0.03	0.01
10.543	0.01	0.03	0.98	-0.01	0.0	0.01
10.544	0.01	0.05	1.06	-0.01	0.0	0.01
10.546	0.01	0.05	1.06	-0.01	-0.02	0.01
10.553	0.03	0.03	0.98	-0.01	-0.02	0.01
10.556	0.03	0.03	0.98	-0.01	0.01	0.01
10.56	0.04	0.06	1.05	-0.01	0.01	0.01
10.568	0.04	0.06	1.05	-0.01	-0.01	0.01
10.57	0.01	0.02	0.98	-0.01	-0.01	0.01
10.576	0.01	0.02	0.98	-0.01	0.02	0.01
10.58	-0.01	0.04	1.03	-0.01	0.02	0.01
10.587	-0.01	0.04	1.03	-0.01	0.0	0.01
10.59	0.04	0.03	0.92	-0.01	0.0	0.01
10.596	0.04	0.03	0.92	-0.01	-0.01	0.01
10.601	0.04	0.05	1.06	-0.01	-0.01	0.01
10.606	0.04	0.05	1.06	-0.01	-0.01	0.01
10.61	0.04	0.03	0.94	-0.01	-0.01	0.01
10.618	0.04	0.03	0.94	-0.01	-0.02	0.01
10.62	0.0	0.04	1.01	-0.01	-0.02	0.01
10.626	0.0	0.04	1.01	-0.01	0.03	0.01
10.63	0.02	0.02	0.94	-0.01	0.03	0.01
10.648	0.02	0.02	0.94	-0.01	0.0	0.01
10.65	0.02	0.02	1.07	-0.01	0.0	0.01
10.652	0.02	0.02	1.07	-0.01	-0.03	0.01
10.652	0.01	0.04	1.02	-0.01	-0.03	0.01
10.656	0.01	0.04	1.02	-0.01	0.0	0.01
10.66	0.03	0.05	0.95	-0.01	0.0	0.01
10.667	0.03	0.05	0.95	0.0	0.02	0.01
10.67	0.02	0.06	1.02	0.0	0.02	0.01
10.676	0.02	0.06	1.02	-0.01	-0.01	0.01
10.68	0.03	0.04	1.01	-0.01	-0.01	0.01
10.686	0.03	0.04	1.01	-0.01	-0.02	0.01
10.689	0.06	0.03	1.0	-0.01	-0.02	0.01
10.696	0.06	0.03	1.0	-0.01	0.01	0.01
10.7	0.03	0.04	0.99	-0.01	0.01	0.01
10.705	0.03	0.04	0.99	-0.01	-0.01	0.01
10.71	0.02	0.03	0.97	-0.01	-0.01	0.01
10.716	0.02	0.03	0.97	-0.01	0.02	0.01
10.72	-0.01	0.04	1.05	-0.01	0.02	0.01
10.726	-0.01	0.04	1.05	-0.01	0.02	0.01
10.73	0.03	0.04	0.95	-0.01	0.02	0.01
10.745	0.03	0.04	0.95	-0.01	-0.02	0.01
10.746	0.03	0.02	1.08	-0.01	-0.02	0.01
10.751	0.03	0.02	1.08	-0.01	0.0	0.01
10.752	0.03	0.01	0.97	-0.01	0.0	0.01
10.766	0.03	0.01	0.97	0.0	-0.01	0.01
10.768	0.0	0.02	1.05	0.0	-0.01	0.01
10.768	0.0	0.02	1.05	0.0	0.02	0.01
10.77	0.0	0.0	0.97	0.0	0.02	0.01
10.776	0.0	0.0	0.97	0.0	0.0	0.01
10.78	0.03	0.05	1.01	0.0	0.0	0.01
10.786	0.03	0.05	1.01	0.0	-0.02	0.01
10.79	0.02	0.02	1.04	0.0	-0.02	0.01
10.796	0.02	0.02	1.04	0.0	-0.01	0.01
10.8	0.02	0.02	0.97	0.0	-0.01	0.01
10.806	0.02	0.02	0.97	0.01	0.01	0.01
10.81	0.03	0.03	1.01	0.01	0.01	0.01
10.827	0.03	0.03	1.01	0.0	0.0	0.01
10.828	0.0	0.02	1.05	0.0	0.0	0.01
10.83	0.0	0.02	1.05	0.0	-0.02	0.01
10.831	0.03	0.03	1.0	0.0	-0.02	0.01
10.856	0.03	0.03	1.0	0.0	-0.02	0.01
10.857	0.01	0.03	1.06	0.0	-0.02	0.01
10.858	0.01	0.03	1.06	0.01	-0.01	0.01
10.86	0.01	0.01	1.0	0.01	-0.01	0.01
10.861	0.01	0.01	1.0	0.01	0.01	0.01
10.863	0.01	0.02	1.02	0.01	0.01	0.01
10.866	0.01	0.02	1.02	0.01	-0.03	0.01
10.87	0.01	0.03	1.0	0.01	-0.03	0.01
10.876	0.01	0.03	1.0	0.01	-0.01	0.01
10.881	0.04	0.04	1.01	0.01	-0.01	0.01
10.885	0.04	0.04	1.01	0.01	-0.01	0.01
10.889	0.02	0.04	1.04	0.01	-0.01	0.01
10.896	0.02	0.04	1.04	0.01	-0.01	0.01
10.9	0.04	0.04	0.98	0.01	-0.01	0.01
10.906	0.04	0.04	0.98	0.0	0.0	0.01
10.91	0.01	0.03	1.05	0.0	0.0	0.01
10.917	0.01	0.03	1.05	0.01	-0.01	0.01
10.92	0.0	0.01	0.94	0.01	-0.01	0.01
10.926	0.0	0.01	0.94	0.01	0.0	0.01
10.943	0.01	0.05	1.04	0.01	0.0	0.01
10.944	0.01	0.05	1.04	0.0	-0.03	0.01
10.945	0.02	0.04	1.03	0.0	-0.03	0.01
10.946	0.02	0.04	1.03	0.0	-0.01	0.01
10.961	0.05	0.06	0.99	0.0	-0.01	0.01
10.963	0.05	0.06	0.99	0.0	0.01	0.01
10.965	0.03	0.03	1.01	0.0	0.01	0.01
10.966	0.03	0.03	1.01	0.01	-0.02	0.01
10.972	0.02	0.02	0.98	0.01	-0.02	0.01
10.976	0.02	0.02	0.98	0.01	0.0	0.01
10.983	0.0	0.03	0.97	0.01	0.0	0.01
10.986	0.0	0.03	0.97	0.01	0.0	0.01
10.989	0.0	0.06	1.0	0.01	0.0	0.01
10.996	0.0	0.06	1.0	0.0	-0.04	0.01
11.0	0.08	0.06	0.96	0.0	-0.04	0.01
11.006	0.08	0.06	0.96	0.0	-0.01	0.01
11.009	0.02	0.05	1.03	0.0	-0.01	0.01
11.027	0.02	0.05	1.03	0.01	0.03	0.01
11.03	0.03	0.03	0.94	0.01	0.03	0.01
11.035	0.03	0.03	0.94	0.0	0.0	0.01
11.036	0.02	0.05	1.0	0.0	0.0	0.01
11.037	0.02	0.05	1.0	-0.01	-0.02	0.01
11.051	0.01	0.03	1.04	-0.01	-0.02	0.01
11.053	0.01	0.03	1.04	0.0	0.01	0.01
11.054	0.04	0.03	0.99	0.0	0.01	0.01
11.056	0.04	0.03	0.99	0.0	0.01	0.01
11.06	0.0	0.03	1.01	0.0	0.01	0.01
11.066	0.0	0.03	1.01	0.0	-0.01	0.01
11.069	0.02	0.03	0.96	0.0	-0.01	0.01
11.075	0.02	0.03	0.96	0.01	0.01	0.01
11.084	0.01	0.04	0.98	0.01	0.01	0.01
11.086	0.01	0.04	0.98	0.01	-0.01	0.01
11.089	0.03	0.02	0.95	0.01	-0.01	0.01
11.097	0.03	0.02	0.95	0.01	-0.01	0.01
11.1	0.05	0.03	1.02	0.01	-0.01	0.01
11.106	0.05	0.03	1.02	0.01	0.0	0.01
11.11	0.01	0.02	1.0	0.01	0.0	0.01
11.125	0.01	0.02	1.0	0.02	0.02	0.01
11.126	0.0	0.03	0.96	0.02	0.02	0.01
11.127	0.0	0.03	0.96	0.02	0.01	0.01
11.145	0.0	0.02	1.0	0.02	0.01	0.01
11.147	0.0	0.02	1.0	0.02	-0.03	0.01
11.148	0.02	0.02	1.0	0.02	-0.03	0.01
11.149	0.02	0.02	1.0	0.02	0.0	0.01
11.15	0.03	0.04	1.03	0.02	0.0	0.01
11.156	0.03	0.04	1.03	0.02	0.02	0.01
11.16	-0.01	0.03	1.02	0.02	0.02	0.01
11.166	-0.01	0.03	1.02	0.03	0.0	0.01
11.17	0.02	0.05	1.0	0.03	0.0	0.01
11.176	0.02	0.05	1.0	0.02	-0.01	0.01
11.181	0.0	0.04	1.04	0.02	-0.01	0.01
11.186	0.0	0.04	1.04	0.02	0.01	0.01
11.19	0.01	0.05	1.02	0.02	0.01	0.01
11.196	0.01	0.05	1.02	0.01	0.0	0.01
11.2	0.05	0.04	1.0	0.01	0.0	0.01
11.206	0.05	0.04	1.0	0.01	-0.01	0.01
11.209	0.0	0.04	1.04	0.01	-0.01	0.01
11.228	0.0	0.04	1.04	0.01	0.02	0.01
11.23	0.01	0.05	1.03	0.01	0.02	0.01
11.231	0.01	0.05	1.03	0.01	0.0	0.01
11.232	0.01	0.03	0.99	0.01	0.0	0.01
11.236	0.01	0.03	0.99	0.01	0.0	0.01
11.24	0.03	0.02	0.99	0.01	0.0	0.01
11.25	0.03	0.02	0.99	0.01	0.01	0.01
11.252	0.0	0.03	0.98	0.01	0.01	0.01
11.256	0.0	0.03	0.98	0.01	0.01	0.01
11.26	0.01	0.04	0.99	0.01	0.01	0.01
11.267	0.01	0.04	0.99	0.02	0.01	0.01
11.27	0.03	0.04	0.98	0.02	0.01	0.01
11.276	0.03	0.04	0.98	0.02	0.01	0.01
11.281	0.0	0.03	1.01	0.02	0.01	0.01
11.286	0.0	0.03	1.01	0.01	0.0	0.01
11.29	0.03	0.03	0.99	0.01	0.0	0.01
11.301	0.03	0.03	0.99	0.02	0.02	0.01
11.302	0.0	0.02	1.03	0.02	0.02	0.01
11.306	0.0	0.02	1.03	0.01	0.01	0.01
11.31	-0.01	0.03	0.97	0.01	0.01	0.01
11.316	-0.01	0.03	0.97	0.02	0.01	0.01
11.32	-0.01	0.04	1.01	0.02	0.01	0.01
11.326	-0.01	0.04	1.01	0.02	0.04	0.01
11.345	0.01	0.04	1.04	0.02	0.04	0.01
11.348	0.01	0.04	1.04	0.02	-0.03	0.01
11.35	0.01	0.05	1.03	0.02	-0.03	0.01
11.351	0.01	0.05	1.03	0.02	0.0	0.01
11.352	-0.01	0.04	1.03	0.02	0.0	0.01
11.356	-0.01	0.04	1.03	0.02	0.03	0.01
11.36	0.01	0.02	0.97	0.02	0.03	0.01
11.372	0.01	0.02	0.97	0.02	-0.03	0.01
11.373	0.0	0.05	1.05	0.02	-0.03	0.01
11.376	0.0	0.05	1.05	0.03	0.0	0.01
11.385	-0.01	0.03	1.01	0.03	0.0	0.01
11.387	-0.01	0.03	1.01	0.03	-0.01	0.01
11.39	0.02	0.06	1.01	0.03	-0.01	0.01
11.398	0.02	0.06	1.01	0.03	0.0	0.01
11.401	-0.01	0.06	1.07	0.03	0.0	0.01
11.406	-0.01	0.06	1.07	0.02	-0.02	0.01
11.41	-0.01	0.04	1.01	0.02	-0.02	0.01
11.417	-0.01	0.04	1.01	0.02	-0.01	0.01
11.42	0.02	0.06	1.03	0.02	-0.01	0.01
11.426	0.02	0.06	1.03	0.02	0.01	0.01
11.446	-0.01	0.05	1.06	0.02	0.01	0.01
11.447	-0.01	0.05	1.06	0.02	-0.04	0.01
11.448	0.03	0.05	1.0	0.02	-0.04	0.01
11.449	0.03	0.05	1.0	0.02	0.0	0.01
11.451	-0.02	0.06	1.03	0.02	0.0	0.01
11.456	-0.02	0.06	1.03	0.02	0.0	0.01
11.461	0.01	0.05	1.0	0.02	0.0	0.01
11.473	0.01	0.05	1.0	0.01	-0.02	0.01
11.474	0.03	0.07	1.02	0.01	-0.02	0.01
11.476	0.03	0.07	1.02	0.01	-0.01	0.01
11.485	0.0	0.05	1.0	0.01	-0.01	0.01
11.487	0.0	0.05	1.0	0.02	-0.01	0.01
11.49	0.04	0.06	0.97	0.02	-0.01	0.01
11.5	0.04	0.06	0.97	0.01	-0.02	0.01
11.502	0.01	0.07	0.99	0.01	-0.02	0.01
11.506	0.01	0.07	0.99	0.01	0.0	0.01
11.509	-0.02	0.06	1.0	0.01	0.0	0.01
11.516	-0.02	0.06	1.0	0.01	0.0	0.01
11.52	0.02	0.06	1.0	0.01	0.0	0.01
11.526	0.02	0.06	1.0	0.0	-0.04	0.01
11.545	0.01	0.07	1.04	0.0	-0.04	0.01
11.55	0.01	0.07	1.04	0.0	0.0	0.01
11.551	0.03	0.07	0.98	0.0	0.0	0.01
11.553	0.03	0.07	0.98	0.0	0.02	0.01
11.554	0.01	0.06	0.97	0.0	0.02	0.01
11.556	0.01	0.06	0.97	0.0	-0.02	0.01
11.56	0.01	0.05	0.97	0.0	-0.02	0.01
11.566	0.01	0.05	0.97	0.0	0.0	0.01
11.569	0.01	0.06	0.97	0.0	0.0	0.01
11.576	0.01	0.06	0.97	0.0	0.02	0.01
11.581	0.01	0.06	0.94	0.0	0.02	0.01
11.586	0.01	0.06	0.94	-0.01	-0.02	0.01
11.59	0.04	0.07	0.99	-0.01	-0.02	0.01
11.596	0.04	0.07	0.99	-0.01	0.0	0.01
11.6	0.0	0.05	0.98	-0.01	0.0	0.01
11.605	0.0	0.05	0.98	0.0	0.02	0.01
11.609	-0.01	0.03	0.96	0.0	0.02	0.01
11.616	-0.01	0.03	0.96	0.0	-0.02	0.01
11.62	0.03	0.06	0.98	0.0	-0.02	0.01
11.625	0.03	0.06	0.98	0.0	-0.01	0.01
11.645	0.0	0.04	1.01	0.0	-0.01	0.01
11.647	0.0	0.04	1.01	0.01	0.0	0.01
11.649	0.0	0.05	0.98	0.01	0.0	0.01
11.65	0.0	0.05	0.98	0.01	0.0	0.01
11.651	0.02	0.06	0.96	0.01	0.0	0.01
11.656	0.02	0.06	0.96	0.0	-0.01	0.01
11.66	0.01	0.06	1.01	0.0	-0.01	0.01
11.666	0.01	0.06	1.01	0.0	-0.01	0.01
11.67	0.05	0.08	1.0	0.0	-0.01	0.01
11.676	0.05	0.08	1.0	-0.01	0.01	0.01
11.682	0.02	0.08	1.02	-0.01	0.01	0.01
11.686	0.02	0.08	1.02	-0.01	0.01	0.01
11.69	0.01	0.05	1.02	-0.01	0.01	0.01
11.697	0.01	0.05	1.02	-0.01	0.02	0.01
11.7	0.02	0.07	1.04	-0.01	0.02	0.01
11.706	0.02	0.07	1.04	-0.01	0.01	0.01
11.71	-0.01	0.05	1.05	-0.01	0.01	0.01
11.716	-0.01	0.05	1.05	-0.01	0.01	0.01
11.72	0.01	0.06	0.99	-0.01	0.01	0.01
11.726	0.01	0.06	0.99	-0.01	0.01	0.01
11.742	0.01	0.05	1.03	-0.01	0.01	0.01
11.744	0.01	0.05	1.03	-0.01	-0.01	0.01
11.746	-0.02	0.01	1.01	-0.01	-0.01	0.01
11.747	-0.02	0.01	1.01	0.0	0.03	0.02
11.762	0.03	0.04	0.98	0.0	0.03	0.02
11.764	0.03	0.04	0.98	0.0	-0.01	0.01
11.765	0.0	0.03	1.04	0.0	-0.01	0.01
11.766	0.0	0.03	1.04	0.0	0.0	0.01
11.77	-0.02	0.02	1.03	0.0	0.0	0.01
11.775	-0.02	0.02	1.03	0.01	0.03	0.01
11.782	-0.01	0.03	1.02	0.01	0.03	0.01
11.786	-0.01	0.03	1.02	0.0	-0.02	0.02
11.789	-0.01	0.02	1.04	0.0	-0.02	0.02
11.797	-0.01	0.02	1.04	0.01	0.0	0.02
11.8	0.02	0.04	1.05	0.01	0.0	0.02
11.806	0.02	0.04	1.05	0.01	0.01	0.01
11.81	-0.02	0.05	1.06	0.01	0.01	0.01
11.816	-0.02	0.05	1.06	0.01	0.01	0.02
11.82	-0.03	0.03	1.02	0.01	0.01	0.02
11.826	-0.03	0.03	1.02	0.01	0.01	0.02
11.843	0.01	0.06	1.01	0.01	0.01	0.02
11.845	0.01	0.06	1.01	0.01	-0.01	0.01
11.849	0.01	0.06	1.01	0.01	-0.01	0.01
11.851	0.02	0.04	1.0	0.01	-0.01	0.01
11.856	0.02	0.04	1.0	0.01	0.0	0.01
11.86	0.0	0.05	1.0	0.01	0.0	0.01
11.866	0.0	0.05	1.0	0.01	0.0	0.01
11.87	0.0	0.03	0.98	0.01	0.0	0.01
11.876	0.0	0.03	0.98	0.01	-0.02	0.01
11.88	-0.02	0.04	1.01	0.01	-0.02	0.01
11.886	-0.02	0.04	1.01	0.01	0.01	0.01
11.89	-0.02	0.04	1.0	0.01	0.01	0.01
11.897	-0.02	0.04	1.0	0.01	0.0	0.01
11.9	0.0	0.07	0.99	0.01	0.0	0.01
11.906	0.0	0.07	0.99	0.01	-0.01	0.01
11.91	0.01	0.06	1.0	0.01	-0.01	0.01
11.917	0.01	0.06	1.0	0.0	-0.01	0.01
11.92	0.03	0.07	0.98	0.0	-0.01	0.01
11.926	0.03	0.07	0.98	0.0	-0.02	0.01
11.943	0.02	0.07	0.99	0.0	-0.02	0.01
11.946	0.02	0.07	0.99	0.0	0.01	0.01
11.946	0.0	0.05	0.96	0.0	0.01	0.01
11.947	0.0	0.05	0.96	0.0	-0.01	0.01
11.95	0.03	0.06	0.94	0.0	-0.01	0.01
11.956	0.03	0.06	0.94	0.0	0.0	0.01
11.96	-0.01	0.04	0.95	0.0	0.0	0.01
11.967	-0.01	0.04	0.95	0.0	0.01	0.01
11.97	0.02	0.04	0.97	0.0	0.01	0.01
11.976	0.02	0.04	0.97	0.01	0.0	0.01
11.98	0.03	0.07	0.97	0.01	0.0	0.01
