time_s,gforce_x,gforce_y,gforce_z,ang_vel_x,ang_vel_y,ang_vel_z
57.648,0.5,-0.38,2.82,-0.75,0.86,-0.04
57.655,0.5,-0.38,2.82,0.08,0.95,-0.38
57.672,-1.66,-0.54,1.34,0.08,0.95,-0.38
57.674,-1.66,-0.54,1.34,0.07,-0.22,0.23
57.675,-0.54,-0.36,1.34,0.07,-0.22,0.23
57.676,-0.54,-0.36,1.34,-0.09,-0.48,0.31
57.679,0.56,-0.24,1.7,-0.09,-0.48,0.31
57.685,0.56,-0.24,1.7,0.36,-0.15,0.1
57.689,0.65,0.22,1.02,0.36,-0.15,0.1
57.706,0.65,0.22,1.02,0.45,0.14,-0.01
57.708,0.33,-0.07,-0.87,0.45,0.14,-0.01
57.709,0.33,-0.07,-0.87,0.04,-0.3,0.35
57.71,1.56,0.63,1.54,0.04,-0.3,0.35
57.715,1.56,0.63,1.54,-0.8,0.56,0.22
57.719,-1.95,-1.04,1.82,-0.8,0.56,0.22
57.726,-1.95,-1.04,1.82,-0.6,1.62,-0.46
57.729,-1.6,-0.23,1.51,-0.6,1.62,-0.46
57.735,-1.6,-0.23,1.51,0.41,-0.22,0.09
57.739,0.84,0.06,2.55,0.41,-0.22,0.09
57.745,0.84,0.06,2.55,0.04,-0.97,0.54
57.748,-0.28,-0.12,1.48,0.04,-0.97,0.54
57.755,-0.28,-0.12,1.48,0.02,0.4,-0.09
57.771,-1.46,-0.15,-0.13,0.02,0.4,-0.09
57.773,-1.46,-0.15,-0.13,0.65,-0.13,-0.45
57.773,1.14,0.17,-0.48,0.65,-0.13,-0.45
57.802,1.14,0.17,-0.48,0.3,-1.25,0.32
57.804,2.59,-0.07,1.42,0.3,-1.25,0.32
57.805,2.59,-0.07,1.42,-0.49,-0.84,0.24
57.806,1.75,-0.39,2.51,-0.49,-0.84,0.24
57.807,1.75,-0.39,2.51,-0.15,-0.21,-0.11
57.808,0.35,0.27,-0.54,-0.15,-0.21,-0.11
57.809,0.35,0.27,-0.54,0.76,0.83,-0.18
57.81,-0.81,0.21,0.08,0.76,0.83,-0.18
57.816,-0.81,0.21,0.08,0.05,0.4,-0.26
57.819,-1.05,-0.91,3.31,0.05,0.4,-0.26
57.829,-1.05,-0.91,3.31,-1.19,0.43,-0.08
57.83,0.26,-0.51,2.39,-1.19,0.43,-0.08
57.835,0.26,-0.51,2.39,0.36,-0.43,0.27
57.839,0.81,0.12,-1.74,0.36,-0.43,0.27
57.845,0.81,0.12,-1.74,1.45,-0.26,0.2
57.848,0.14,0.87,-1.0,1.45,-0.26,0.2
57.855,0.14,0.87,-1.0,-0.01,-0.13,-0.13
57.873,1.15,-0.86,2.99,-0.01,-0.13,-0.13
57.875,1.15,-0.86,2.99,-1.37,-0.41,0.05
57.876,0.73,-0.54,3.18,-1.37,-0.41,0.05
57.877,0.73,-0.54,3.18,0.14,0.32,-0.06
57.879,-1.39,0.46,-0.67,0.14,0.32,-0.06
57.89,-1.39,0.46,-0.67,1.35,0.61,-0.38
57.892,-0.62,-0.06,-1.15,1.35,0.61,-0.38
57.907,-0.62,-0.06,-1.15,0.0,-0.26,0.03
57.908,1.39,-0.5,3.11,0.0,-0.26,0.03
57.91,1.39,-0.5,3.11,-0.84,-1.48,0.34
57.911,1.35,0.01,2.48,-0.84,-1.48,0.34
57.915,1.35,0.01,2.48,0.2,0.0,0.05
57.918,0.0,0.21,0.0,0.2,0.0,0.05
57.928,0.0,0.21,0.0,1.01,0.09,-0.29
57.929,0.38,0.33,-1.36,1.01,0.09,-0.29
57.935,0.38,0.33,-1.36,0.38,0.16,-0.1
57.939,0.45,-0.08,0.09,0.38,0.16,-0.1
57.945,0.45,-0.08,0.09,-0.38,-0.36,0.1
57.948,1.69,-0.36,1.58,-0.38,-0.36,0.1
57.955,1.69,-0.36,1.58,0.31,0.37,-0.09
57.974,1.11,0.25,1.23,0.31,0.37,-0.09
57.979,1.11,0.25,1.23,0.32,1.15,-0.49
57.98,-0.99,-0.05,-0.19,0.32,1.15,-0.49
57.981,-0.99,-0.05,-0.19,-0.23,0.12,-0.17
57.982,-1.07,-0.13,0.68,-0.23,0.12,-0.17
57.985,-1.07,-0.13,0.68,-0.36,-0.8,0.38
57.989,1.21,-0.5,2.29,-0.36,-0.8,0.38
58.007,1.21,-0.5,2.29,0.27,0.12,0.16
58.008,1.37,0.17,1.6,0.27,0.12,0.16
58.009,1.37,0.17,1.6,0.47,0.69,-0.33
58.01,-0.38,0.0,-0.11,0.47,0.69,-0.33
58.015,-0.38,0.0,-0.11,-0.12,0.37,-0.18
58.018,-0.7,-0.21,-0.01,-0.12,0.37,-0.18
58.027,-0.7,-0.21,-0.01,-0.29,-0.73,0.21
58.029,0.92,-0.18,2.24,-0.29,-0.73,0.21
58.035,0.92,-0.18,2.24,0.05,0.05,0.15
58.038,1.47,0.16,2.17,0.05,0.05,0.15
58.045,1.47,0.16,2.17,0.26,1.11,-0.37
58.048,-0.78,0.01,0.54,0.26,1.11,-0.37
58.055,-0.78,0.01,0.54,-0.1,0.5,-0.35
58.069,-2.24,-0.67,0.26,-0.1,0.5,-0.35
58.071,-2.24,-0.67,0.26,-0.2,-1.19,0.44
58.072,0.61,-0.05,2.66,-0.2,-1.19,0.44
58.104,0.61,-0.05,2.66,0.24,-0.37,0.11
58.105,0.88,-0.01,1.85,0.24,-0.37,0.11
58.109,0.88,-0.01,1.85,0.4,0.27,-0.29
58.111,-0.65,0.06,0.26,0.4,0.27,-0.29
58.112,-0.65,0.06,0.26,0.29,-0.52,0.02
58.113,0.3,-0.2,-0.53,0.29,-0.52,0.02
58.114,0.3,-0.2,-0.53,0.11,-0.7,0.18
58.115,1.54,0.36,-0.28,0.11,-0.7,0.18
58.116,1.54,0.36,-0.28,-0.28,-0.03,-0.08
58.119,1.2,-0.01,0.76,-0.28,-0.03,-0.08
58.129,1.2,-0.01,0.76,-0.24,0.27,-0.16
58.13,0.63,-0.33,1.7,-0.24,0.27,-0.16
58.135,0.63,-0.33,1.7,0.26,0.14,0.01
58.139,0.57,0.17,1.3,0.26,0.14,0.01
58.145,0.57,0.17,1.3,0.09,0.53,-0.15
58.148,-0.21,0.2,0.52,0.09,0.53,-0.15
58.155,-0.21,0.2,0.52,-0.21,-0.02,-0.13
58.171,-0.36,-0.5,1.09,-0.21,-0.02,-0.13
58.173,-0.36,-0.5,1.09,0.17,-0.32,0.2
58.177,0.91,-0.14,0.61,0.17,-0.32,0.2
58.178,0.91,-0.14,0.61,0.42,-0.06,0.03
58.179,1.16,0.15,-0.15,0.42,-0.06,0.03
58.185,1.16,0.15,-0.15,0.05,0.57,-0.18
58.189,0.28,0.17,-0.45,0.05,0.57,-0.18
58.203,0.28,0.17,-0.45,-0.33,0.24,-0.04
58.205,0.34,-0.04,0.95,-0.33,0.24,-0.04
58.206,0.34,-0.04,0.95,-0.27,0.53,-0.11
58.215,-0.09,-0.02,1.69,-0.27,0.53,-0.11
58.217,-0.09,-0.02,1.69,0.01,0.5,-0.18
58.218,-0.85,-0.2,1.18,0.01,0.5,-0.18
58.228,-0.85,-0.2,1.18,0.08,-0.17,0.12
58.23,-0.1,-0.36,0.92,0.08,-0.17,0.12
58.235,-0.1,-0.36,0.92,0.02,-0.19,0.17
58.238,0.55,-0.12,1.18,0.02,-0.19,0.17
58.245,0.55,-0.12,1.18,0.31,-0.03,0.04
58.249,0.62,0.25,0.56,0.31,-0.03,0.04
58.255,0.62,0.25,0.56,0.08,0.27,-0.11
58.271,0.23,0.02,0.08,0.08,0.27,-0.11
58.274,0.23,0.02,0.08,-0.35,-0.1,-0.01
58.277,0.5,-0.12,1.4,-0.35,-0.1,-0.01
58.279,0.5,-0.12,1.4,-0.22,0.18,0.1
58.28,1.11,-0.26,1.99,-0.22,0.18,0.1
58.285,1.11,-0.26,1.99,0.38,0.67,-0.27
58.289,-0.55,-0.04,0.73,0.38,0.67,-0.27
58.303,-0.55,-0.04,0.73,0.13,0.34,-0.16
58.304,-1.0,-0.18,0.2,0.13,0.34,-0.16
58.306,-1.0,-0.18,0.2,-0.24,-0.57,0.18
58.31,0.13,0.14,1.94,-0.24,-0.57,0.18
58.315,0.13,0.14,1.94,-0.06,-0.16,0.06
58.319,0.46,0.02,1.88,-0.06,-0.16,0.06
58.327,0.46,0.02,1.88,0.25,0.16,-0.19
58.329,-0.31,-0.32,0.31,0.25,0.16,-0.19
58.335,-0.31,-0.32,0.31,-0.06,-0.41,-0.04
58.338,0.03,-0.17,0.82,-0.06,-0.41,-0.04
58.345,0.03,-0.17,0.82,-0.28,-0.58,0.08
58.348,1.13,-0.24,2.25,-0.28,-0.58,0.08
58.355,1.13,-0.24,2.25,0.23,-0.02,-0.13
58.371,0.5,-0.06,1.56,0.23,-0.02,-0.13
58.374,0.5,-0.06,1.56,0.37,0.24,-0.32
58.375,-0.05,0.04,0.39,0.37,0.24,-0.32
58.377,-0.05,0.04,0.39,-0.04,-0.46,-0.05
58.379,1.59,-0.07,1.31,-0.04,-0.46,-0.05
58.385,1.59,-0.07,1.31,-0.19,-0.86,0.17
58.389,0.89,-0.15,0.76,-0.19,-0.86,0.17
58.41,0.89,-0.15,0.76,0.11,0.06,-0.18
58.412,-0.26,0.23,0.59,0.11,0.06,-0.18
58.413,-0.26,0.23,0.59,0.05,0.31,-0.28
58.413,-0.42,-0.15,2.21,0.05,0.31,-0.28
58.415,-0.42,-0.15,2.21,-0.44,-0.14,-0.1
58.419,0.27,-0.56,2.14,-0.44,-0.14,-0.1
58.425,0.27,-0.56,2.14,-0.13,-0.48,0.06
58.429,0.69,0.08,0.63,-0.13,-0.48,0.06
58.435,0.69,0.08,0.63,0.43,-0.44,0.11
58.44,0.3,0.16,-0.83,0.43,-0.44,0.11
58.445,0.3,0.16,-0.83,0.42,-0.12,-0.13
58.449,0.56,-0.11,-0.71,0.42,-0.12,-0.13
58.456,0.56,-0.11,-0.71,-0.06,-0.31,-0.06
58.471,1.39,0.17,2.22,-0.06,-0.31,-0.06
58.474,1.39,0.17,2.22,-0.59,-0.5,0.13
58.476,0.75,-0.58,2.99,-0.59,-0.5,0.13
58.477,0.75,-0.58,2.99,-0.45,0.2,-0.08
58.478,-0.14,0.11,1.33,-0.45,0.2,-0.08
58.485,-0.14,0.11,1.33,0.3,0.34,0.04
58.504,0.11,-0.2,1.46,0.3,0.34,0.04
58.506,0.11,-0.2,1.46,-0.03,-0.22,0.19
58.507,-0.64,-0.46,1.7,-0.03,-0.22,0.19
58.509,-0.64,-0.46,1.7,-0.26,0.19,-0.09
58.51,-0.11,-0.01,1.25,-0.26,0.19,-0.09
58.515,-0.11,-0.01,1.25,0.29,-0.53,0.08
58.519,1.29,0.27,0.02,0.29,-0.53,0.08
58.525,1.29,0.27,0.02,0.44,-0.69,0.2
58.529,1.49,0.31,0.44,0.44,-0.69,0.2
58.535,1.49,0.31,0.44,-0.14,-0.24,-0.02
58.539,0.56,-0.58,1.31,-0.14,-0.24,-0.02
58.545,0.56,-0.58,1.31,-0.54,0.49,-0.15
58.549,-0.48,-0.29,1.68,-0.54,0.49,-0.15
58.555,-0.48,-0.29,1.68,0.0,0.42,-0.15
58.569,-0.5,0.08,1.28,0.0,0.42,-0.15
58.571,-0.5,0.08,1.28,0.29,-0.09,0.05
58.572,0.28,0.12,0.99,0.29,-0.09,0.05
58.602,0.28,0.12,0.99,-0.02,-0.22,0.21
58.604,0.9,0.0,0.62,-0.02,-0.22,0.21
58.606,0.9,0.0,0.62,0.14,-0.47,0.06
58.607,1.94,0.08,-1.43,0.14,-0.47,0.06
58.607,1.94,0.08,-1.43,0.49,-0.1,0.18
58.609,1.08,0.47,-1.59,0.49,-0.1,0.18
58.61,1.08,0.47,-1.59,-0.92,0.61,-0.05
58.611,0.74,0.02,1.5,-0.92,0.61,-0.05
58.616,0.74,0.02,1.5,-0.73,0.91,-0.03
58.619,0.19,-0.45,3.53,-0.73,0.91,-0.03
58.627,0.19,-0.45,3.53,0.47,0.85,-0.17
58.63,-0.97,-0.25,1.14,0.47,0.85,-0.17
58.635,-0.97,-0.25,1.14,0.18,0.17,0.13
58.643,-0.04,0.33,0.95,0.18,0.17,0.13
58.645,-0.04,0.33,0.95,-0.24,0.57,-0.2
58.649,-0.81,-0.55,0.66,-0.24,0.57,-0.2
58.655,-0.81,-0.55,0.66,-0.07,0.07,-0.14
58.66,-0.93,-0.65,0.77,-0.07,0.07,-0.14
58.665,-0.93,-0.65,0.77,0.09,-0.74,0.3
58.669,0.89,0.14,2.02,0.09,-0.74,0.3
58.689,0.89,0.14,2.02,0.06,0.16,0.04
58.691,0.76,0.02,1.28,0.06,0.16,0.04
58.693,0.76,0.02,1.28,0.15,0.45,-0.25
58.694,-0.67,-0.02,0.78,0.15,0.45,-0.25
58.695,-0.67,-0.02,0.78,0.05,0.02,-0.03
58.698,-0.45,-0.08,0.23,0.05,0.02,-0.03
58.719,-0.45,-0.08,0.23,-0.22,-0.46,0.08
58.721,0.21,-0.3,1.1,-0.22,-0.46,0.08
58.723,0.21,-0.3,1.1,-0.06,-0.15,-0.05
58.724,0.16,-0.19,1.36,-0.06,-0.15,-0.05
58.732,0.16,-0.19,1.36,0.44,-0.31,-0.12
58.733,0.08,0.18,0.5,0.44,-0.31,-0.12
58.735,0.08,0.18,0.5,0.19,-0.42,-0.03
58.739,0.68,0.23,-0.04,0.19,-0.42,-0.03
58.746,0.68,0.23,-0.04,-0.47,-0.42,-0.04
58.749,1.05,-0.03,1.49,-0.47,-0.42,-0.04
58.756,1.05,-0.03,1.49,-0.17,-0.08,-0.03
58.759,1.2,-0.4,1.66,-0.17,-0.08,-0.03
58.765,1.2,-0.4,1.66,0.48,0.33,-0.18
58.769,0.26,0.08,0.15,0.48,0.33,-0.18
58.789,0.26,0.08,0.15,0.09,0.32,-0.23
58.791,-0.66,-0.04,-0.31,0.09,0.32,-0.23
58.792,-0.66,-0.04,-0.31,-0.31,-0.59,0.18
58.793,0.6,0.17,1.29,-0.31,-0.59,0.18
58.795,0.6,0.17,1.29,-0.22,-0.4,0.23
58.798,1.73,-0.2,1.34,-0.22,-0.4,0.23
58.824,1.73,-0.2,1.34,0.26,0.53,-0.12
58.826,0.69,0.28,0.31,0.26,0.53,-0.12
58.827,0.69,0.28,0.31,0.03,0.97,-0.35
58.828,-0.96,-0.15,-0.72,0.03,0.97,-0.35
58.829,-0.96,-0.15,-0.72,-0.45,-0.08,-0.13
58.83,-1.15,-0.57,0.84,-0.45,-0.08,-0.13
58.835,-1.15,-0.57,0.84,-0.38,-0.74,0.39
58.84,0.89,-0.08,2.74,-0.38,-0.74,0.39
58.845,0.89,-0.08,2.74,0.39,-0.26,0.18
58.849,1.09,0.37,1.59,0.39,-0.26,0.18
58.872,1.09,0.37,1.59,0.15,0.55,-0.25
58.876,-0.48,-0.23,-0.03,0.15,0.55,-0.25
58.877,-0.48,-0.23,-0.03,-0.15,-0.28,0.07
58.88,0.06,-0.13,0.24,-0.15,-0.28,0.07
58.881,0.06,-0.13,0.24,-0.11,-0.58,0.26
58.883,1.51,-0.06,1.08,-0.11,-0.58,0.26
58.885,1.51,-0.06,1.08,0.25,0.4,-0.08
58.915,0.78,-0.02,0.07,0.25,0.4,-0.08
58.917,0.78,-0.02,0.07,0.13,0.55,-0.18
58.918,-0.25,0.25,-0.06,0.13,0.55,-0.18
58.919,-0.25,0.25,-0.06,-0.58,0.19,0.0
58.92,-0.24,-0.03,1.7,-0.58,0.19,0.0
58.923,-0.24,-0.03,1.7,-0.45,-0.02,0.14
58.925,0.35,-0.61,2.38,-0.45,-0.02,0.14
58.926,0.35,-0.61,2.38,0.5,0.06,0.08
58.929,0.09,-0.16,0.99,0.5,0.06,0.08
58.935,0.09,-0.16,0.99,0.23,0.34,-0.06
58.94,-0.51,0.1,-0.12,0.23,0.34,-0.06
58.945,-0.51,0.1,-0.12,-0.22,-0.36,-0.07
58.948,-0.39,-0.32,0.9,-0.22,-0.36,-0.07
58.959,-0.39,-0.32,0.9,-0.17,-0.68,0.25
58.961,1.24,0.07,2.02,-0.17,-0.68,0.25
58.965,1.24,0.07,2.02,0.06,-0.07,-0.09
58.969,0.89,-0.08,1.63,0.06,-0.07,-0.09
58.992,0.89,-0.08,1.63,0.15,0.23,-0.09
58.994,0.43,-0.24,0.61,0.15,0.23,-0.09
58.995,0.43,-0.24,0.61,-0.03,0.21,-0.09
58.996,-0.1,-0.11,0.84,-0.03,0.21,-0.09
58.997,-0.1,-0.11,0.84,-0.28,0.01,-0.09
58.999,-0.75,-0.15,2.34,-0.28,0.01,-0.09
59.032,-0.75,-0.15,2.34,-0.1,-0.39,0.12
59.034,-0.13,-0.19,0.91,-0.1,-0.39,0.12
59.035,-0.13,-0.19,0.91,0.5,-0.45,0.08
59.036,0.78,-0.04,-0.88,0.5,-0.45,0.08
59.037,0.78,-0.04,-0.88,0.53,-0.42,-0.04
59.039,0.79,0.14,-0.89,0.53,-0.42,-0.04
59.04,0.79,0.14,-0.89,0.05,-0.28,-0.12
59.041,0.63,0.01,1.6,0.05,-0.28,-0.12
59.047,0.63,0.01,1.6,-0.62,-0.1,-0.08
59.049,0.3,-0.52,2.96,-0.62,-0.1,-0.08
59.06,0.3,-0.52,2.96,-0.39,0.06,-0.12
59.062,0.17,0.35,0.97,-0.39,0.06,-0.12
59.065,0.17,0.35,0.97,0.64,-0.05,0.0
59.069,0.36,-0.03,-0.87,0.64,-0.05,0.0
59.089,0.36,-0.03,-0.87,0.31,-0.01,-0.02
59.091,1.01,0.19,0.69,0.31,-0.01,-0.02
59.093,1.01,0.19,0.69,-0.34,-0.46,0.05
59.094,0.91,-0.52,1.68,-0.34,-0.46,0.05
59.095,0.91,-0.52,1.68,-0.44,0.09,-0.05
59.099,0.14,0.04,1.28,-0.44,0.09,-0.05
59.131,0.14,0.04,1.28,0.24,0.3,-0.15
59.133,-0.01,0.12,0.25,0.24,0.3,-0.15
59.134,-0.01,0.12,0.25,0.22,0.19,-0.06
59.136,0.88,0.01,1.31,0.22,0.19,-0.06
59.137,0.88,0.01,1.31,-0.3,-0.27,0.15
59.14,1.5,-0.17,1.64,-0.3,-0.27,0.15
59.141,1.5,-0.17,1.64,-0.21,0.11,0.18
59.142,-0.58,-0.07,0.0,-0.21,0.11,0.18
59.148,-0.58,-0.07,0.0,0.31,1.04,-0.36
59.15,-1.48,-0.17,-0.27,0.31,1.04,-0.36
59.162,-1.48,-0.17,-0.27,0.0,0.52,-0.24
59.167,0.53,-0.07,1.31,0.0,0.52,-0.24
59.167,0.53,-0.07,1.31,-0.27,-0.69,0.35
59.169,1.57,0.02,2.18,-0.27,-0.69,0.35
59.184,1.57,0.02,2.18,-0.21,-0.34,0.27
59.185,-0.13,0.17,1.06,-0.21,-0.34,0.27
59.186,-0.13,0.17,1.06,0.08,0.75,-0.21
59.22,-0.13,0.17,1.06,0.05,0.28,-0.12
59.225,-0.52,-0.29,0.55,0.05,0.28,-0.12
59.226,-0.52,-0.29,0.55,-0.12,0.04,0.04
59.226,0.69,-0.04,0.71,-0.12,0.04,0.04
59.228,0.69,-0.04,0.71,0.09,-0.46,0.15
59.229,1.46,0.49,0.32,0.09,-0.46,0.15
59.231,1.46,0.49,0.32,0.23,-0.02,0.21
59.232,-0.28,0.01,-0.02,0.23,-0.02,0.21
59.235,-0.28,0.01,-0.02,-0.17,0.74,-0.32
59.24,0.0,-0.33,1.71,-0.17,0.74,-0.32
59.245,0.0,-0.33,1.71,-0.63,0.1,-0.01
59.249,1.35,-0.32,2.17,-0.63,0.1,-0.01
59.256,1.35,-0.32,2.17,0.68,-0.17,-0.21
59.259,-0.33,0.18,-0.1,0.68,-0.17,-0.21
59.265,-0.33,0.18,-0.1,0.28,0.57,-0.19
59.269,-1.21,0.1,-1.31,0.28,0.57,-0.19
59.285,-1.21,0.1,-1.31,-0.64,-0.65,0.23
59.286,0.28,0.2,0.96,-0.64,-0.65,0.23
59.288,0.28,0.2,0.96,-0.72,-0.29,0.14
59.289,1.17,-0.51,2.71,-0.72,-0.29,0.14
59.321,1.17,-0.51,2.71,0.57,0.16,0.01
59.323,0.63,0.12,0.73,0.57,0.16,0.01
59.324,0.63,0.12,0.73,0.4,0.69,0.0
59.325,0.01,-0.01,-1.42,0.4,0.69,0.0
59.326,0.01,-0.01,-1.42,-0.58,0.14,-0.18
59.327,-1.02,-0.01,0.76,-0.58,0.14,-0.18
59.328,-1.02,-0.01,0.76,-0.83,-0.5,0.27
59.33,0.64,-0.51,3.47,-0.83,-0.5,0.27
59.335,0.64,-0.51,3.47,0.61,-0.21,0.17
59.34,0.88,0.26,1.56,0.61,-0.21,0.17
59.345,0.88,0.26,1.56,0.76,0.84,-0.24
59.349,-0.48,0.16,-2.07,0.76,0.84,-0.24
59.356,-0.48,0.16,-2.07,-0.35,-0.27,-0.11
59.36,-0.52,0.14,-0.54,-0.35,-0.27,-0.11
59.365,-0.52,0.14,-0.54,-1.45,-0.71,0.14
59.369,0.99,-0.67,3.61,-1.45,-0.71,0.14
59.386,0.99,-0.67,3.61,0.27,-0.2,0.1
59.388,1.04,-0.4,3.08,0.27,-0.2,0.1
59.389,1.04,-0.4,3.08,1.25,0.7,-0.17
59.39,-0.74,0.4,-1.06,1.25,0.7,-0.17
59.395,-0.74,0.4,-1.06,0.12,0.17,-0.17
59.398,-1.33,0.24,-1.91,0.12,0.17,-0.17
59.424,-1.33,0.24,-1.91,-0.8,-1.71,0.44
59.425,1.43,-0.53,0.26,-0.8,-1.71,0.44
59.426,1.43,-0.53,0.26,-0.62,-0.76,0.55
59.427,3.3,0.31,2.33,-0.62,-0.76,0.55
59.428,3.3,0.31,2.33,0.35,1.11,-0.54
59.429,-0.15,-0.2,0.68,0.35,1.11,-0.54
59.435,-0.15,-0.2,0.68,0.11,0.95,-0.36
59.442,-1.56,0.13,-0.18,0.11,0.95,-0.36
59.445,-1.56,0.13,-0.18,-0.76,-0.71,0.28
59.449,0.07,-0.48,2.53,-0.76,-0.71,0.28
59.456,0.07,-0.48,2.53,-0.28,-0.19,0.36
59.459,1.33,-0.51,3.27,-0.28,-0.19,0.36
59.465,1.33,-0.51,3.27,1.09,0.4,-0.19
59.469,-0.62,0.15,-0.37,1.09,0.4,-0.19
59.483,-0.62,0.15,-0.37,0.52,0.11,-0.06
59.485,-0.66,0.26,-2.49,0.52,0.11,-0.06
59.486,-0.66,0.26,-2.49,-0.72,-1.47,0.45
59.519,1.76,-0.16,0.98,-0.72,-1.47,0.45
59.52,1.76,-0.16,0.98,-0.99,-0.18,0.4
59.522,2.68,0.05,3.29,-0.99,-0.18,0.4
59.523,2.68,0.05,3.29,0.54,1.27,-0.5
59.524,-0.38,-0.14,1.01,0.54,1.27,-0.5
59.525,-0.38,-0.14,1.01,0.04,0.68,-0.18
59.526,-1.28,-0.14,0.73,0.04,0.68,-0.18
59.528,-1.28,-0.14,0.73,-0.86,-0.04,-0.05
59.529,-1.32,-0.75,3.14,-0.86,-0.04,-0.05
59.535,-1.32,-0.75,3.14,0.46,-0.8,0.34
59.539,-0.07,-0.38,1.91,0.46,-0.8,0.34
59.545,-0.07,-0.38,1.91,0.74,-0.54,0.2
59.548,0.56,0.1,-0.24,0.74,-0.54,0.2
59.556,0.56,0.1,-0.24,0.09,-0.58,-0.02
59.559,0.76,0.53,0.12,0.09,-0.58,-0.02
59.565,0.76,0.53,0.12,-0.35,-0.48,0.1
59.569,1.64,-0.33,0.55,-0.35,-0.48,0.1
59.585,1.64,-0.33,0.55,-0.12,0.14,-0.04
59.587,1.71,-0.28,1.11,-0.12,0.14,-0.04
59.589,1.71,-0.28,1.11,0.12,0.71,-0.31
59.59,-0.03,0.05,1.33,0.12,0.71,-0.31
59.595,-0.03,0.05,1.33,-0.05,0.73,-0.15
59.599,-1.03,0.34,1.36,-0.05,0.73,-0.15
59.625,-1.03,0.34,1.36,-0.3,-0.25,0.02
59.627,-0.67,-0.62,2.12,-0.3,-0.25,0.02
59.629,-0.67,-0.62,2.12,0.2,-0.54,0.3
59.63,0.83,-0.03,1.32,0.2,-0.54,0.3
59.631,0.83,-0.03,1.32,0.54,-0.32,0.05
59.632,0.97,0.05,-0.44,0.54,-0.32,0.05
59.635,0.97,0.05,-0.44,-0.01,0.02,-0.09
59.64,0.91,-0.05,-0.48,-0.01,0.02,-0.09
59.645,0.91,-0.05,-0.48,-0.41,0.05,-0.1
59.649,0.89,-0.06,1.22,-0.41,0.05,-0.1
59.656,0.89,-0.06,1.22,-0.04,0.07,0.06
59.658,1.31,0.06,1.73,-0.04,0.07,0.06
59.665,1.31,0.06,1.73,0.09,1.07,-0.17
59.669,-0.21,0.38,1.18,0.09,1.07,-0.17
59.689,-0.21,0.38,1.18,-0.41,0.58,-0.35
59.692,0.6,-0.16,2.5,-0.41,0.58,-0.35
59.693,0.6,-0.16,2.5,-0.27,-0.63,0.61
59.693,0.57,0.17,1.53,-0.27,-0.63,0.61
59.695,0.57,0.17,1.53,0.45,-0.19,0.27
59.7,-1.71,-0.15,1.07,0.45,-0.19,0.27
59.727,-1.71,-0.15,1.07,0.03,0.41,-0.43
59.729,0.06,-0.29,1.76,0.03,0.41,-0.43
59.731,0.06,-0.29,1.76,-0.25,-0.88,0.25
59.732,2.19,0.24,0.47,-0.25,-0.88,0.25
59.733,2.19,0.24,0.47,0.6,-1.08,0.49
59.736,0.43,0.05,-1.79,0.6,-1.08,0.49
59.737,0.43,0.05,-1.79,0.55,0.52,-0.33
59.739,-1.0,0.09,-0.07,0.55,0.52,-0.33
59.745,-1.0,0.09,-0.07,-0.37,0.24,-0.44
59.749,1.05,-0.71,3.09,-0.37,0.24,-0.44
59.771,1.05,-0.71,3.09,-0.81,-0.85,0.2
59.772,2.02,0.69,1.27,-0.81,-0.85,0.2
59.773,2.02,0.69,1.27,0.67,-0.45,0.33
59.775,-0.73,0.07,-2.29,0.67,-0.45,0.33
59.776,-0.73,0.07,-2.29,0.81,1.05,-0.63
59.778,-1.13,-0.05,0.26,0.81,1.05,-0.63
59.785,-1.13,-0.05,0.26,-0.71,-0.04,-0.31
59.809,2.51,-0.86,3.74,-0.71,-0.04,-0.31
59.812,2.51,-0.86,3.74,-0.99,-1.21,0.62
59.813,1.95,0.73,1.04,-0.99,-1.21,0.62
59.813,1.95,0.73,1.04,0.9,0.09,0.13
59.815,-1.17,-0.03,-2.04,0.9,0.09,0.13
59.816,-1.17,-0.03,-2.04,0.72,1.25,-0.69
59.819,0.47,0.1,0.42,0.72,1.25,-0.69
59.825,0.47,0.1,0.42,-0.67,-0.38,0.19
59.828,3.03,-0.5,3.02,-0.67,-0.38,0.19
59.835,3.03,-0.5,3.02,-0.93,-0.13,0.55
59.839,-0.76,-0.05,0.92,-0.93,-0.13,0.55
59.845,-0.76,-0.05,0.92,0.62,1.4,-0.51
59.849,-2.99,-0.08,-1.02,0.62,1.4,-0.51
59.866,-2.99,-0.08,-1.02,0.3,1.56,-0.46
59.868,-0.28,-0.27,1.35,0.3,1.56,-0.46
59.869,-0.28,-0.27,1.35,-0.79,-0.55,0.4
59.87,1.75,-0.43,3.62,-0.79,-0.55,0.4
59.9,1.75,-0.43,3.62,-0.24,-1.17,0.49
59.901,-0.16,0.49,0.89,-0.24,-1.17,0.49
59.902,-0.16,0.49,0.89,0.58,0.85,-0.11
59.904,-2.0,-0.75,-0.93,0.58,0.85,-0.11
59.908,-2.0,-0.75,-0.93,0.28,0.57,-0.41
59.909,0.07,-0.04,0.22,0.28,0.57,-0.41
59.91,0.07,-0.04,0.22,-0.14,-0.89,0.36
59.911,1.8,0.22,2.76,-0.14,-0.89,0.36
59.915,1.8,0.22,2.76,0.1,0.04,-0.05
59.919,1.04,-0.2,1.66,0.1,0.04,-0.05
