time_s	gforce_x	gforce_y	gforce_z	lin_acc_x	lin_acc_y	lin_acc_z
100.391	-0.23	-0.24	1.05	-5.53	-5.69	2.34
100.393	-0.23	-0.24	1.05	-5.08	-6.13	1.7
100.395	-0.21	-0.27	0.96	-5.08	-6.13	1.7
100.397	-0.21	-0.27	0.96	-4.83	-6.53	0.81
100.398	-0.19	-0.28	0.88	-4.83	-6.53	0.81
100.398	-0.19	-0.28	0.88	-4.65	-6.63	0.12
100.404	-0.19	-0.27	0.76	-4.65	-6.63	0.12
100.405	-0.19	-0.27	0.76	-4.71	-6.56	-1.11
100.421	-0.17	-0.24	0.69	-4.71	-6.56	-1.11
100.426	-0.17	-0.24	0.69	-4.5	-6.29	-1.77
100.427	-0.2	-0.21	0.61	-4.5	-6.29	-1.77
100.429	-0.2	-0.21	0.61	-4.71	-5.92	-2.57
100.434	-0.21	-0.17	0.6	-4.71	-5.92	-2.57
100.435	-0.21	-0.17	0.6	-4.89	-5.58	-2.69
100.444	-0.25	-0.11	0.57	-4.89	-5.58	-2.69
100.446	-0.25	-0.11	0.57	-5.22	-4.98	-2.97
100.454	-0.27	-0.05	0.6	-5.22	-4.98	-2.97
100.455	-0.27	-0.05	0.6	-5.5	-4.32	-2.67
100.464	-0.32	0.01	0.63	-5.5	-4.32	-2.67
100.465	-0.32	0.01	0.63	-5.95	-3.72	-2.43
100.488	-0.32	0.08	0.64	-5.95	-3.72	-2.43
100.49	-0.32	0.08	0.64	-6.01	-3.07	-2.25
100.491	-0.33	0.12	0.65	-6.01	-3.07	-2.25
100.491	-0.33	0.12	0.65	-6.17	-2.66	-2.16
100.494	-0.32	0.16	0.69	-6.17	-2.66	-2.16
100.495	-0.32	0.16	0.69	-6.09	-2.26	-1.81
100.504	-0.36	0.15	0.68	-6.09	-2.26	-1.81
100.505	-0.36	0.15	0.68	-6.55	-2.34	-1.83
100.518	-0.33	0.15	0.71	-6.55	-2.34	-1.83
100.52	-0.33	0.15	0.71	-6.32	-2.28	-1.57
100.53	-0.34	0.13	0.74	-6.32	-2.28	-1.57
100.531	-0.34	0.13	0.74	-6.48	-2.48	-1.26
100.544	-0.36	0.03	0.86	-6.48	-2.48	-1.26
100.546	-0.36	0.03	0.86	-6.77	-3.43	0.01
100.554	-0.38	0.0	0.95	-6.77	-3.43	0.01
100.555	-0.38	0.0	0.95	-7.05	-3.77	0.83
100.564	-0.39	-0.02	1.06	-7.05	-3.77	0.83
100.566	-0.39	-0.02	1.06	-7.21	-3.86	1.91
100.594	-0.36	0.01	1.13	-7.21	-3.86	1.91
100.596	-0.36	0.01	1.13	-6.95	-3.6	2.66
100.597	-0.32	0.04	1.17	-6.95	-3.6	2.66
100.598	-0.32	0.04	1.17	-6.62	-3.27	3.04
100.6	-0.29	0.06	1.17	-6.62	-3.27	3.04
100.601	-0.29	0.06	1.17	-6.33	-3.0	3.06
100.604	-0.3	0.09	1.12	-6.33	-3.0	3.06
100.606	-0.3	0.09	1.12	-6.41	-2.71	2.59
100.621	-0.3	0.1	1.04	-6.41	-2.71	2.59
100.625	-0.3	0.1	1.04	-6.46	-2.59	1.81
100.628	-0.38	0.09	1.01	-6.46	-2.59	1.81
100.629	-0.38	0.09	1.01	-7.25	-2.75	1.47
100.634	-0.48	0.08	1.0	-7.25	-2.75	1.47
100.635	-0.48	0.08	1.0	-8.17	-2.79	1.37
100.644	-0.58	0.07	1.04	-8.17	-2.79	1.37
100.645	-0.58	0.07	1.04	-9.2	-2.9	1.79
100.654	-0.66	0.04	1.07	-9.2	-2.9	1.79
100.655	-0.66	0.04	1.07	-10.03	-3.2	2.12
100.672	-0.72	-0.01	1.05	-10.03	-3.2	2.12
100.675	-0.72	-0.01	1.05	-10.64	-3.69	1.92
100.676	-0.74	-0.04	1.12	-10.64	-3.69	1.92
100.678	-0.74	-0.04	1.12	-10.82	-4.03	2.6
100.697	-0.63	-0.07	1.21	-10.82	-4.03	2.6
100.699	-0.63	-0.07	1.21	-9.66	-4.28	3.47
100.7	-0.4	0.06	1.43	-9.66	-4.28	3.47
100.701	-0.4	0.06	1.43	-7.39	-3.01	5.6
100.704	-0.18	0.21	1.74	-7.39	-3.01	5.6
100.705	-0.18	0.21	1.74	-5.2	-1.55	8.59
100.723	-0.17	0.05	1.86	-5.2	-1.55	8.59
100.724	-0.17	0.05	1.86	-5.16	-3.15	9.86
100.724	-0.21	-0.02	1.85	-5.16	-3.15	9.86
100.725	-0.21	-0.02	1.85	-5.56	-3.86	9.75
100.748	-0.16	0.0	1.72	-5.56	-3.86	9.75
100.749	-0.16	0.0	1.72	-5.02	-3.83	8.5
100.749	-0.08	0.0	1.47	-5.02	-3.83	8.5
100.749	-0.08	0.0	1.47	-4.27	-3.76	6.01
100.754	-0.03	-0.03	1.18	-4.27	-3.76	6.01
100.754	-0.03	-0.03	1.18	-3.73	-4.17	3.18
100.764	0.03	-0.07	0.93	-3.73	-4.17	3.18
100.765	0.03	-0.07	0.93	-3.1	-4.53	0.76
100.78	0.08	-0.09	0.73	-3.1	-4.53	0.76
100.781	0.08	-0.09	0.73	-2.47	-4.73	-1.21
100.784	0.09	-0.11	0.55	-2.47	-4.73	-1.21
100.784	0.09	-0.11	0.55	-2.36	-5.02	-3.01
100.805	0.09	-0.18	0.47	-2.36	-5.02	-3.01
100.806	0.09	-0.18	0.47	-2.27	-5.63	-3.76
100.806	0.07	-0.27	0.44	-2.27	-5.63	-3.76
100.807	0.07	-0.27	0.44	-2.47	-6.54	-4.16
100.814	0.01	-0.34	0.44	-2.47	-6.54	-4.16
100.814	0.01	-0.34	0.44	-3.05	-7.3	-4.1
100.824	-0.08	-0.34	0.51	-3.05	-7.3	-4.1
100.825	-0.08	-0.34	0.51	-3.88	-7.28	-3.44
100.834	-0.16	-0.25	0.7	-3.88	-7.28	-3.44
100.834	-0.16	-0.25	0.7	-4.72	-6.37	-1.58
100.844	-0.23	-0.12	0.85	-4.72	-6.37	-1.58
100.845	-0.23	-0.12	0.85	-5.44	-5.17	-0.08
100.854	-0.28	0.02	0.95	-5.44	-5.17	-0.08
100.855	-0.28	0.02	0.95	-6.0	-3.82	1.01
100.864	-0.27	0.13	1.04	-6.0	-3.82	1.01
100.865	-0.27	0.13	1.04	-6.02	-2.74	1.91
100.887	-0.24	0.21	1.07	-6.02	-2.74	1.91
100.889	-0.24	0.21	1.07	-5.71	-1.91	2.19
100.89	-0.19	0.25	1.08	-5.71	-1.91	2.19
100.891	-0.19	0.25	1.08	-5.24	-1.53	2.3
100.894	-0.2	0.25	1.1	-5.24	-1.53	2.3
100.895	-0.2	0.25	1.1	-5.35	-1.55	2.48
100.904	-0.24	0.22	1.1	-5.35	-1.55	2.48
100.905	-0.24	0.22	1.1	-5.82	-1.84	2.51
100.914	-0.27	0.19	1.05	-5.82	-1.84	2.51
100.916	-0.27	0.19	1.05	-6.1	-2.12	2.01
100.925	-0.27	0.15	0.97	-6.1	-2.12	2.01
100.926	-0.27	0.15	0.97	-6.05	-2.47	1.17
100.934	-0.24	0.11	0.85	-6.05	-2.47	1.17
100.935	-0.24	0.11	0.85	-5.73	-2.82	-0.01
100.944	-0.17	0.08	0.72	-5.73	-2.82	-0.01
100.946	-0.17	0.08	0.72	-4.97	-3.12	-1.25
100.955	-0.15	0.03	0.61	-4.97	-3.12	-1.25
100.956	-0.15	0.03	0.61	-4.75	-3.65	-2.36
100.964	-0.12	-0.02	0.53	-4.75	-3.65	-2.36
100.965	-0.12	-0.02	0.53	-4.42	-4.19	-3.2
100.992	-0.09	-0.09	0.48	-4.42	-4.19	-3.2
100.994	-0.09	-0.09	0.48	-4.11	-4.86	-3.69
100.995	-0.1	-0.15	0.46	-4.11	-4.86	-3.69
100.997	-0.1	-0.15	0.46	-4.22	-5.42	-3.83
100.998	-0.14	-0.19	0.49	-4.22	-5.42	-3.83
100.999	-0.14	-0.19	0.49	-4.58	-5.84	-3.51
101.005	-0.19	-0.21	0.57	-4.58	-5.84	-3.51
101.006	-0.19	-0.21	0.57	-5.05	-6.09	-2.74
101.015	-0.25	-0.22	0.67	-5.05	-6.09	-2.74
101.017	-0.25	-0.22	0.67	-5.64	-6.23	-1.74
101.028	-0.34	-0.24	0.78	-5.64	-6.23	-1.74
101.03	-0.34	-0.24	0.78	-6.53	-6.36	-0.65
101.044	-0.45	-0.22	0.91	-6.53	-6.36	-0.65
101.046	-0.45	-0.22	0.91	-7.59	-6.24	0.56
101.054	-0.46	-0.2	0.94	-7.59	-6.24	0.56
101.055	-0.46	-0.2	0.94	-7.75	-6.07	0.88
101.064	-0.46	-0.17	0.94	-7.75	-6.07	0.88
101.065	-0.46	-0.17	0.94	-7.76	-5.81	0.96
101.088	-0.44	-0.14	0.95	-7.76	-5.81	0.96
101.09	-0.44	-0.14	0.95	-7.55	-5.5	1.06
101.09	-0.4	-0.11	0.96	-7.55	-5.5	1.06
101.091	-0.4	-0.11	0.96	-7.13	-5.25	1.12
101.094	-0.35	-0.08	0.97	-7.13	-5.25	1.12
101.095	-0.35	-0.08	0.97	-6.72	-4.91	1.25
101.104	-0.32	-0.04	1.0	-6.72	-4.91	1.25
101.105	-0.32	-0.04	1.0	-6.35	-4.62	1.52
101.117	-0.29	-0.03	1.04	-6.35	-4.62	1.52
101.118	-0.29	-0.03	1.04	-6.07	-4.48	1.95
101.128	-0.29	-0.02	1.1	-6.07	-4.48	1.95
101.129	-0.29	-0.02	1.1	-6.09	-4.39	2.52
101.145	-0.34	-0.07	1.17	-6.09	-4.39	2.52
101.146	-0.34	-0.07	1.17	-6.53	-4.91	3.22
101.154	-0.41	-0.16	1.17	-6.53	-4.91	3.22
101.155	-0.41	-0.16	1.17	-7.25	-5.79	3.24
101.164	-0.54	-0.26	1.17	-7.25	-5.79	3.24
101.165	-0.54	-0.26	1.17	-8.52	-6.82	3.29
101.187	-0.67	-0.32	1.2	-8.52	-6.82	3.29
101.189	-0.67	-0.32	1.2	-9.8	-7.42	3.56
101.19	-0.74	-0.33	1.18	-9.8	-7.42	3.56
101.19	-0.74	-0.33	1.18	-10.48	-7.53	3.36
101.194	-0.78	-0.29	1.14	-10.48	-7.53	3.36
101.195	-0.78	-0.29	1.14	-10.85	-7.23	2.98
101.204	-0.75	-0.24	1.06	-10.85	-7.23	2.98
101.206	-0.75	-0.24	1.06	-10.47	-6.71	2.22
101.227	-0.64	-0.17	1.09	-10.47	-6.71	2.22
101.229	-0.64	-0.17	1.09	-9.39	-5.98	2.46
101.23	-0.41	-0.14	1.13	-9.39	-5.98	2.46
101.231	-0.41	-0.14	1.13	-7.07	-5.75	2.8
101.25	-0.12	-0.14	1.22	-7.07	-5.75	2.8
101.251	-0.12	-0.14	1.22	-4.23	-5.69	3.7
101.251	0.0	-0.11	1.42	-4.23	-5.69	3.7
101.252	0.0	-0.11	1.42	-2.98	-5.42	5.65
101.275	0.02	-0.11	1.57	-2.98	-5.42	5.65
101.276	0.02	-0.11	1.57	-2.81	-5.4	7.12
101.277	0.0	-0.1	1.64	-2.81	-5.4	7.12
101.277	0.0	-0.1	1.64	-3.0	-5.22	7.81
101.277	-0.07	-0.07	1.62	-3.0	-5.22	7.81
101.278	-0.07	-0.07	1.62	-3.73	-4.98	7.53
101.284	-0.13	-0.06	1.53	-3.73	-4.98	7.53
101.284	-0.13	-0.06	1.53	-4.34	-4.79	6.67
101.294	-0.12	-0.03	1.38	-4.34	-4.79	6.67
101.294	-0.12	-0.03	1.38	-4.23	-4.44	5.16
101.313	-0.05	0.01	1.18	-4.23	-4.44	5.16
101.313	-0.05	0.01	1.18	-3.56	-4.01	3.2
101.314	0.05	0.07	0.96	-3.56	-4.01	3.2
101.314	0.05	0.07	0.96	-2.53	-3.35	0.98
101.342	0.14	0.13	0.75	-2.53	-3.35	0.98
101.344	0.14	0.13	0.75	-1.55	-2.72	-1.14
101.344	0.22	0.24	0.53	-1.55	-2.72	-1.14
101.345	0.22	0.24	0.53	-0.63	-1.63	-3.3
101.345	0.22	0.24	0.56	-0.63	-1.63	-3.3
101.345	0.22	0.24	0.56	-0.63	-1.63	-3.06
101.354	0.12	0.28	0.69	-0.63	-1.63	-3.06
101.354	0.12	0.28	0.69	-1.59	-1.17	-1.72
101.364	-0.11	0.23	0.81	-1.59	-1.17	-1.72
101.364	-0.11	0.23	0.81	-3.9	-1.65	-0.61
101.382	-0.21	0.13	0.9	-3.9	-1.65	-0.61
101.383	-0.21	0.13	0.9	-4.9	-2.58	0.26
101.384	-0.29	0.03	0.97	-4.9	-2.58	0.26
101.385	-0.29	0.03	0.97	-5.65	-3.59	0.99
101.406	-0.3	-0.07	1.01	-5.65	-3.59	0.99
101.407	-0.3	-0.07	1.01	-5.86	-4.54	1.34
101.407	-0.33	-0.13	1.04	-5.86	-4.54	1.34
101.408	-0.33	-0.13	1.04	-6.08	-5.22	1.67
101.414	-0.33	-0.16	1.05	-6.08	-5.22	1.67
101.414	-0.33	-0.16	1.05	-6.1	-5.45	1.82
101.425	-0.27	-0.2	1.01	-6.1	-5.45	1.82
101.426	-0.27	-0.2	1.01	-5.56	-5.91	1.39
101.434	-0.23	-0.25	0.97	-5.56	-5.91	1.39
101.434	-0.23	-0.25	0.97	-5.23	-6.4	1.08
101.444	-0.21	-0.28	0.92	-5.23	-6.4	1.08
101.445	-0.21	-0.28	0.92	-4.99	-6.73	0.6
101.459	-0.2	-0.28	0.86	-4.99	-6.73	0.6
101.46	-0.2	-0.28	0.86	-4.88	-6.72	-0.06
101.463	-0.19	-0.27	0.78	-4.88	-6.72	-0.06
101.464	-0.19	-0.27	0.78	-4.82	-6.63	-0.75
101.473	-0.18	-0.23	0.7	-4.82	-6.63	-0.75
101.474	-0.18	-0.23	0.7	-4.71	-6.26	-1.58
101.484	-0.16	-0.18	0.65	-4.71	-6.26	-1.58
101.484	-0.16	-0.18	0.65	-4.49	-5.79	-2.11
101.502	-0.17	-0.14	0.6	-4.49	-5.79	-2.11
101.504	-0.17	-0.14	0.6	-4.58	-5.36	-2.53
101.505	-0.19	-0.1	0.61	-4.58	-5.36	-2.53
101.506	-0.19	-0.1	0.61	-4.79	-5.01	-2.52
101.514	-0.24	-0.06	0.64	-4.79	-5.01	-2.52
101.515	-0.24	-0.06	0.64	-5.3	-4.59	-2.19
101.524	-0.29	-0.02	0.7	-5.3	-4.59	-2.19
101.525	-0.29	-0.02	0.7	-5.77	-4.16	-1.66
101.534	-0.33	0.05	0.75	-5.77	-4.16	-1.66
101.535	-0.33	0.05	0.75	-6.19	-3.44	-1.12
101.544	-0.36	0.13	0.79	-6.19	-3.44	-1.12
101.545	-0.36	0.13	0.79	-6.54	-2.65	-0.78
101.555	-0.37	0.17	0.81	-6.54	-2.65	-0.78
101.556	-0.37	0.17	0.81	-6.63	-2.17	-0.59
101.563	-0.36	0.22	0.77	-6.63	-2.17	-0.59
101.566	-0.36	0.22	0.77	-6.61	-1.74	-0.91
101.576	-0.35	0.22	0.75	-6.61	-1.74	-0.91
101.577	-0.35	0.22	0.75	-6.6	-1.74	-1.09
101.584	-0.35	0.21	0.74	-6.6	-1.74	-1.09
101.585	-0.35	0.21	0.74	-6.62	-1.82	-1.24
101.598	-0.35	0.18	0.73	-6.62	-1.82	-1.24
101.599	-0.35	0.18	0.73	-6.69	-2.08	-1.28
101.618	-0.36	0.14	0.74	-6.69	-2.08	-1.28
101.619	-0.36	0.14	0.74	-6.77	-2.43	-1.12
101.62	-0.37	0.09	0.79	-6.77	-2.43	-1.12
101.621	-0.37	0.09	0.79	-6.97	-2.88	-0.64
101.628	-0.37	0.05	0.84	-6.97	-2.88	-0.64
101.63	-0.37	0.05	0.84	-6.98	-3.35	-0.13
101.634	-0.38	0.0	0.92	-6.98	-3.35	-0.13
101.635	-0.38	0.0	0.92	-7.05	-3.81	0.59
101.643	-0.34	-0.02	0.99	-7.05	-3.81	0.59
101.645	-0.34	-0.02	0.99	-6.75	-3.91	1.29
101.655	-0.3	-0.01	1.05	-6.75	-3.91	1.29
101.658	-0.3	-0.01	1.05	-6.33	-3.86	1.89
101.663	-0.26	0.0	1.07	-6.33	-3.86	1.89
101.664	-0.26	0.0	1.07	-5.92	-3.74	2.1
101.674	-0.26	-0.02	1.07	-5.92	-3.74	2.1
101.676	-0.26	-0.02	1.07	-5.97	-3.9	2.06
101.684	-0.27	-0.01	1.03	-5.97	-3.9	2.06
101.685	-0.27	-0.01	1.03	-6.08	-3.84	1.73
101.705	-0.35	0.02	1.05	-6.08	-3.84	1.73
101.707	-0.35	0.02	1.05	-6.85	-3.52	1.85
101.708	-0.47	0.05	1.1	-6.85	-3.52	1.85
101.709	-0.47	0.05	1.1	-8.13	-3.17	2.38
101.713	-0.61	0.06	1.11	-8.13	-3.17	2.38
101.714	-0.61	0.06	1.11	-9.47	-3.1	2.52
101.725	-0.72	0.03	1.15	-9.47	-3.1	2.52
101.726	-0.72	0.03	1.15	-10.62	-3.4	2.91
101.733	-0.8	-0.01	1.16	-10.62	-3.4	2.91
101.735	-0.8	-0.01	1.16	-11.4	-3.74	3.0
101.756	-0.77	-0.03	1.2	-11.4	-3.74	3.0
101.758	-0.77	-0.03	1.2	-11.08	-4.0	3.39
101.759	-0.61	-0.01	1.32	-11.08	-4.0	3.39
101.76	-0.61	-0.01	1.32	-9.49	-3.79	4.58
101.783	-0.37	0.14	1.49	-9.49	-3.79	4.58
101.784	-0.37	0.14	1.49	-7.05	-2.27	6.2
101.785	-0.21	0.19	1.6	-7.05	-2.27	6.2
101.786	-0.21	0.19	1.6	-5.49	-1.86	7.26
101.787	-0.18	0.13	1.71	-5.49	-1.86	7.26
101.788	-0.18	0.13	1.71	-5.15	-2.49	8.33
101.807	-0.22	0.05	1.79	-5.15	-2.49	8.33
101.809	-0.22	0.05	1.79	-5.56	-3.25	9.13
101.809	-0.23	0.0	1.75	-5.56	-3.25	9.13
101.81	-0.23	0.0	1.75	-5.62	-3.83	8.77
101.814	-0.15	0.02	1.62	-5.62	-3.83	8.77
101.815	-0.15	0.02	1.62	-4.9	-3.69	7.51
101.836	-0.07	0.01	1.4	-4.9	-3.69	7.51
101.837	-0.07	0.01	1.4	-4.1	-3.83	5.38
101.838	-0.02	-0.03	1.16	-4.1	-3.83	5.38
101.839	-0.02	-0.03	1.16	-3.5	-4.29	3.04
101.844	0.06	-0.08	0.96	-3.5	-4.29	3.04
101.845	0.06	-0.08	0.96	-2.69	-4.78	1.08
101.859	0.12	-0.13	0.76	-2.69	-4.78	1.08
101.861	0.12	-0.13	0.76	-2.09	-5.31	-0.88
101.863	0.12	-0.16	0.58	-2.09	-5.31	-0.88
101.865	0.12	-0.16	0.58	-1.97	-5.68	-2.64
101.873	0.12	-0.23	0.5	-1.97	-5.68	-2.64
101.874	0.12	-0.23	0.5	-1.92	-6.34	-3.5
101.883	0.1	-0.32	0.45	-1.92	-6.34	-3.5
101.884	0.1	-0.32	0.45	-2.1	-7.22	-3.92
101.899	-0.01	-0.39	0.47	-2.1	-7.22	-3.92
101.901	-0.01	-0.39	0.47	-3.11	-7.89	-3.78
101.922	-0.14	-0.4	0.59	-3.11	-7.89	-3.78
101.923	-0.14	-0.4	0.59	-4.42	-8.01	-2.56
101.925	-0.27	-0.3	0.81	-4.42	-8.01	-2.56
101.925	-0.27	-0.3	0.81	-5.75	-7.1	-0.39
101.926	-0.33	-0.07	0.97	-5.75	-7.1	-0.39
101.927	-0.33	-0.07	0.97	-6.42	-4.87	1.16
101.933	-0.34	-0.01	1.01	-6.42	-4.87	1.16
101.934	-0.34	-0.01	1.01	-6.57	-4.29	1.59
101.943	-0.33	0.13	1.05	-6.57	-4.29	1.59
101.945	-0.33	0.13	1.05	-6.53	-2.88	2.06
101.955	-0.26	0.23	1.03	-6.53	-2.88	2.06
101.957	-0.26	0.23	1.03	-5.85	-1.88	1.88
101.963	-0.23	0.26	0.99	-5.85	-1.88	1.88
101.964	-0.23	0.26	0.99	-5.58	-1.57	1.5
101.974	-0.22	0.24	0.99	-5.58	-1.57	1.5
101.975	-0.22	0.24	0.99	-5.49	-1.81	1.43
101.983	-0.23	0.18	0.95	-5.49	-1.81	1.43
101.984	-0.23	0.18	0.95	-5.58	-2.32	1.04
101.998	-0.2	0.16	0.89	-5.58	-2.32	1.04
101.999	-0.2	0.16	0.89	-5.33	-2.54	0.5
102.022	-0.15	0.14	0.74	-5.33	-2.54	0.5
102.024	-0.15	0.14	0.74	-4.72	-2.74	-1.03
102.025	-0.1	0.13	0.64	-4.72	-2.74	-1.03
102.025	-0.1	0.13	0.64	-4.28	-2.78	-1.97
102.026	-0.1	0.11	0.56	-4.28	-2.78	-1.97
102.027	-0.1	0.11	0.56	-4.25	-3.05	-2.82
102.033	-0.07	0.07	0.49	-4.25	-3.05	-2.82
102.034	-0.07	0.07	0.49	-3.93	-3.39	-3.55
102.043	-0.1	0.03	0.46	-3.93	-3.39	-3.55
102.045	-0.1	0.03	0.46	-4.17	-3.78	-3.8
102.055	-0.12	-0.01	0.47	-4.17	-3.78	-3.8
102.058	-0.12	-0.01	0.47	-4.38	-4.2	-3.73
102.064	-0.19	-0.08	0.53	-4.38	-4.2	-3.73
102.065	-0.19	-0.08	0.53	-5.0	-4.97	-3.09
102.074	-0.27	-0.15	0.65	-5.0	-4.97	-3.09
102.076	-0.27	-0.15	0.65	-5.81	-5.69	-1.9
102.084	-0.35	-0.21	0.77	-5.81	-5.69	-1.9
102.085	-0.35	-0.21	0.77	-6.57	-6.26	-0.75
102.101	-0.4	-0.24	0.85	-6.57	-6.26	-0.75
102.103	-0.4	-0.24	0.85	-7.15	-6.55	0.1
102.105	-0.43	-0.25	0.9	-7.15	-6.55	0.1
102.105	-0.43	-0.25	0.9	-7.39	-6.75	0.61
102.114	-0.43	-0.25	0.92	-7.39	-6.75	0.61
102.115	-0.43	-0.25	0.92	-7.45	-6.74	0.78
102.124	-0.43	-0.24	0.93	-7.45	-6.74	0.78
102.125	-0.43	-0.24	0.93	-7.46	-6.6	0.86
102.134	-0.42	-0.22	0.93	-7.46	-6.6	0.86
102.134	-0.42	-0.22	0.93	-7.36	-6.46	0.91
102.143	-0.4	-0.2	0.93	-7.36	-6.46	0.91
102.145	-0.4	-0.2	0.93	-7.15	-6.28	0.93
102.155	-0.38	-0.17	0.94	-7.15	-6.28	0.93
102.157	-0.38	-0.17	0.94	-6.88	-6.05	1.03
102.163	-0.35	-0.14	0.98	-6.88	-6.05	1.03
102.164	-0.35	-0.14	0.98	-6.6	-5.75	1.4
102.173	-0.32	-0.1	1.04	-6.6	-5.75	1.4
102.174	-0.32	-0.1	1.04	-6.33	-5.39	1.98
102.183	-0.32	-0.08	1.1	-6.33	-5.39	1.98
102.184	-0.32	-0.08	1.1	-6.3	-5.18	2.67
102.201	-0.34	-0.06	1.17	-6.3	-5.18	2.67
102.202	-0.34	-0.06	1.17	-6.49	-5.08	3.33
102.222	-0.36	-0.06	1.21	-6.49	-5.08	3.33
102.224	-0.36	-0.06	1.21	-6.72	-5.09	3.71
102.225	-0.38	-0.09	1.19	-6.72	-5.09	3.71
102.225	-0.38	-0.09	1.19	-6.91	-5.35	3.52
102.226	-0.44	-0.15	1.12	-6.91	-5.35	3.52
102.227	-0.44	-0.15	1.12	-7.42	-5.95	2.86
102.234	-0.53	-0.22	1.09	-7.42	-5.95	2.86
102.234	-0.53	-0.22	1.09	-8.28	-6.71	2.51
102.243	-0.64	-0.27	1.09	-8.28	-6.71	2.51
102.245	-0.64	-0.27	1.09	-9.37	-7.21	2.52
102.255	-0.73	-0.28	1.1	-9.37	-7.21	2.52
102.256	-0.73	-0.28	1.1	-10.26	-7.27	2.7
102.264	-0.78	-0.26	1.09	-10.26	-7.27	2.7
102.265	-0.78	-0.26	1.09	-10.73	-7.07	2.57
102.274	-0.72	-0.23	1.12	-10.73	-7.07	2.57
102.275	-0.72	-0.23	1.12	-10.13	-6.8	2.84
102.294	-0.57	-0.2	1.14	-10.13	-6.8	2.84
102.295	-0.57	-0.2	1.14	-8.62	-6.55	3.05
102.296	-0.33	-0.23	1.18	-8.62	-6.55	3.05
102.297	-0.33	-0.23	1.18	-6.21	-6.82	3.39
102.32	-0.18	-0.2	1.31	-6.21	-6.82	3.39
102.321	-0.18	-0.2	1.31	-4.69	-6.48	4.71
102.322	-0.17	-0.13	1.52	-4.69	-6.48	4.71
102.324	-0.17	-0.13	1.52	-4.65	-5.77	6.7
102.325	-0.16	-0.08	1.66	-4.65	-5.77	6.7
102.326	-0.16	-0.08	1.66	-4.48	-5.26	8.07
102.342	-0.15	-0.07	1.7	-4.48	-5.26	8.07
102.343	-0.15	-0.07	1.7	-4.49	-5.22	8.47
102.343	-0.18	-0.09	1.68	-4.49	-5.22	8.47
102.343	-0.18	-0.09	1.68	-4.77	-5.39	8.27
102.354	-0.15	-0.12	1.52	-4.77	-5.39	8.27
102.355	-0.15	-0.12	1.52	-4.45	-5.57	6.67
102.364	-0.05	-0.12	1.27	-4.45	-5.57	6.67
102.364	-0.05	-0.12	1.27	-3.53	-5.55	4.25
102.374	0.04	-0.08	1.05	-3.53	-5.55	4.25
102.374	0.04	-0.08	1.05	-2.52	-5.12	2.03
102.394	0.13	-0.03	0.85	-2.52	-5.12	2.03
102.395	0.13	-0.03	0.85	-1.52	-4.5	-0.01
102.42	0.23	0.1	0.53	-1.52	-4.5	-0.01
102.421	0.23	0.1	0.53	-0.52	-3.2	-3.26
102.421	0.21	0.18	0.46	-0.52	-3.2	-3.26
102.422	0.21	0.18	0.46	-0.62	-2.4	-3.97
102.423	0.14	0.26	0.48	-0.62	-2.4	-3.97
102.424	0.14	0.26	0.48	-1.33	-1.61	-3.81
102.434	0.01	0.24	0.61	-1.33	-1.61	-3.81
102.434	0.01	0.24	0.61	-2.63	-1.7	-2.52
102.444	-0.14	0.18	0.77	-2.63	-1.7	-2.52
102.445	-0.14	0.18	0.77	-4.1	-2.27	-1.0
102.456	-0.25	0.12	0.88	-4.1	-2.27	-1.0
102.457	-0.25	0.12	0.88	-5.2	-2.88	0.16
102.464	-0.36	0.01	1.01	-5.2	-2.88	0.16
102.465	-0.36	0.01	1.01	-6.32	-3.96	1.38
102.474	-0.38	-0.09	1.09	-6.32	-3.96	1.38
102.475	-0.38	-0.09	1.09	-6.53	-4.92	2.2
102.484	-0.35	-0.15	1.12	-6.53	-4.92	2.2
102.485	-0.35	-0.15	1.12	-6.28	-5.52	2.52
102.501	-0.3	-0.18	1.12	-6.28	-5.52	2.52
102.502	-0.3	-0.18	1.12	-5.82	-5.79	2.53
102.504	-0.25	-0.19	1.09	-5.82	-5.79	2.53
102.505	-0.25	-0.19	1.09	-5.37	-5.85	2.23
102.514	-0.2	-0.17	1.04	-5.37	-5.85	2.23
102.515	-0.2	-0.17	1.04	-4.92	-5.68	1.71
102.524	-0.17	-0.16	0.96	-4.92	-5.68	1.71
102.526	-0.17	-0.16	0.96	-4.57	-5.6	0.98
102.534	-0.15	-0.14	0.86	-4.57	-5.6	0.98
102.535	-0.15	-0.14	0.86	-4.39	-5.45	0.02
102.543	-0.13	-0.14	0.77	-4.39	-5.45	0.02
102.545	-0.13	-0.14	0.77	-4.22	-5.39	-0.92
102.555	-0.14	-0.13	0.67	-4.22	-5.39	-0.92
102.557	-0.14	-0.13	0.67	-4.29	-5.38	-1.83
102.563	-0.15	-0.14	0.6	-4.29	-5.38	-1.83
102.564	-0.15	-0.14	0.6	-4.4	-5.45	-2.51
102.574	-0.17	-0.13	0.57	-4.4	-5.45	-2.51
102.575	-0.17	-0.13	0.57	-4.62	-5.38	-2.8
102.583	-0.21	-0.12	0.56	-4.62	-5.38	-2.8
102.584	-0.21	-0.12	0.56	-4.98	-5.27	-2.92
102.598	-0.25	-0.11	0.59	-4.98	-5.27	-2.92
