time_s	gforce_x	gforce_y	gforce_z	ang_vel_x	ang_vel_y	ang_vel_z
28.351	-0.16	0.0	1.08	-0.06	-0.31	-0.13
28.371	-0.16	0.0	1.08	0.09	-0.22	-0.05
28.372	-0.15	-0.07	1.09	0.09	-0.22	-0.05
28.373	-0.15	-0.07	1.09	0.22	-0.15	0.04
28.374	-0.13	-0.1	1.11	0.22	-0.15	0.04
28.378	-0.13	-0.1	1.11	0.33	-0.07	0.13
28.38	-0.1	-0.13	1.08	0.33	-0.07	0.13
28.39	-0.1	-0.13	1.08	0.37	-0.02	0.18
28.392	-0.06	-0.15	1.03	0.37	-0.02	0.18
28.398	-0.06	-0.15	1.03	0.35	0.02	0.18
28.4	-0.03	-0.15	0.98	0.35	0.02	0.18
28.408	-0.03	-0.15	0.98	0.3	0.07	0.17
28.41	-0.01	-0.12	0.89	0.3	0.07	0.17
28.418	-0.01	-0.12	0.89	0.21	0.1	0.13
28.422	0.0	-0.1	0.79	0.21	0.1	0.13
28.428	0.0	-0.1	0.79	0.12	0.1	0.09
28.43	0.0	-0.08	0.7	0.12	0.1	0.09
28.448	0.0	-0.08	0.7	0.03	0.1	0.08
28.45	-0.03	-0.06	0.63	0.03	0.1	0.08
28.451	-0.03	-0.06	0.63	-0.03	0.04	0.1
28.452	-0.03	-0.04	0.6	-0.03	0.04	0.1
28.477	-0.03	-0.04	0.6	-0.04	-0.03	0.14
28.479	-0.07	-0.03	0.58	-0.04	-0.03	0.14
28.48	-0.07	-0.03	0.58	-0.02	-0.1	0.22
28.482	-0.1	-0.03	0.6	-0.02	-0.1	0.22
28.482	-0.1	-0.03	0.6	0.02	-0.18	0.31
28.484	-0.13	-0.02	0.65	0.02	-0.18	0.31
28.489	-0.13	-0.02	0.65	0.08	-0.22	0.38
28.492	-0.17	-0.03	0.71	0.08	-0.22	0.38
28.498	-0.17	-0.03	0.71	0.12	-0.26	0.44
28.5	-0.2	-0.03	0.78	0.12	-0.26	0.44
28.508	-0.2	-0.03	0.78	0.15	-0.26	0.48
28.51	-0.23	-0.02	0.85	0.15	-0.26	0.48
28.518	-0.23	-0.02	0.85	0.16	-0.22	0.51
28.524	-0.24	0.02	0.89	0.16	-0.22	0.51
28.528	-0.24	0.02	0.89	0.16	-0.18	0.51
28.53	-0.22	0.07	0.89	0.16	-0.18	0.51
28.554	-0.22	0.07	0.89	0.14	-0.15	0.51
28.556	-0.19	0.12	0.88	0.14	-0.15	0.51
28.558	-0.19	0.12	0.88	0.13	-0.15	0.49
28.559	-0.16	0.16	0.82	0.13	-0.15	0.49
28.564	-0.16	0.16	0.82	0.1	-0.18	0.45
28.565	-0.15	0.16	0.8	0.1	-0.18	0.45
28.569	-0.15	0.16	0.8	0.05	-0.22	0.42
28.571	-0.16	0.14	0.79	0.05	-0.22	0.42
28.592	-0.16	0.14	0.79	0.0	-0.24	0.4
28.595	-0.18	0.11	0.81	0.0	-0.24	0.4
28.596	-0.18	0.11	0.81	-0.05	-0.25	0.4
28.597	-0.2	0.07	0.86	-0.05	-0.25	0.4
28.598	-0.2	0.07	0.86	-0.09	-0.22	0.42
28.6	-0.22	0.03	0.91	-0.09	-0.22	0.42
28.608	-0.22	0.03	0.91	-0.13	-0.19	0.45
28.61	-0.23	-0.01	0.99	-0.13	-0.19	0.45
28.618	-0.23	-0.01	0.99	-0.15	-0.16	0.48
28.623	-0.23	-0.04	1.06	-0.15	-0.16	0.48
28.628	-0.23	-0.04	1.06	-0.17	-0.13	0.48
28.63	-0.21	-0.04	1.14	-0.17	-0.13	0.48
28.659	-0.21	-0.04	1.14	-0.19	-0.11	0.43
28.661	-0.18	-0.02	1.24	-0.19	-0.11	0.43
28.662	-0.18	-0.02	1.24	-0.19	-0.08	0.36
28.663	-0.23	0.14	1.28	-0.19	-0.08	0.36
28.664	-0.23	0.14	1.28	-0.16	-0.06	0.27
28.665	-0.31	0.23	1.3	-0.16	-0.06	0.27
28.668	-0.31	0.23	1.3	-0.1	-0.03	0.18
28.689	-0.41	0.28	1.31	-0.1	-0.03	0.18
28.691	-0.41	0.28	1.31	-0.03	0.01	0.09
28.692	-0.49	0.28	1.29	-0.03	0.01	0.09
28.693	-0.49	0.28	1.29	0.04	0.06	0.01
28.694	-0.55	0.22	1.26	0.04	0.06	0.01
28.698	-0.55	0.22	1.26	0.09	0.13	-0.04
28.701	-0.55	0.16	1.22	0.09	0.13	-0.04
28.708	-0.55	0.16	1.22	0.1	0.22	-0.05
28.71	-0.48	0.13	1.2	0.1	0.22	-0.05
28.718	-0.48	0.13	1.2	0.08	0.33	-0.03
28.725	-0.29	0.17	1.32	0.08	0.33	-0.03
28.728	-0.29	0.17	1.32	0.08	0.39	0.0
28.73	-0.01	0.3	1.46	0.08	0.39	0.0
28.738	-0.01	0.3	1.46	0.16	0.38	0.03
28.74	0.14	0.26	1.49	0.16	0.38	0.03
28.748	0.14	0.26	1.49	0.28	0.29	-0.04
28.751	0.12	0.12	1.58	0.28	0.29	-0.04
28.766	0.12	0.12	1.58	0.35	0.11	-0.18
28.768	-0.01	0.04	1.69	0.35	0.11	-0.18
28.771	-0.01	0.04	1.69	0.42	-0.05	-0.26
28.772	-0.03	-0.05	1.67	0.42	-0.05	-0.26
28.808	-0.03	-0.05	1.67	0.54	-0.06	-0.2
28.81	0.02	-0.08	1.56	0.54	-0.06	-0.2
28.811	0.02	-0.08	1.56	0.61	0.07	-0.17
28.812	0.11	-0.07	1.36	0.61	0.07	-0.17
28.812	0.11	-0.07	1.36	0.56	0.61	-0.19
28.813	0.2	-0.09	1.11	0.56	0.61	-0.19
28.814	0.2	-0.09	1.11	0.49	0.77	-0.18
28.815	0.27	-0.14	0.89	0.49	0.77	-0.18
28.818	0.27	-0.14	0.89	0.42	0.8	-0.15
28.825	0.3	-0.21	0.67	0.42	0.8	-0.15
28.828	0.3	-0.21	0.67	0.36	0.65	-0.1
28.831	0.26	-0.3	0.53	0.36	0.65	-0.1
28.839	0.26	-0.3	0.53	0.28	0.36	-0.01
28.841	0.22	-0.36	0.49	0.28	0.36	-0.01
28.848	0.22	-0.36	0.49	0.21	0.02	0.08
28.85	0.07	-0.41	0.57	0.21	0.02	0.08
28.869	0.07	-0.41	0.57	0.17	-0.28	0.2
28.871	-0.04	-0.39	0.7	0.17	-0.28	0.2
28.873	-0.04	-0.39	0.7	0.13	-0.47	0.32
28.874	-0.13	-0.32	0.9	0.13	-0.47	0.32
28.878	-0.13	-0.32	0.9	0.1	-0.49	0.41
28.88	-0.17	-0.18	1.0	0.1	-0.49	0.41
28.907	-0.17	-0.18	1.0	0.05	-0.4	0.44
28.909	-0.17	-0.04	1.06	0.05	-0.4	0.44
28.912	-0.17	-0.04	1.06	-0.01	-0.27	0.39
28.913	-0.12	0.1	1.07	-0.01	-0.27	0.39
28.914	-0.12	0.1	1.07	-0.07	-0.16	0.29
28.915	-0.09	0.18	1.07	-0.07	-0.16	0.29
28.918	-0.09	0.18	1.07	-0.17	-0.08	0.16
28.922	-0.02	0.18	1.01	-0.17	-0.08	0.16
28.928	-0.02	0.18	1.01	-0.29	0.02	-0.01
28.93	-0.02	0.22	1.0	-0.29	0.02	-0.01
28.939	-0.02	0.22	1.0	-0.35	0.1	-0.11
28.941	-0.01	0.22	0.96	-0.35	0.1	-0.11
28.948	-0.01	0.22	0.96	-0.34	0.14	-0.18
28.95	-0.01	0.2	0.92	-0.34	0.14	-0.18
28.974	-0.01	0.2	0.92	-0.29	0.16	-0.21
28.975	0.02	0.18	0.8	-0.29	0.16	-0.21
28.976	0.02	0.18	0.8	-0.23	0.16	-0.23
28.977	0.03	0.16	0.74	-0.23	0.16	-0.23
28.979	0.03	0.16	0.74	-0.16	0.13	-0.26
28.981	0.04	0.15	0.67	-0.16	0.13	-0.26
29.006	0.04	0.15	0.67	-0.1	0.08	-0.3
29.009	0.05	0.13	0.59	-0.1	0.08	-0.3
29.01	0.05	0.13	0.59	-0.06	0.0	-0.36
29.011	0.04	0.11	0.55	-0.06	0.0	-0.36
29.012	0.04	0.11	0.55	-0.04	-0.08	-0.42
29.014	0.02	0.06	0.53	-0.04	-0.08	-0.42
29.018	0.02	0.06	0.53	-0.04	-0.16	-0.49
29.022	-0.03	0.05	0.54	-0.04	-0.16	-0.49
29.028	-0.03	0.05	0.54	-0.07	-0.25	-0.55
29.03	-0.07	0.02	0.56	-0.07	-0.25	-0.55
29.038	-0.07	0.02	0.56	-0.12	-0.32	-0.63
29.04	-0.12	-0.03	0.64	-0.12	-0.32	-0.63
29.048	-0.12	-0.03	0.64	-0.15	-0.36	-0.68
29.05	-0.17	-0.08	0.73	-0.15	-0.36	-0.68
29.068	-0.17	-0.08	0.73	-0.18	-0.39	-0.7
29.071	-0.19	-0.13	0.81	-0.18	-0.39	-0.7
29.071	-0.19	-0.13	0.81	-0.18	-0.39	-0.71
29.072	-0.21	-0.17	0.88	-0.18	-0.39	-0.71
29.078	-0.21	-0.17	0.88	-0.17	-0.39	-0.7
29.08	-0.21	-0.2	0.92	-0.17	-0.39	-0.7
29.095	-0.21	-0.2	0.92	-0.11	-0.38	-0.68
29.098	-0.21	-0.22	0.95	-0.11	-0.38	-0.68
29.099	-0.21	-0.22	0.95	-0.04	-0.36	-0.62
29.1	-0.23	-0.23	0.96	-0.04	-0.36	-0.62
29.108	-0.23	-0.23	0.96	0.03	-0.33	-0.56
29.11	-0.23	-0.2	0.97	0.03	-0.33	-0.56
29.118	-0.23	-0.2	0.97	0.07	-0.29	-0.5
29.122	-0.22	-0.16	1.0	0.07	-0.29	-0.5
29.128	-0.22	-0.16	1.0	0.11	-0.24	-0.46
29.13	-0.21	-0.12	1.02	0.11	-0.24	-0.46
29.138	-0.21	-0.12	1.02	0.13	-0.2	-0.43
29.141	-0.19	-0.09	1.05	0.13	-0.2	-0.43
29.148	-0.19	-0.09	1.05	0.15	-0.17	-0.42
29.15	-0.18	-0.07	1.11	0.15	-0.17	-0.42
29.165	-0.18	-0.07	1.11	0.15	-0.12	-0.41
29.166	-0.18	-0.06	1.17	0.15	-0.12	-0.41
29.168	-0.18	-0.06	1.17	0.15	-0.06	-0.41
29.194	-0.19	-0.03	1.21	0.15	-0.06	-0.41
29.195	-0.19	-0.03	1.21	0.16	0.01	-0.4
29.196	-0.19	-0.03	1.21	0.18	0.06	-0.38
29.197	-0.21	-0.04	1.23	0.18	0.06	-0.38
29.199	-0.21	-0.04	1.23	0.2	0.07	-0.35
29.201	-0.27	-0.1	1.22	0.2	0.07	-0.35
29.208	-0.27	-0.1	1.22	0.17	0.05	-0.32
29.211	-0.36	-0.17	1.23	0.17	0.05	-0.32
29.218	-0.36	-0.17	1.23	0.11	0.06	-0.28
29.222	-0.48	-0.23	1.27	0.11	0.06	-0.28
29.228	-0.48	-0.23	1.27	0.05	0.14	-0.22
29.23	-0.59	-0.24	1.31	0.05	0.14	-0.22
29.238	-0.59	-0.24	1.31	0.03	0.28	-0.15
29.24	-0.6	-0.22	1.3	0.03	0.28	-0.15
29.248	-0.6	-0.22	1.3	0.03	0.42	-0.09
29.25	-0.57	-0.17	1.2	0.03	0.42	-0.09
29.269	-0.57	-0.17	1.2	0.03	0.51	-0.06
29.271	-0.49	-0.13	1.13	0.03	0.51	-0.06
29.272	-0.49	-0.13	1.13	-0.01	0.51	-0.06
29.273	-0.33	-0.11	1.18	-0.01	0.51	-0.06
29.278	-0.33	-0.11	1.18	-0.06	0.47	-0.05
29.281	0.08	-0.1	1.28	-0.06	0.47	-0.05
29.296	0.08	-0.1	1.28	-0.15	0.27	-0.03
29.299	0.11	-0.04	1.45	-0.15	0.27	-0.03
29.301	0.11	-0.04	1.45	-0.19	0.05	-0.04
29.302	0.1	-0.06	1.57	-0.19	0.05	-0.04
29.312	0.1	-0.06	1.57	-0.19	-0.05	-0.05
29.313	0.06	-0.05	1.62	-0.19	-0.05	-0.05
29.318	0.06	-0.05	1.62	-0.25	-0.02	-0.07
29.321	0.01	-0.06	1.59	-0.25	-0.02	-0.07
29.328	0.01	-0.06	1.59	-0.34	0.17	-0.1
29.33	0.05	-0.08	1.45	-0.34	0.17	-0.1
29.348	0.05	-0.08	1.45	-0.36	0.45	-0.08
29.351	0.15	-0.08	1.21	-0.36	0.45	-0.08
29.352	0.15	-0.08	1.21	-0.32	0.73	-0.03
29.353	0.26	-0.04	0.94	-0.32	0.73	-0.03
29.376	0.26	-0.04	0.94	-0.29	0.91	0.0
29.379	0.35	0.03	0.72	-0.29	0.91	0.0
29.381	0.35	0.03	0.72	-0.29	0.94	0.01
29.382	0.38	0.1	0.51	-0.29	0.94	0.01
29.383	0.38	0.1	0.51	-0.33	0.84	-0.01
29.384	0.36	0.19	0.4	-0.33	0.84	-0.01
29.389	0.36	0.19	0.4	-0.39	0.58	-0.07
29.391	0.24	0.23	0.45	-0.39	0.58	-0.07
29.398	0.24	0.23	0.45	-0.43	0.22	-0.18
29.4	0.16	0.23	0.55	-0.43	0.22	-0.18
29.408	0.16	0.23	0.55	-0.45	-0.13	-0.28
29.411	0.01	0.18	0.78	-0.45	-0.13	-0.28
29.418	0.01	0.18	0.78	-0.41	-0.4	-0.35
29.423	-0.09	0.12	0.93	-0.41	-0.4	-0.35
29.428	-0.09	0.12	0.93	-0.32	-0.51	-0.34
29.43	-0.15	0.04	1.06	-0.32	-0.51	-0.34
29.438	-0.15	0.04	1.06	-0.07	-0.38	-0.18
29.44	-0.17	-0.04	1.08	-0.07	-0.38	-0.18
29.448	-0.17	-0.04	1.08	0.05	-0.29	-0.07
29.45	-0.19	-0.1	1.16	0.05	-0.29	-0.07
29.466	-0.19	-0.1	1.16	0.18	-0.19	0.05
29.468	-0.16	-0.13	1.16	0.18	-0.19	0.05
29.47	-0.16	-0.13	1.16	0.28	-0.11	0.16
29.471	-0.13	-0.16	1.13	0.28	-0.11	0.16
29.496	-0.13	-0.16	1.13	0.32	-0.05	0.21
29.499	-0.1	-0.18	1.07	0.32	-0.05	0.21
29.503	-0.1	-0.18	1.07	0.3	0.0	0.23
29.504	-0.07	-0.2	1.0	0.3	0.0	0.23
29.506	-0.07	-0.2	1.0	0.25	0.04	0.22
29.507	-0.06	-0.18	0.92	0.25	0.04	0.22
29.508	-0.06	-0.18	0.92	0.19	0.09	0.21
29.513	-0.05	-0.16	0.83	0.19	0.09	0.21
29.518	-0.05	-0.16	0.83	0.12	0.12	0.2
29.525	-0.05	-0.13	0.72	0.12	0.12	0.2
29.528	-0.05	-0.13	0.72	0.06	0.13	0.19
29.53	-0.06	-0.11	0.64	0.06	0.13	0.19
29.538	-0.06	-0.11	0.64	0.01	0.1	0.21
29.54	-0.07	-0.09	0.59	0.01	0.1	0.21
29.548	-0.07	-0.09	0.59	-0.02	0.05	0.26
29.55	-0.09	-0.07	0.57	-0.02	0.05	0.26
29.568	-0.09	-0.07	0.57	-0.02	-0.02	0.32
29.572	-0.1	-0.05	0.58	-0.02	-0.02	0.32
29.574	-0.1	-0.05	0.58	-0.01	-0.09	0.38
29.575	-0.14	-0.03	0.61	-0.01	-0.09	0.38
29.578	-0.14	-0.03	0.61	0.0	-0.17	0.45
29.603	-0.14	-0.03	0.61	0.02	-0.22	0.51
29.604	-0.19	0.04	0.77	0.02	-0.22	0.51
29.605	-0.19	0.04	0.77	0.05	-0.25	0.56
29.606	-0.21	0.1	0.81	0.05	-0.25	0.56
29.608	-0.21	0.1	0.81	0.07	-0.28	0.58
29.61	-0.21	0.15	0.84	0.07	-0.28	0.58
29.62	-0.21	0.15	0.84	0.08	-0.28	0.58
29.621	-0.21	0.17	0.85	0.08	-0.28	0.58
29.628	-0.21	0.17	0.85	0.08	-0.29	0.57
29.63	-0.19	0.18	0.82	0.08	-0.29	0.57
29.638	-0.19	0.18	0.82	0.05	-0.32	0.53
29.64	-0.18	0.18	0.81	0.05	-0.32	0.53
29.648	-0.18	0.18	0.81	0.01	-0.34	0.48
29.65	-0.19	0.15	0.82	0.01	-0.34	0.48
29.673	-0.19	0.15	0.82	-0.03	-0.34	0.43
29.674	-0.21	0.12	0.85	-0.03	-0.34	0.43
29.675	-0.21	0.12	0.85	-0.07	-0.31	0.4
29.676	-0.22	0.08	0.88	-0.07	-0.31	0.4
29.678	-0.22	0.08	0.88	-0.1	-0.26	0.38
29.68	-0.22	0.05	0.94	-0.1	-0.26	0.38
29.703	-0.22	0.05	0.94	-0.12	-0.2	0.38
29.704	-0.23	0.04	0.99	-0.12	-0.2	0.38
29.705	-0.23	0.04	0.99	-0.12	-0.16	0.38
29.706	-0.22	0.02	1.07	-0.12	-0.16	0.38
29.708	-0.22	0.02	1.07	-0.12	-0.13	0.38
29.71	-0.2	0.02	1.14	-0.12	-0.13	0.38
29.72	-0.2	0.02	1.14	-0.11	-0.11	0.37
29.722	-0.18	0.01	1.18	-0.11	-0.11	0.37
29.728	-0.18	0.01	1.18	-0.11	-0.1	0.34
29.73	-0.17	0.01	1.2	-0.11	-0.1	0.34
29.739	-0.17	0.01	1.2	-0.12	-0.09	0.28
29.741	-0.18	0.05	1.19	-0.12	-0.09	0.28
29.748	-0.18	0.05	1.19	-0.12	-0.09	0.2
29.75	-0.24	0.12	1.22	-0.12	-0.09	0.2
29.771	-0.24	0.12	1.22	-0.1	-0.07	0.11
29.773	-0.33	0.16	1.24	-0.1	-0.07	0.11
29.774	-0.33	0.16	1.24	-0.06	-0.01	0.02
29.775	-0.42	0.19	1.24	-0.06	-0.01	0.02
29.778	-0.42	0.19	1.24	-0.03	0.05	-0.04
29.78	-0.51	0.18	1.21	-0.03	0.05	-0.04
29.808	-0.51	0.18	1.21	-0.01	0.13	-0.09
29.811	-0.56	0.13	1.2	-0.01	0.13	-0.09
29.812	-0.56	0.13	1.2	0.0	0.23	-0.08
29.813	-0.56	0.09	1.19	0.0	0.23	-0.08
29.815	-0.56	0.09	1.19	0.01	0.31	-0.03
29.816	-0.48	0.07	1.26	0.01	0.31	-0.03
29.819	-0.48	0.07	1.26	0.05	0.4	0.02
29.821	-0.28	0.17	1.43	0.05	0.4	0.02
29.828	-0.28	0.17	1.43	0.18	0.4	0.02
29.831	-0.01	0.29	1.52	0.18	0.4	0.02
29.85	-0.01	0.29	1.52	0.33	0.28	-0.06
29.852	0.08	0.23	1.58	0.33	0.28	-0.06
29.853	0.08	0.23	1.58	0.42	0.12	-0.17
29.854	0.06	0.14	1.63	0.42	0.12	-0.17
29.858	0.06	0.14	1.63	0.51	0.04	-0.23
29.86	0.0	0.05	1.64	0.51	0.04	-0.23
29.888	0.0	0.05	1.64	0.61	0.08	-0.21
29.891	0.03	0.02	1.57	0.61	0.08	-0.21
29.892	0.03	0.02	1.57	0.66	0.22	-0.19
29.892	0.12	0.0	1.41	0.66	0.22	-0.19
29.894	0.12	0.0	1.41	0.63	0.44	-0.2
29.895	0.18	-0.02	1.19	0.63	0.44	-0.2
29.898	0.18	-0.02	1.19	0.56	0.62	-0.23
29.901	0.24	-0.06	0.97	0.56	0.62	-0.23
29.908	0.24	-0.06	0.97	0.5	0.7	-0.24
29.911	0.28	-0.12	0.78	0.5	0.7	-0.24
29.92	0.28	-0.12	0.78	0.46	0.66	-0.23
29.923	0.29	-0.2	0.62	0.46	0.66	-0.23
29.928	0.29	-0.2	0.62	0.43	0.46	-0.19
29.93	0.26	-0.28	0.46	0.43	0.46	-0.19
29.938	0.26	-0.28	0.46	0.38	0.17	-0.14
29.94	0.0	-0.4	0.68	0.38	0.17	-0.14
29.948	0.0	-0.4	0.68	0.28	-0.21	-0.06
29.95	-0.11	-0.37	0.85	0.28	-0.21	-0.06
29.966	-0.11	-0.37	0.85	0.23	-0.46	0.03
29.969	-0.18	-0.25	1.0	0.23	-0.46	0.03
29.97	-0.18	-0.25	1.0	0.2	-0.56	0.11
29.971	-0.2	-0.1	1.1	0.2	-0.56	0.11
29.978	-0.2	-0.1	1.1	0.14	-0.52	0.17
29.981	-0.18	0.04	1.14	0.14	-0.52	0.17
30.003	-0.18	0.04	1.14	0.08	-0.37	0.15
30.004	-0.13	0.16	1.14	0.08	-0.37	0.15
30.006	-0.13	0.16	1.14	0.0	-0.24	0.07
30.008	-0.08	0.23	1.09	0.0	-0.24	0.07
30.009	-0.08	0.23	1.09	-0.09	-0.1	-0.03
30.011	-0.04	0.24	1.05	-0.09	-0.1	-0.03
30.019	-0.04	0.24	1.05	-0.2	0.02	-0.17
30.022	-0.05	0.23	0.98	-0.2	0.02	-0.17
30.029	-0.05	0.23	0.98	-0.31	0.13	-0.31
30.031	-0.05	0.21	0.93	-0.31	0.13	-0.31
30.039	-0.05	0.21	0.93	-0.36	0.2	-0.41
30.041	-0.03	0.18	0.84	-0.36	0.2	-0.41
30.048	-0.03	0.18	0.84	-0.33	0.24	-0.43
30.05	-0.01	0.16	0.75	-0.33	0.24	-0.43
30.069	-0.01	0.16	0.75	-0.26	0.26	-0.43
30.072	0.02	0.13	0.64	-0.26	0.26	-0.43
30.076	0.02	0.13	0.64	-0.17	0.24	-0.42
30.078	0.05	0.11	0.54	-0.17	0.24	-0.42
30.079	0.05	0.11	0.54	-0.03	0.09	-0.49
30.082	0.04	0.07	0.51	-0.03	0.09	-0.49
30.103	0.04	0.07	0.51	0.03	-0.01	-0.53
30.107	0.02	0.03	0.45	0.03	-0.01	-0.53
30.11	0.02	0.03	0.45	0.05	-0.14	-0.56
30.112	-0.03	0.0	0.46	0.05	-0.14	-0.56
30.113	-0.03	0.0	0.46	0.04	-0.26	-0.6
30.115	-0.05	-0.04	0.48	0.04	-0.26	-0.6
30.122	-0.05	-0.04	0.48	-0.01	-0.38	-0.65
30.123	-0.12	-0.08	0.55	-0.01	-0.38	-0.65
30.128	-0.12	-0.08	0.55	-0.09	-0.47	-0.69
30.13	-0.18	-0.13	0.66	-0.09	-0.47	-0.69
30.139	-0.18	-0.13	0.66	-0.16	-0.51	-0.72
30.14	-0.23	-0.16	0.78	-0.16	-0.51	-0.72
30.148	-0.23	-0.16	0.78	-0.2	-0.5	-0.71
30.151	-0.26	-0.19	0.87	-0.2	-0.5	-0.71
30.166	-0.26	-0.19	0.87	-0.2	-0.48	-0.69
30.168	-0.27	-0.2	0.94	-0.2	-0.48	-0.69
30.169	-0.27	-0.2	0.94	-0.16	-0.45	-0.65
30.171	-0.26	-0.21	0.96	-0.16	-0.45	-0.65
30.178	-0.26	-0.21	0.96	-0.09	-0.41	-0.59
30.181	-0.25	-0.21	0.97	-0.09	-0.41	-0.59
30.202	-0.25	-0.21	0.97	-0.02	-0.37	-0.54
30.204	-0.24	-0.21	0.95	-0.02	-0.37	-0.54
30.205	-0.24	-0.21	0.95	0.03	-0.33	-0.47
30.206	-0.24	-0.19	0.93	0.03	-0.33	-0.47
30.208	-0.24	-0.19	0.93	0.05	-0.3	-0.41
30.211	-0.21	-0.16	0.92	0.05	-0.3	-0.41
30.22	-0.21	-0.16	0.92	0.04	-0.27	-0.38
30.222	-0.18	-0.13	0.94	0.04	-0.27	-0.38
30.228	-0.18	-0.13	0.94	0.03	-0.25	-0.36
30.23	-0.16	-0.11	1.0	0.03	-0.25	-0.36
30.238	-0.16	-0.11	1.0	0.02	-0.24	-0.34
30.24	-0.16	-0.09	1.08	0.02	-0.24	-0.34
30.248	-0.16	-0.09	1.08	0.02	-0.22	-0.31
30.265	-0.17	-0.07	1.17	0.02	-0.22	-0.31
30.267	-0.17	-0.07	1.17	0.04	-0.17	-0.28
30.268	-0.18	-0.04	1.26	0.04	-0.17	-0.28
30.269	-0.18	-0.04	1.26	0.07	-0.13	-0.25
30.27	-0.22	-0.02	1.34	0.07	-0.13	-0.25
30.302	-0.22	-0.02	1.34	0.13	-0.1	-0.21
30.304	-0.25	-0.05	1.36	0.13	-0.1	-0.21
30.305	-0.25	-0.05	1.36	0.16	-0.09	-0.19
30.306	-0.32	-0.12	1.36	0.16	-0.09	-0.19
30.307	-0.32	-0.12	1.36	0.14	-0.08	-0.17
30.309	-0.43	-0.2	1.37	0.14	-0.08	-0.17
30.311	-0.43	-0.2	1.37	0.09	-0.02	-0.15
30.312	-0.53	-0.25	1.4	0.09	-0.02	-0.15
30.319	-0.53	-0.25	1.4	0.05	0.13	-0.11
30.323	-0.6	-0.25	1.39	0.05	0.13	-0.11
30.328	-0.6	-0.25	1.39	0.02	0.33	-0.07
30.331	-0.61	-0.24	1.36	0.02	0.33	-0.07
30.339	-0.61	-0.24	1.36	0.02	0.51	-0.03
30.341	-0.56	-0.17	1.27	0.02	0.51	-0.03
30.348	-0.56	-0.17	1.27	0.03	0.6	-0.01
30.35	-0.37	-0.18	1.27	0.03	0.6	-0.01
30.365	-0.37	-0.18	1.27	-0.01	0.63	0.03
30.366	-0.13	-0.29	1.23	-0.01	0.63	0.03
30.397	-0.13	-0.29	1.23	-0.1	0.49	0.08
30.399	0.06	-0.24	1.24	-0.1	0.49	0.08
30.401	0.06	-0.24	1.24	-0.16	0.21	0.13
30.402	0.1	-0.18	1.32	-0.16	0.21	0.13
30.403	0.1	-0.18	1.32	-0.21	-0.03	0.16
30.404	0.09	-0.15	1.4	-0.21	-0.03	0.16
30.406	0.09	-0.15	1.4	-0.29	-0.12	0.19
30.407	0.06	-0.09	1.48	-0.29	-0.12	0.19
30.408	0.06	-0.09	1.48	-0.38	-0.04	0.19
30.412	0.0	-0.09	1.48	-0.38	-0.04	0.19
30.423	0.0	-0.09	1.48	-0.42	0.19	0.22
30.424	0.01	-0.1	1.42	-0.42	0.19	0.22
30.428	0.01	-0.1	1.42	-0.38	0.46	0.28
30.43	0.12	-0.1	1.24	-0.38	0.46	0.28
30.438	0.12	-0.1	1.24	-0.33	0.67	0.32
30.44	0.24	-0.07	1.03	-0.33	0.67	0.32
30.448	0.24	-0.07	1.03	-0.3	0.76	0.34
30.45	0.34	-0.01	0.79	-0.3	0.76	0.34
30.463	0.34	-0.01	0.79	-0.29	0.69	0.33
30.465	0.38	0.07	0.6	-0.29	0.69	0.33
30.496	0.38	0.07	0.6	-0.32	0.51	0.27
30.499	0.37	0.15	0.47	-0.32	0.51	0.27
30.501	0.37	0.15	0.47	-0.38	0.23	0.18
30.502	0.3	0.22	0.42	-0.38	0.23	0.18
30.503	0.3	0.22	0.42	-0.4	-0.11	0.08
30.505	0.18	0.24	0.52	-0.4	-0.11	0.08
30.506	0.18	0.24	0.52	-0.39	-0.41	-0.01
30.508	0.07	0.22	0.67	-0.39	-0.41	-0.01
30.509	0.07	0.22	0.67	-0.34	-0.59	-0.01
30.511	-0.05	0.17	0.83	-0.34	-0.59	-0.01
30.52	-0.05	0.17	0.83	-0.25	-0.64	0.05
30.522	-0.13	0.11	1.0	-0.25	-0.64	0.05
30.528	-0.13	0.11	1.0	-0.14	-0.58	0.13
30.53	-0.16	0.04	1.09	-0.14	-0.58	0.13
30.546	-0.16	0.04	1.09	-0.02	-0.49	0.2
30.549	-0.14	-0.02	1.13	-0.02	-0.49	0.2
30.551	-0.14	-0.02	1.13	0.09	-0.4	0.26
30.553	-0.13	-0.05	1.18	0.09	-0.4	0.26
30.574	-0.13	-0.05	1.18	0.19	-0.3	0.29
30.576	-0.1	-0.05	1.19	0.19	-0.3	0.29
30.582	-0.1	-0.05	1.19	0.25	-0.19	0.27
30.589	-0.09	-0.06	1.09	0.25	-0.19	0.27
30.59	-0.09	-0.06	1.09	0.25	-0.07	0.22
30.591	-0.06	-0.05	0.99	0.25	-0.07	0.22
30.592	-0.06	-0.05	0.99	0.22	0.05	0.15
30.593	-0.04	-0.04	0.88	0.22	0.05	0.15
30.598	-0.04	-0.04	0.88	0.16	0.15	0.09
30.601	-0.03	-0.03	0.76	0.16	0.15	0.09
30.608	-0.03	-0.03	0.76	0.09	0.21	0.05
30.61	-0.02	-0.02	0.68	0.09	0.21	0.05
30.621	-0.02	-0.02	0.68	0.02	0.23	0.03
