time_s,gforce_x,gforce_y,gforce_z,ang_vel_x,ang_vel_y,ang_vel_z
77.286,0.2,-0.13,0.68,-0.04,-0.07,0.06
77.292,0.2,-0.13,0.68,-0.03,0.11,-0.02
77.293,0.2,-0.13,0.73,-0.03,0.11,-0.02
77.302,0.2,-0.13,0.73,-0.06,-0.04,0.0
77.304,0.48,-0.01,1.49,-0.06,-0.04,0.0
77.312,0.48,-0.01,1.49,-0.03,-0.2,0.06
77.314,0.37,0.12,1.05,-0.03,-0.2,0.06
77.322,0.37,0.12,1.05,0.0,0.05,0.0
77.323,0.06,-0.31,0.4,0.0,0.05,0.0
77.334,0.06,-0.31,0.4,-0.05,0.12,-0.07
77.336,0.28,-0.02,1.32,-0.05,0.12,-0.07
77.342,0.28,-0.02,1.32,-0.03,-0.17,0.04
77.343,0.4,0.1,1.61,-0.03,-0.17,0.04
77.352,0.4,0.1,1.61,0.02,0.05,-0.02
77.354,0.3,-0.2,0.6,0.02,0.05,-0.02
77.362,0.3,-0.2,0.6,0.01,-0.07,0.01
77.367,0.33,-0.07,0.77,0.01,-0.07,0.01
77.388,0.33,-0.07,0.77,-0.02,-0.04,0.0
77.39,0.22,0.03,1.31,-0.02,-0.04,0.0
77.392,0.22,0.03,1.31,-0.04,-0.05,0.01
77.393,0.32,-0.06,0.99,-0.04,-0.05,0.01
77.394,0.32,-0.06,0.99,0.02,-0.09,0.03
77.395,0.57,-0.2,0.57,0.02,-0.09,0.03
77.417,0.57,-0.2,0.57,0.02,0.01,-0.02
77.419,0.3,0.05,1.2,0.02,0.01,-0.02
77.42,0.3,0.05,1.2,-0.05,0.05,-0.03
77.421,0.11,-0.02,1.24,-0.05,0.05,-0.03
77.423,0.11,-0.02,1.24,-0.02,-0.07,0.01
77.424,0.37,-0.21,0.76,-0.02,-0.07,0.01
77.433,0.37,-0.21,0.76,0.05,-0.06,0.0
77.436,0.36,-0.05,0.93,0.05,-0.06,0.0
77.442,0.36,-0.05,0.93,0.02,-0.05,-0.01
77.444,0.26,0.05,1.25,0.02,-0.05,-0.01
77.452,0.26,0.05,1.25,-0.02,-0.04,0.0
77.454,0.46,-0.06,0.82,-0.02,-0.04,0.0
77.462,0.46,-0.06,0.82,-0.03,-0.01,0.0
77.466,0.54,-0.17,0.77,-0.03,-0.01,0.0
77.484,0.54,-0.17,0.77,0.03,0.14,-0.06
77.485,0.09,-0.1,1.06,0.03,0.14,-0.06
77.486,0.09,-0.1,1.06,-0.01,-0.05,0.01
77.487,0.21,0.1,1.35,-0.01,-0.05,0.01
77.492,0.21,0.1,1.35,-0.03,-0.03,0.02
77.493,0.47,-0.23,0.82,-0.03,-0.03,0.02
77.505,0.47,-0.23,0.82,0.04,0.13,-0.06
77.507,0.01,-0.14,0.94,0.04,0.13,-0.06
77.513,0.01,-0.14,0.94,0.05,-0.14,0.01
77.517,0.07,0.08,1.45,0.05,-0.14,0.01
77.522,0.07,0.08,1.45,0.01,-0.13,0.05
77.524,0.57,-0.03,0.88,0.01,-0.13,0.05
77.532,0.57,-0.03,0.88,0.03,0.02,-0.05
77.534,0.37,-0.23,0.53,0.03,0.02,-0.05
77.542,0.37,-0.23,0.53,0.03,-0.02,-0.01
77.543,0.29,0.1,1.24,0.03,-0.02,-0.01
77.562,0.29,0.1,1.24,0.01,-0.03,-0.01
77.564,0.39,-0.02,1.15,0.01,-0.03,-0.01
77.565,0.39,-0.02,1.15,0.03,0.11,-0.05
77.566,0.28,-0.18,0.46,0.03,0.11,-0.05
77.572,0.28,-0.18,0.46,0.01,-0.01,-0.04
77.573,0.15,-0.01,0.97,0.01,-0.01,-0.04
77.586,0.15,-0.01,0.97,0.0,-0.11,0.01
77.588,0.36,-0.01,1.46,0.0,-0.11,0.01
77.593,0.36,-0.01,1.46,0.04,0.08,-0.03
77.594,0.35,-0.04,0.75,0.04,0.08,-0.03
77.602,0.35,-0.04,0.75,0.04,0.01,-0.05
77.603,0.3,-0.13,0.59,0.04,0.01,-0.05
77.613,0.3,-0.13,0.59,-0.02,-0.04,-0.02
77.614,0.29,-0.04,1.4,-0.02,-0.04,-0.02
77.622,0.29,-0.04,1.4,0.02,0.04,-0.03
77.624,0.28,0.05,1.25,0.02,0.04,-0.03
77.632,0.28,0.05,1.25,0.05,0.01,-0.04
77.634,0.39,-0.16,0.64,0.05,0.01,-0.04
77.643,0.39,-0.16,0.64,0.04,0.04,-0.05
77.644,0.19,-0.19,0.92,0.04,0.04,-0.05
77.667,0.19,-0.19,0.92,0.01,0.02,-0.03
77.668,0.09,0.16,1.48,0.01,0.02,-0.03
77.669,0.09,0.16,1.48,0.03,-0.06,-0.02
77.67,0.31,-0.16,0.8,0.03,-0.06,-0.02
77.672,0.31,-0.16,0.8,0.05,-0.05,-0.03
77.674,0.41,-0.2,0.64,0.05,-0.05,-0.03
77.689,0.41,-0.2,0.64,0.04,-0.03,-0.03
77.691,0.28,0.12,1.33,0.04,-0.03,-0.03
77.696,0.28,0.12,1.33,0.05,0.01,-0.06
77.697,0.3,0.05,0.9,0.05,0.01,-0.06
77.704,0.3,0.05,0.9,0.04,0.02,-0.08
77.706,0.39,-0.25,0.21,0.04,0.02,-0.08
77.712,0.39,-0.25,0.21,-0.05,-0.07,-0.05
77.717,0.41,0.07,1.32,-0.05,-0.07,-0.05
77.722,0.41,0.07,1.32,0.01,0.05,-0.07
77.723,0.37,0.03,1.31,0.01,0.05,-0.07
77.733,0.37,0.03,1.31,0.08,0.13,-0.09
77.734,0.33,-0.09,0.4,0.08,0.13,-0.09
77.742,0.33,-0.09,0.4,-0.03,0.02,-0.08
77.743,0.23,-0.14,0.78,-0.03,0.02,-0.08
77.752,0.23,-0.14,0.78,-0.08,-0.05,-0.03
77.753,0.36,-0.01,1.63,-0.08,-0.05,-0.03
77.762,0.36,-0.01,1.63,0.06,0.02,-0.04
77.766,0.47,-0.01,0.9,0.06,0.02,-0.04
77.785,0.47,-0.01,0.9,0.06,0.18,-0.09
77.786,0.23,-0.12,0.23,0.06,0.18,-0.09
77.787,0.23,-0.12,0.23,-0.08,0.03,-0.05
77.788,0.07,-0.05,1.14,-0.08,0.03,-0.05
77.792,0.07,-0.05,1.14,-0.1,-0.05,0.01
77.793,0.32,0.06,1.59,-0.1,-0.05,0.01
77.805,0.32,0.06,1.59,0.0,0.08,-0.06
77.806,0.27,-0.18,0.74,0.0,0.08,-0.06
77.812,0.27,-0.18,0.74,0.04,0.06,-0.05
77.813,0.15,-0.1,0.54,0.04,0.06,-0.05
77.822,0.15,-0.1,0.54,-0.05,-0.11,-0.02
77.824,0.26,0.1,1.37,-0.05,-0.11,-0.02
77.832,0.26,0.1,1.37,-0.09,0.07,-0.06
77.834,0.26,-0.09,0.96,-0.09,0.07,-0.06
77.842,0.26,-0.09,0.96,0.0,-0.01,-0.07
77.843,0.26,-0.19,0.54,0.0,-0.01,-0.07
77.852,0.26,-0.19,0.54,-0.01,-0.12,0.0
77.853,0.48,0.12,1.19,-0.01,-0.12,0.0
77.862,0.48,0.12,1.19,-0.06,0.09,-0.09
77.864,0.24,0.03,1.08,-0.06,0.09,-0.09
77.881,0.24,0.03,1.08,-0.1,0.07,-0.1
77.884,0.15,-0.17,0.66,-0.1,0.07,-0.1
77.885,0.15,-0.17,0.66,-0.06,-0.17,0.0
77.886,0.5,-0.09,1.01,-0.06,-0.17,0.0
77.892,0.5,-0.09,1.01,0.0,-0.03,-0.02
77.893,0.51,0.14,1.25,0.0,-0.03,-0.02
77.902,0.51,0.14,1.25,-0.07,0.16,-0.09
77.904,0.2,0.0,0.66,-0.07,0.16,-0.09
77.912,0.2,0.0,0.66,-0.11,0.07,-0.01
77.913,0.27,-0.15,0.37,-0.11,0.07,-0.01
77.922,0.27,-0.15,0.37,-0.14,-0.05,0.02
77.924,0.32,-0.04,1.29,-0.14,-0.05,0.02
77.933,0.32,-0.04,1.29,-0.14,0.11,-0.01
77.934,0.13,0.08,1.43,-0.14,0.11,-0.01
77.942,0.13,0.08,1.43,-0.08,0.07,-0.01
77.943,0.13,-0.19,0.87,-0.08,0.07,-0.01
77.952,0.13,-0.19,0.87,-0.1,-0.12,0.04
77.954,0.29,0.18,1.67,-0.1,-0.12,0.04
77.978,0.29,0.18,1.67,-0.17,-0.04,0.03
77.979,0.2,-0.14,0.8,-0.17,-0.04,0.03
77.98,0.2,-0.14,0.8,-0.08,0.03,0.07
77.983,0.6,-0.17,0.44,-0.08,0.03,0.07
77.984,0.6,-0.17,0.44,-0.05,-0.15,0.07
77.985,0.44,0.15,1.29,-0.05,-0.15,0.07
77.992,0.44,0.15,1.29,-0.15,0.0,-0.04
77.993,0.0,-0.01,1.04,-0.15,0.0,-0.04
78.006,0.0,-0.01,1.04,-0.11,-0.06,0.07
78.008,0.41,-0.2,0.46,-0.11,-0.06,0.07
78.012,0.41,-0.2,0.46,-0.13,-0.05,0.06
78.014,0.44,-0.04,1.01,-0.13,-0.05,0.06
78.022,0.44,-0.04,1.01,-0.14,0.12,-0.01
78.024,0.06,0.06,1.4,-0.14,0.12,-0.01
78.032,0.06,0.06,1.4,-0.12,0.02,0.03
78.033,0.19,-0.18,0.69,-0.12,0.02,0.03
78.042,0.19,-0.18,0.69,-0.13,-0.1,0.08
78.044,0.41,-0.11,0.81,-0.13,-0.1,0.08
78.065,0.41,-0.11,0.81,-0.11,-0.02,0.04
78.067,0.24,0.01,1.44,-0.11,-0.02,0.04
78.068,0.24,0.01,1.44,-0.11,0.01,0.03
78.069,0.26,0.05,1.05,-0.11,0.01,0.03
78.072,0.26,0.05,1.05,-0.08,-0.07,0.06
78.074,0.53,-0.14,0.43,-0.08,-0.07,0.06
78.085,0.53,-0.14,0.43,-0.13,0.04,0.01
78.087,0.27,-0.06,1.02,-0.13,0.04,0.01
78.092,0.27,-0.06,1.02,-0.19,0.03,0.0
78.093,0.09,0.04,1.48,-0.19,0.03,0.0
78.103,0.09,0.04,1.48,-0.08,-0.11,0.08
78.104,0.6,-0.13,0.73,-0.08,-0.11,0.08
78.112,0.6,-0.13,0.73,-0.04,0.09,0.0
78.114,0.37,-0.14,0.51,-0.04,0.09,0.0
78.122,0.37,-0.14,0.51,-0.15,0.14,-0.05
78.123,-0.16,0.16,1.2,-0.15,0.14,-0.05
78.132,-0.16,0.16,1.2,-0.15,-0.17,0.07
78.134,0.36,-0.13,0.89,-0.15,-0.17,0.07
78.142,0.36,-0.13,0.89,-0.08,-0.11,0.09
78.143,0.78,-0.08,0.6,-0.08,-0.11,0.09
78.152,0.78,-0.08,0.6,-0.09,0.17,-0.03
78.153,0.19,-0.03,0.8,-0.09,0.17,-0.03
78.163,0.19,-0.03,0.8,-0.17,0.07,0.04
78.164,0.13,-0.01,1.17,-0.17,0.07,0.04
78.179,0.13,-0.01,1.17,-0.18,-0.03,0.09
78.181,0.42,-0.16,0.95,-0.18,-0.03,0.09
78.183,0.42,-0.16,0.95,-0.09,0.16,0.05
78.184,0.17,-0.08,0.75,-0.09,0.16,0.05
78.192,0.17,-0.08,0.75,-0.07,-0.01,0.07
78.193,0.05,-0.07,1.12,-0.07,-0.01,0.07
78.202,0.05,-0.07,1.12,-0.16,-0.09,0.14
78.204,0.53,0.09,1.14,-0.16,-0.09,0.14
78.213,0.53,0.09,1.14,-0.14,0.13,0.04
78.214,0.31,-0.18,0.63,-0.14,0.13,0.04
78.222,0.31,-0.18,0.63,-0.09,0.08,0.03
78.224,-0.01,-0.09,1.01,-0.09,0.08,0.03
78.234,-0.01,-0.09,1.01,-0.11,-0.13,0.11
78.236,0.34,0.08,1.32,-0.11,-0.13,0.11
78.242,0.34,0.08,1.32,-0.09,-0.01,0.07
78.243,0.52,-0.09,0.61,-0.09,-0.01,0.07
78.252,0.52,-0.09,0.61,-0.08,0.1,0.02
78.253,0.19,-0.24,0.54,-0.08,0.1,0.02
78.262,0.19,-0.24,0.54,-0.12,-0.02,0.06
78.263,0.13,0.2,1.38,-0.12,-0.02,0.06
78.279,0.13,0.2,1.38,-0.08,-0.06,0.08
78.282,0.41,-0.03,0.81,-0.08,-0.06,0.08
78.283,0.41,-0.03,0.81,-0.09,0.05,0.05
78.284,0.47,-0.27,0.31,-0.09,0.05,0.05
78.292,0.47,-0.27,0.31,-0.12,0.03,0.06
78.293,0.3,0.02,1.28,-0.12,0.03,0.06
78.302,0.3,0.02,1.28,-0.05,0.11,0.06
78.304,0.22,0.1,1.07,-0.05,0.11,0.06
78.317,0.22,0.1,1.07,-0.1,0.12,0.05
78.318,0.19,-0.22,0.36,-0.1,0.12,0.05
78.322,0.19,-0.22,0.36,-0.16,-0.02,0.09
78.324,0.24,-0.14,1.07,-0.16,-0.02,0.09
78.332,0.24,-0.14,1.07,-0.08,0.03,0.1
78.334,0.2,0.12,1.58,-0.08,0.03,0.1
78.342,0.2,0.12,1.58,-0.03,0.06,0.06
78.343,0.24,-0.14,0.68,-0.03,0.06,0.06
78.352,0.24,-0.14,0.68,-0.1,-0.01,0.07
78.354,0.32,-0.17,0.68,-0.1,-0.01,0.07
78.376,0.32,-0.17,0.68,-0.1,-0.01,0.06
78.378,0.17,0.01,1.41,-0.1,-0.01,0.06
78.38,0.17,0.01,1.41,-0.04,-0.06,0.06
78.381,0.31,0.01,1.1,-0.04,-0.06,0.06
78.384,0.31,0.01,1.1,-0.03,-0.05,0.08
78.385,0.56,-0.21,0.4,-0.03,-0.05,0.08
78.399,0.56,-0.21,0.4,-0.07,0.09,0.02
78.401,0.21,-0.01,0.98,-0.07,0.09,0.02
78.403,0.21,-0.01,0.98,-0.09,0.04,0.02
78.404,-0.01,-0.01,1.39,-0.09,0.04,0.02
78.417,-0.01,-0.01,1.39,-0.08,-0.07,0.1
78.419,0.36,-0.22,0.77,-0.08,-0.07,0.1
78.422,0.36,-0.22,0.77,-0.03,-0.05,0.06
78.424,0.29,-0.16,0.83,-0.03,-0.05,0.06
78.432,0.29,-0.16,0.83,-0.04,-0.09,0.06
78.434,0.22,0.04,1.49,-0.04,-0.09,0.06
78.443,0.22,0.04,1.49,0.01,-0.06,0.09
78.444,0.41,-0.07,0.84,0.01,-0.06,0.09
78.452,0.41,-0.07,0.84,-0.01,0.03,0.03
78.453,0.31,-0.13,0.39,-0.01,0.03,0.03
78.48,0.31,-0.13,0.39,-0.09,-0.11,0.06
78.481,0.29,-0.01,1.4,-0.09,-0.11,0.06
78.483,0.29,-0.01,1.4,-0.02,-0.04,0.07
78.484,0.41,-0.05,1.3,-0.02,-0.04,0.07
78.485,0.41,-0.05,1.3,0.02,0.03,0.04
78.486,0.43,-0.13,0.62,0.02,0.03,0.04
78.492,0.43,-0.13,0.62,-0.02,0.07,0.01
78.494,0.09,-0.06,0.85,-0.02,0.07,0.01
78.502,0.09,-0.06,0.85,-0.05,-0.13,0.05
78.504,0.18,-0.09,1.42,-0.05,-0.13,0.05
78.516,0.18,-0.09,1.42,-0.03,-0.17,0.1
78.517,0.66,-0.05,1.13,-0.03,-0.17,0.1
78.522,0.66,-0.05,1.13,0.07,0.08,0.0
78.524,0.43,-0.13,0.55,0.07,0.08,0.0
78.532,0.43,-0.13,0.55,0.08,0.04,-0.01
78.533,0.17,-0.1,0.8,0.08,0.04,-0.01
78.542,0.17,-0.1,0.8,-0.07,0.0,0.01
78.545,0.22,0.15,1.2,-0.07,0.0,0.01
78.552,0.22,0.15,1.2,-0.1,0.01,0.01
78.554,0.32,-0.29,0.87,-0.1,0.01,0.01
78.585,0.32,-0.29,0.87,0.06,-0.04,0.05
78.586,0.36,-0.15,1.13,0.06,-0.04,0.05
78.588,0.36,-0.15,1.13,0.03,0.04,0.03
78.589,0.15,0.13,0.78,0.03,0.04,0.03
78.59,0.15,0.13,0.78,-0.03,0.07,0.01
78.591,0.09,-0.16,0.78,-0.03,0.07,0.01
78.594,0.09,-0.16,0.78,0.01,-0.17,0.07
78.595,0.39,0.15,1.67,0.01,-0.17,0.07
78.609,0.39,0.15,1.67,0.01,-0.1,0.05
78.612,0.3,0.01,0.87,0.01,-0.1,0.05
78.613,0.3,0.01,0.87,0.08,0.02,0.0
78.615,0.48,-0.25,0.28,0.08,0.02,0.0
78.623,0.48,-0.25,0.28,0.04,-0.04,0.04
78.624,0.26,0.01,1.42,0.04,-0.04,0.04
78.634,0.26,0.01,1.42,-0.08,0.0,0.0
78.637,0.24,0.0,1.5,-0.08,0.0,0.0
78.642,0.24,0.0,1.5,-0.01,0.01,0.03
78.644,0.41,-0.23,0.36,-0.01,0.01,0.03
78.652,0.41,-0.23,0.36,0.0,0.04,-0.02
78.653,0.1,-0.08,0.88,0.0,0.04,-0.02
78.681,0.1,-0.08,0.88,-0.05,-0.06,0.03
78.683,0.14,-0.02,1.6,-0.05,-0.06,0.03
78.684,0.14,-0.02,1.6,0.07,-0.09,0.04
78.685,0.49,-0.11,0.84,0.07,-0.09,0.04
78.686,0.49,-0.11,0.84,0.07,0.03,-0.02
78.687,0.29,-0.16,0.56,0.07,0.03,-0.02
78.692,0.29,-0.16,0.56,0.01,-0.04,0.02
78.694,0.19,0.04,1.25,0.01,-0.04,0.02
78.702,0.19,0.04,1.25,0.0,-0.1,0.04
78.704,0.4,0.0,1.16,0.0,-0.1,0.04
78.714,0.4,0.0,1.16,0.04,-0.01,0.0
78.716,0.45,-0.29,0.48,0.04,-0.01,0.0
78.722,0.45,-0.29,0.48,0.03,-0.03,0.03
78.723,0.36,0.07,1.26,0.03,-0.03,0.03
78.732,0.36,0.07,1.26,0.05,0.0,0.01
78.734,0.3,0.02,1.19,0.05,0.0,0.01
78.742,0.3,0.02,1.19,0.03,0.11,-0.01
78.744,0.26,-0.15,0.41,0.03,0.11,-0.01
78.752,0.26,-0.15,0.41,0.0,-0.06,0.02
78.754,0.27,-0.13,0.85,0.0,-0.06,0.02
78.777,0.27,-0.13,0.85,0.01,-0.09,0.05
78.778,0.45,0.07,1.49,0.01,-0.09,0.05
78.779,0.45,0.07,1.49,0.05,0.1,-0.01
78.782,0.42,-0.07,0.73,0.05,0.1,-0.01
78.784,0.42,-0.07,0.73,0.06,0.15,-0.05
78.785,0.16,-0.18,0.31,0.06,0.15,-0.05
78.792,0.16,-0.18,0.31,-0.02,-0.08,0.03
78.793,0.32,0.0,1.31,-0.02,-0.08,0.03
78.802,0.32,0.0,1.31,0.0,0.03,0.0
78.804,0.4,0.02,1.28,0.0,0.03,0.0
78.813,0.4,0.02,1.28,0.09,0.18,-0.05
78.814,0.22,-0.22,0.29,0.09,0.18,-0.05
78.822,0.22,-0.22,0.29,0.04,-0.01,0.03
78.823,0.32,0.02,0.82,0.04,-0.01,0.03
78.832,0.32,0.02,0.82,-0.03,0.04,0.01
78.834,0.27,-0.01,1.29,-0.03,0.04,0.01
78.842,0.27,-0.01,1.29,-0.02,0.16,-0.01
78.844,0.22,-0.07,0.82,-0.02,0.16,-0.01
78.852,0.22,-0.07,0.82,0.06,0.0,0.03
78.853,0.37,-0.21,0.59,0.06,0.0,0.03
78.886,0.37,-0.21,0.59,0.04,0.07,0.02
78.888,0.32,0.09,1.16,0.04,0.07,0.02
78.889,0.32,0.09,1.16,-0.04,0.17,-0.04
78.89,0.06,0.03,1.03,-0.04,0.17,-0.04
78.89,0.06,0.03,1.03,-0.04,0.07,0.01
78.892,0.2,-0.25,0.58,-0.04,0.07,0.01
78.893,0.2,-0.25,0.58,0.0,-0.08,0.03
78.894,0.28,-0.01,1.4,0.0,-0.08,0.03
78.911,0.28,-0.01,1.4,0.0,0.03,0.0
78.913,0.24,0.06,1.42,0.0,0.03,0.0
78.914,0.24,0.06,1.42,-0.01,0.07,-0.02
78.916,0.21,-0.25,0.65,-0.01,0.07,-0.02
78.922,0.21,-0.25,0.65,0.04,-0.06,-0.01
78.924,0.18,-0.16,0.87,0.04,-0.06,-0.01
78.932,0.18,-0.16,0.87,-0.01,-0.14,0.03
78.934,0.31,0.13,1.64,-0.01,-0.14,0.03
78.942,0.31,0.13,1.64,0.02,0.02,-0.01
78.944,0.29,-0.15,0.85,0.02,0.02,-0.01
78.952,0.29,-0.15,0.85,0.09,0.03,-0.04
78.954,0.09,-0.16,0.26,0.09,0.03,-0.04
78.977,0.09,-0.16,0.26,-0.05,-0.2,0.04
78.978,0.2,0.06,1.36,-0.05,-0.2,0.04
78.979,0.2,0.06,1.36,-0.1,-0.11,0.04
78.98,0.34,-0.05,1.49,-0.1,-0.11,0.04
78.983,0.34,-0.05,1.49,0.07,-0.06,-0.01
78.984,0.28,-0.29,0.52,0.07,-0.06,-0.01
78.992,0.28,-0.29,0.52,0.05,-0.22,0.05
78.994,0.38,0.0,1.09,0.05,-0.22,0.05
79.002,0.38,0.0,1.09,-0.03,-0.17,0.04
79.004,0.5,0.08,1.43,-0.03,-0.17,0.04
79.014,0.5,0.08,1.43,0.02,-0.02,-0.01
79.015,0.47,-0.16,0.59,0.02,-0.02,-0.01
79.022,0.47,-0.16,0.59,0.03,-0.08,0.0
79.024,0.42,-0.15,0.72,0.03,-0.08,0.0
79.033,0.42,-0.15,0.72,-0.03,-0.08,0.03
79.034,0.47,0.15,1.5,-0.03,-0.08,0.03
79.042,0.47,0.15,1.5,-0.03,0.06,-0.01
79.044,0.42,-0.19,0.84,-0.03,0.06,-0.01
79.052,0.42,-0.19,0.84,-0.01,0.1,-0.02
79.053,0.16,-0.22,0.72,-0.01,0.1,-0.02
79.079,0.16,-0.22,0.72,0.0,-0.1,0.05
79.082,0.14,0.01,1.53,0.0,-0.1,0.05
79.084,0.14,0.01,1.53,0.01,-0.05,0.06
79.085,0.37,0.0,1.14,0.01,-0.05,0.06
79.086,0.37,0.0,1.14,0.0,0.0,-0.01
79.088,0.25,-0.28,0.6,0.0,0.0,-0.01
79.092,0.25,-0.28,0.6,0.01,-0.13,0.07
79.094,0.33,-0.01,1.27,0.01,-0.13,0.07
79.107,0.33,-0.01,1.27,0.03,-0.09,0.06
79.109,0.46,0.14,1.35,0.03,-0.09,0.06
79.119,0.46,0.14,1.35,0.0,0.02,-0.01
79.121,0.41,-0.27,0.53,0.0,0.02,-0.01
79.123,0.41,-0.27,0.53,-0.05,0.02,0.03
79.124,0.37,-0.06,1.05,-0.05,0.02,0.03
79.132,0.37,-0.06,1.05,0.0,-0.07,0.03
79.134,0.35,0.0,1.71,0.0,-0.07,0.03
79.142,0.35,0.0,1.71,0.05,0.1,0.02
79.143,0.4,-0.08,0.8,0.05,0.1,0.02
79.153,0.4,-0.08,0.8,0.03,0.08,-0.01
79.154,0.15,-0.18,0.52,0.03,0.08,-0.01
79.177,0.15,-0.18,0.52,-0.03,-0.1,0.06
79.179,0.28,0.06,1.46,-0.03,-0.1,0.06
79.182,0.28,0.06,1.46,0.01,0.0,0.03
79.184,0.37,0.02,1.17,0.01,0.0,0.03
79.184,0.37,0.02,1.17,0.03,0.12,-0.03
79.185,0.16,-0.23,0.43,0.03,0.12,-0.03
79.193,0.16,-0.23,0.43,0.0,-0.09,0.05
79.194,0.31,-0.08,1.0,0.0,-0.09,0.05
79.206,0.31,-0.08,1.0,0.02,-0.08,0.05
79.208,0.42,0.1,1.46,0.02,-0.08,0.05
79.217,0.42,0.1,1.46,0.02,0.2,-0.04
79.219,0.13,-0.11,0.55,0.02,0.2,-0.04
79.222,0.13,-0.11,0.55,0.0,-0.02,0.01
79.225,0.14,-0.19,0.65,0.0,-0.02,0.01
79.232,0.14,-0.19,0.65,0.01,-0.17,0.09
79.234,0.49,0.07,1.5,0.01,-0.17,0.09
79.242,0.49,0.07,1.5,0.0,0.12,-0.01
79.244,0.15,-0.26,0.5,0.0,0.12,-0.01
79.252,0.15,-0.26,0.5,-0.01,0.06,-0.02
79.253,0.41,-0.04,1.27,-0.01,0.06,-0.02
79.276,0.41,-0.04,1.27,0.01,-0.14,0.07
79.278,0.42,0.11,1.16,0.01,-0.14,0.07
79.278,0.42,0.11,1.16,0.02,0.0,0.02
79.281,0.26,-0.14,0.17,0.02,0.0,0.02
79.283,0.26,-0.14,0.17,0.07,0.15,-0.02
79.284,0.22,-0.08,0.54,0.07,0.15,-0.02
79.292,0.22,-0.08,0.54,0.02,-0.02,0.01
79.293,0.49,0.12,1.61,0.02,-0.02,0.01
79.304,0.49,0.12,1.61,-0.04,0.17,0.0
79.306,0.35,-0.17,0.91,-0.04,0.17,0.0
79.317,0.35,-0.17,0.91,0.13,0.16,-0.03
79.318,-0.01,-0.21,0.28,0.13,0.16,-0.03
79.322,-0.01,-0.21,0.28,-0.05,-0.14,0.08
79.324,0.27,0.11,1.36,-0.05,-0.14,0.08
79.332,0.27,0.11,1.36,-0.09,-0.03,0.05
79.333,0.5,-0.12,1.25,-0.09,-0.03,0.05
79.342,0.5,-0.12,1.25,0.14,0.13,0.0
79.344,0.35,-0.2,0.22,0.14,0.13,0.0
79.352,0.35,-0.2,0.22,0.08,0.04,0.04
79.353,0.22,0.13,0.79,0.08,0.04,0.04
79.376,0.22,0.13,0.79,-0.12,0.1,0.03
79.378,0.14,0.03,1.16,-0.12,0.1,0.03
79.379,0.14,0.03,1.16,-0.08,0.05,0.05
79.38,0.3,-0.34,0.75,-0.08,0.05,0.05
79.382,0.3,-0.34,0.75,0.04,0.01,0.08
79.388,0.27,0.0,1.24,0.04,0.01,0.08
79.392,0.27,0.0,1.24,0.08,0.07,0.04
79.402,0.27,0.0,1.24,-0.01,-0.03,0.06
79.404,0.24,-0.18,0.66,-0.01,-0.03,0.06
79.412,0.24,-0.18,0.66,-0.02,-0.1,0.06
79.414,0.46,-0.21,0.89,-0.02,-0.1,0.06
79.422,0.46,-0.21,0.89,0.12,0.0,0.03
79.424,0.34,0.08,1.24,0.12,0.0,0.03
79.432,0.34,0.08,1.24,0.1,0.07,0.01
79.434,0.32,0.03,0.6,0.1,0.07,0.01
79.442,0.32,0.03,0.6,-0.08,0.09,-0.01
79.443,0.29,-0.22,0.59,-0.08,0.09,-0.01
79.452,0.29,-0.22,0.59,-0.03,0.03,0.01
79.453,0.17,-0.13,1.41,-0.03,0.03,0.01
79.473,0.17,-0.13,1.41,0.12,0.02,0.03
79.475,0.18,0.09,1.26,0.12,0.02,0.03
79.476,0.18,0.09,1.26,0.05,0.05,0.0
79.477,0.23,-0.18,0.58,0.05,0.05,0.0
79.495,0.23,-0.18,0.58,0.0,-0.01,0.01
79.496,0.23,-0.17,0.91,0.0,-0.01,0.01
79.497,0.23,-0.17,0.91,0.07,-0.09,0.02
79.498,0.23,0.07,1.54,0.07,-0.09,0.02
79.502,0.23,0.07,1.54,0.13,-0.01,0.01
79.504,0.32,-0.03,0.64,0.13,-0.01,0.01
79.512,0.32,-0.03,0.64,0.02,-0.02,0.02
79.514,0.47,-0.12,0.46,0.02,-0.02,0.02
79.523,0.47,-0.12,0.46,-0.05,0.01,0.0
79.524,0.26,-0.1,1.42,-0.05,0.01,0.0
79.532,0.26,-0.1,1.42,0.06,0.06,0.01
79.533,0.17,0.03,1.37,0.06,0.06,0.01
79.542,0.17,0.03,1.37,0.1,0.03,0.02
79.544,0.32,-0.13,0.53,0.1,0.03,0.02
79.552,0.32,-0.13,0.53,0.02,0.04,-0.02
79.553,0.19,-0.2,0.73,0.02,0.04,-0.02
79.573,0.19,-0.2,0.73,0.0,-0.05,0.02
79.574,0.17,0.05,1.68,0.0,-0.05,0.02
79.575,0.17,0.05,1.68,0.07,0.01,0.03
79.576,0.37,-0.01,1.04,0.07,0.01,0.03
79.6,0.37,-0.01,1.04,0.12,0.1,-0.04
79.602,0.23,-0.23,0.3,0.12,0.1,-0.04
79.604,0.23,-0.23,0.3,0.03,-0.03,0.0
79.605,0.15,-0.06,1.07,0.03,-0.03,0.0
79.605,0.15,-0.06,1.07,-0.05,-0.05,0.05
79.606,0.37,0.11,1.68,-0.05,-0.05,0.05
79.615,0.37,0.11,1.68,0.07,0.07,-0.02
