time_s	gforce_x	gforce_y	gforce_z
122.5249604	0.1895	-0.0839	0.7771
122.525397	0.1739	0.0216	1.3635
122.5258715	-0.0802	-0.0917	0.7869
122.5263184	-0.2248	-0.1973	0.9003
122.526745	-0.1935	-0.2188	0.7869
122.5272054	-0.0059	-0.1113	0.5094
122.5306389	0.0156	-0.0976	0.9999
122.5344882	0.0996	0.1213	1.0019
122.5392771	0.2462	0.1917	0.8514
122.5418577	0.2755	0.1213	0.7771
122.5466885	0.2501	-0.0624	0.8749
122.5505056	0.0781	-0.1445	0.9511
122.5540993	0.17	-0.2286	1.1524
122.5584936	0.1817	-0.0272	0.867
122.562579	0.1895	0.1897	0.5758
122.5664887	0.0879	0.2366	0.5817
122.5708943	-0.0704	0.176	0.5328
122.5780193	-0.2678	-0.0878	0.7048
122.5788156	-0.2756	-0.25	0.996
122.5826896	-0.0841	-0.3302	1.0312
122.587026	0.1993	-0.1406	0.9648
122.63371	0.3948	0.0803	1.0879
122.6345646	0.385	0.0431	1.1211
122.635164	0.3264	-0.0566	1.0038
122.6356109	0.1583	-0.1856	0.8045
122.6360162	-0.1838	-0.1621	0.7908
122.6372038	-0.3538	-0.0585	2.0788
122.6382073	-0.174	0.3031	0.9628
122.6387968	-0.0215	0.3324	0.4937
122.6393693	0.0703	0.3363	1.0078
122.6399837	0.1035	0.2034	0.5446
122.6405908	0.1563	-0.0253	1.1778
122.641104	-0.0098	0.0744	1.9361
122.6421018	0.1426	0.2835	1.1309
122.642561	0.168	0.2171	1.0977
122.6462651	0.0527	0.0138	1.7289
122.6509227	0.0918	-0.0077	0.8377
122.6543847	0.0195	0.0177	1.0957
122.6631725	0.0371	0.2562	1.084
122.664209	-0.0118	0.2562	0.6911
122.6667601	-0.174	-0.0292	1.2618
122.6710699	-0.2952	-0.0761	1.3244
122.7139592	-0.2443	-0.0507	0.8045
122.7148095	-0.2385	-0.1406	1.2736
122.7154284	-0.0724	0.0646	0.8221
122.7159744	0.127	0.0939	0.9198
122.7163893	0.3049	0.0646	1.3517
122.7167921	0.4358	-0.0253	1.0801
122.7173825	0.3869	-0.2031	1.3205
122.7180128	0.086	-0.2149	1.3224
122.7186031	-0.0567	-0.0546	0.7459
122.7190427	-0.2326	-0.123	1.2736
122.7194184	-0.1271	-0.0937	1.1837
122.719786	-0.1408	0.0099	0.7732
122.7251827	-0.1564	0.0627	1.0234
122.7268351	0.0136	-0.0233	1.0097
122.7311815	0.2032	0.0099	1.0859
122.7347831	0.2951	0.0529	1.1915
122.7450045	0.254	0.2327	1.1289
122.7460617	0.0606	0.3519	1.0371
122.7467258	-0.129	0.2034	1.1328
122.7512481	-0.2893	-0.0898	1.5472
122.7550525	-0.0294	-0.1426	1.0762
122.7590893	-0.0235	0.0646	0.9003
122.7632586	0.1387	0.2171	0.8964
122.7664842	0.1133	0.3676	0.824
122.7711072	0.0781	0.0685	1.0273
122.7800029	-0.0958	-0.125	1.4573
122.7810446	-0.0391	-0.2696	0.9315
122.7824354	0.0781	-0.2579	1.1231
122.7872123	0.0879	0.0451	1.0234
122.8322782	0.1993	0.1291	0.6188
122.8333228	0.1309	-0.0272	0.7634
122.8340063	-0.0939	-0.1523	1.2364
122.834615	-0.045	-0.0956	0.8944
122.8351301	-0.174	0.0353	0.9491
122.8355566	-0.1173	0.1096	1.0253
122.8360604	0.0469	0.0666	0.9472
122.8365181	0.2208	-0.0487	1.0253
122.8370252	0.2404	0.047	0.7595
122.8375121	0.2013	0.0021	1.1504
