time;gFx;gFy;gFz;TgF
53.28434442;0.5051;-0.06;1.6764;1.758
53.29448658;0.5873;0.1104;0.7576;0.968
53.30438835;-0.132;-0.1058;0.7789;0.806
53.31461246;0.2723;-0.1482;1.1785;1.225
53.33173065;0.7777;0.0657;1.4229;1.627
53.33496212;0.2692;0.0761;0.4838;0.563
53.36969896;0.0331;-0.1489;0.7522;0.775
53.37127635;0.419;0.0716;1.4505;1.518
53.37203369;0.5127;-0.0512;0.8185;0.971
53.38230392;0.3699;-0.0005;0.7964;0.883
53.38478904;0.17;-0.0991;0.7034;0.737
53.39433973;0.2502;0.0226;1.6062;1.633
53.40441846;0.3751;-0.0864;0.8647;0.952
53.41424419;0.1071;-0.0465;1.0057;1.02
53.43160504;0.0625;-0.1229;0.9455;0.963
53.43452292;0.2361;-0.0054;0.9969;1.031
53.47433988;0.293;0.0195;1.0275;1.075
53.47599781;0.2305;-0.1285;0.9649;1.007
53.47693819;0.1507;-0.1002;1.1612;1.183
53.47769762;0.313;0.0337;0.7067;0.779
53.48436477;0.0249;0.0276;1.1587;1.167
53.49447204;0.3776;-0.2723;0.9703;1.081
53.50447227;0.5298;0.0319;1.418;1.52
53.51455527;0.1394;0.0186;0.8647;0.883
53.532245;0.1648;-0.0998;0.9707;0.997
53.53450442;0.251;0.0144;1.2702;1.302
53.57052927;0.2722;-0.1273;0.9591;1.011
53.57320035;0.4483;0.0434;1.0622;1.159
53.57473681;0.4494;-0.07;0.926;1.036
53.57690427;-0.0011;0.0403;1.1687;1.178
53.58431012;0.4933;-0.179;0.5588;0.768
53.59499392;0.8768;0.1255;1.3971;1.658
53.60429142;0.2279;0.0039;0.6973;0.74
53.61435727;0.2222;-0.1506;0.703;0.758
53.63066327;0.3922;-0.1661;0.8436;0.95
53.66992762;0.3106;0.0831;1.1892;1.239
53.671786;0.2483;-0.1424;0.8649;0.917
53.672967;0.0429;-0.1002;1.2399;1.253
53.67488288;0.2772;-0.0348;0.8168;0.869
53.68445223;0.5643;0.0497;1.1615;1.297
53.69454185;0.2764;-0.0379;0.7162;0.774
53.70464977;0.1344;-0.1934;0.7095;0.754
53.71458762;0.3314;0.1456;1.2481;1.306
53.72933265;0.1487;-0.1753;0.9795;1.013
53.73497881;0.2008;-0.069;1.0738;1.101
53.76970742;0.3291;-0.1079;0.4986;0.61
53.77163188;0.1858;0.0877;1.0845;1.111
53.77282438;0.3463;-0.0408;0.7126;0.798
53.77459619;0.2932;-0.1007;0.8895;0.948
53.78443346;0.0508;-0.0266;1.0551;1.065
53.79458165;0.4479;-0.0391;0.931;1.039
53.80666262;0.2693;-0.0327;0.7761;0.828
53.81446331;0.0803;0.0564;0.864;0.877
53.82484015;0.5254;-0.1544;0.8672;1.029
53.83435796;0.2866;0.0818;1.3862;1.425
53.84808377;0.0343;-0.1136;0.1782;0.219
53.89130565;0.1636;0.0233;0.7923;0.816
53.89291673;0.3303;-0.0401;1.2805;1.329
53.894377;0.3536;-0.1437;0.9634;1.042
53.8955175;0.1476;0.113;1.0151;1.039
53.89677527;0.2314;-0.2433;1.0357;1.095
53.90914481;0.1092;0.0413;1.2279;1.241
53.91465442;0.3585;0.0304;0.3492;0.503
53.92580242;0.6803;0.1169;1.0954;1.299
53.93436058;0.264;-0.2199;0.9583;1.024
53.94452115;0.1717;-0.0487;1.2577;1.278
53.96663462;0.3838;0.1058;0.8359;0.931
53.96810854;0.2205;-0.1316;0.7915;0.838
54.01182831;0.2177;-0.0788;1.1684;1.198
54.013339;0.7114;-0.0827;1.0027;1.235
54.01476581;0.5266;0.1187;1.3407;1.451
54.015633;-0.0658;-0.0763;0.3592;0.382
54.01653635;-0.1353;-0.1102;0.9656;0.99
54.02484931;0.4983;-0.0695;1.5814;1.666
54.03496904;0.4213;-0.0515;1.5156;1.58
54.04703942;0.1374;0.0002;0.548;0.572
54.08598292;0.0588;-0.1162;0.5999;0.621
54.08741358;0.337;0.1295;1.2889;1.345
54.08833854;0.6672;-0.1208;0.7598;1.02
54.08938054;0.6171;0.1179;1.1597;1.324
54.09717619;-0.0007;-0.2168;0.7514;0.79
54.10890646;-0.1415;-0.0299;1.2799;1.297
54.11431154;0.4134;-0.006;0.7672;0.876
54.124138;0.559;-0.0132;1.1426;1.277
54.13432565;0.294;-0.1597;1.0319;1.091
54.14750688;-0.0009;0.0595;0.9186;0.929
54.18661642;-0.034;-0.0155;1.0315;1.041
54.19152415;0.1059;-0.2025;1.1483;1.178
54.1928125;0.3435;-0.0746;1.3043;1.357
54.19487708;0.7588;0.1168;0.5598;0.95
54.19566554;-0.036;-0.0374;0.932;0.942
54.20659135;0.057;-0.1445;0.7741;0.797
54.21418946;0.5841;-0.0144;1.1606;1.304
54.22455638;0.332;0.0581;1.0536;1.112
54.23418969;0.2338;-0.1793;0.8857;0.939
54.24739842;0.3109;0.1474;1.1087;1.167
54.28806004;0.3577;-0.1609;0.8115;0.906
54.28976977;0.549;0.0238;1.1957;1.321
54.29063896;0.5209;-0.014;0.8171;0.973
54.29146008;-0.0745;0.0579;1.1286;1.141
54.29476915;0.0474;-0.2415;0.7892;0.834
54.30624296;0.536;0.0129;1.3296;1.439
54.31443785;0.2019;0.0689;1.1049;1.132
54.325919;0.281;-0.2477;0.8774;0.959
54.33448535;0.3888;0.0258;1.0105;1.089
54.34731677;0.1407;-0.0397;0.6837;0.706
54.38846619;0.4405;-0.0235;1.2083;1.292
54.39002473;0.489;-0.0467;0.8136;0.954
54.3908005;0.1256;-0.053;0.8744;0.892
54.39151119;0.3386;-0.0338;0.9113;0.978
54.39470227;0.225;-0.0226;1.3985;1.424
54.4059345;0.2918;-0.074;0.9238;0.978
54.41453677;0.3696;-0.0705;1.0705;1.14
54.4242585;0.2711;-0.0092;1.063;1.104
54.43437954;0.1399;-0.0673;0.9879;1.007
54.4444025;0.2239;-0.0789;1.3368;1.365
54.48173246;0.2404;-0.1575;0.8335;0.888
54.48326392;0.0506;0.0555;1.2609;1.271
54.48512596;0.3442;-0.0763;0.7923;0.872
54.48664088;0.1417;-0.0729;1.1881;1.206
54.4945045;0.2571;-0.0473;0.9894;1.03
54.505495;0.6415;-0.0244;1.2359;1.397
54.51449742;0.3016;0.0143;1.0293;1.079
54.52506442;0.1846;-0.1062;0.8432;0.876
54.53441769;0.4676;0.0487;0.8324;0.96
54.54761208;0.739;-0.0886;0.5358;0.917
54.58667323;0.3726;0.156;0.4419;0.602
54.59122392;0.178;-0.1984;0.4419;0.521
54.59240504;0.1802;-0.0508;1.1964;1.218
54.59365908;0.3025;-0.0272;1.1777;1.223
54.5948365;0.242;0.0908;0.8368;0.882
54.60509604;0.242;0.0908;0.5306;0.595
54.61460246;0.5137;0.0663;1.2435;1.352
54.62501677;0.1948;-0.1196;1.2273;1.255
54.63420942;-0.2885;-0.0095;1.5249;1.561
54.647244;-0.0398;-0.2742;0.9483;0.996
54.68302277;0.43;-0.139;1.5591;1.629
54.68471858;0.38;0.1556;0.6339;0.76
54.68588658;0.3462;-0.1081;0.2654;0.449
54.68674069;0.5598;0.095;0.6015;0.829
54.69577104;0.3214;-0.1615;1.2435;1.301
54.70753;0.1601;0.0514;1.1643;1.184
54.71460027;0.124;-0.0506;0.7216;0.741
54.72439677;0.2718;-0.1234;1.2183;1.261
54.73467265;0.812;-0.044;0.6901;1.067
54.745453;0.6478;0.2592;0.8014;1.066
54.78318435;0.1366;-0.0718;0.4732;0.504
54.78528381;-0.1527;-0.2682;1.1273;1.177
54.78644561;-0.0122;0.0872;1.1758;1.187
54.78749427;0.015;-0.0697;1.2411;1.251
54.79562811;0.0138;-0.2514;1.494;1.523
54.80789969;0.4915;-0.1286;0.721;0.885
54.81454538;0.3178;0.181;0.7332;0.825
54.82429008;0.5444;-0.0331;0.297;0.62
54.83446396;0.5458;0.0592;0.8245;0.994
54.84667831;0.1504;0.0001;0.5908;0.616
54.88262269;0.0834;-0.0782;1.2913;1.304
54.88536888;0.3134;-0.104;1.5086;1.551
54.88640827;0.4614;-0.0983;0.8507;0.977
54.88740108;0.3404;0.1024;0.3775;0.521
54.89516877;0.5173;-0.0485;0.1581;0.54
54.90608892;0.3766;0.1581;1.5394;1.599
54.91433681;0.1923;-0.2777;0.8384;0.91
54.92454265;0.0551;-0.0303;0.9356;0.946
54.93427642;-0.2518;-0.0992;0.7168;0.776
54.94438908;0.1054;-0.1396;1.1968;1.217
54.98359542;0.5922;0.0448;1.0128;1.178
54.98568773;0.4165;0.002;0.8918;0.989
54.98660042;-0.1334;-0.0145;1.3334;1.349
54.98741315;-0.028;-0.2733;1.1501;1.19
54.99590646;0.3776;0.1291;1.6854;1.739
55.00809742;0.2299;-0.1622;0.679;0.74
55.01430815;0.1055;-0.0388;0.8719;0.887
55.0245385;0.0847;-0.0112;0.8353;0.847
55.03471696;0.4865;-0.0655;1.071;1.183
55.04678681;0.6999;-0.0142;0.5703;0.904
55.09301481;0.1456;0.0291;0.6236;0.648
55.09483735;0.5194;0.0486;1.3391;1.443
55.09585773;0.8126;-0.0107;1.1163;1.384
55.09684608;0.415;0.0493;0.6287;0.759
55.09768331;0.5579;-0.0654;0.5628;0.797
55.10676577;0.3395;0.0239;1.5167;1.561
55.11457246;0.1308;-0.1069;0.7719;0.797
55.12436942;-0.2091;-0.2107;1.0806;1.129
55.13436469;-0.1876;-0.079;1.4808;1.504
55.14735688;-0.0209;-0.2747;1.4073;1.442
55.18963961;0.076;0.1027;0.995;1.011
55.19134173;0.2569;-0.1309;0.4088;0.504
55.19211042;0.325;0.0031;1.5639;1.604
55.19291035;0.8895;-0.0357;1.2062;1.502
55.19445992;0.4176;0.1083;0.8631;0.97
55.20449908;-0.267;-0.1441;0.5489;0.637
55.21462873;0.4395;-0.1047;1.5292;1.601
55.22441108;0.8244;0.084;1.0595;1.348
55.23455658;0.3055;0.0167;0.7371;0.804
55.24413677;0.0508;-0.0718;0.8794;0.892
55.27981138;0.2715;-0.188;1.0987;1.154
55.28144642;0.4633;0.1213;1.1191;1.223
55.28223311;0.4686;0.0033;0.2488;0.529
55.28488188;0.1103;-0.0258;1.0101;1.024
55.29456165;0.1664;-0.1841;1.2129;1.245
55.30624935;0.3805;-0.0506;1.4462;1.503
55.31425358;0.3001;0.0889;0.7667;0.834
55.32482973;-0.0072;-0.0579;0.7391;0.75
55.33485854;0.3149;-0.0464;0.793;0.86
55.34495619;0.6381;0.086;1.127;1.302
55.38506404;0.3385;0.0496;1.123;1.18
55.38641473;0.0437;-0.1264;0.7172;0.737
55.38705946;0.0037;-0.1175;1.4135;1.426
55.3877255;0.4556;-0.0861;1.1101;1.208
55.39458288;0.5224;0.1112;0.9415;1.087
55.40442192;0.4525;-0.0276;0.0959;0.459
55.414469;0.1235;0.0167;0.7248;0.743
55.42443954;0.3608;-0.1269;0.9365;1.017
55.43470596;0.3608;-0.1269;0.8447;0.932
55.44477488;0.1826;-0.2342;0.9753;1.026
55.47968011;0.4764;0.1116;1.4616;1.547
55.48117869;0.5499;-0.0474;0.4033;0.684
55.48192658;0.3456;0.0479;0.8692;0.942
55.48496008;-0.0337;-0.2282;0.8479;0.887
55.49433915;0.0332;0.0012;1.2307;1.239
55.50485358;0.1382;0.0044;1.0204;1.037
55.51442961;0.111;-0.2317;1.0994;1.136
55.52452227;0.2281;-0.0239;1.4333;1.459
55.53561896;0.5836;-0.0523;0.9351;1.107
55.54620111;0.5168;0.0814;0.8143;0.972
55.58090211;0.184;-0.0568;0.5688;0.606
55.58252858;0.3856;0.021;1.2547;1.319
55.58331092;0.4314;-0.0927;1.0079;1.105
55.58808454;0.1198;-0.0227;1.1934;1.207
55.5946735;0.1115;-0.0933;0.7398;0.761
55.60538388;0.2697;-0.1069;1.1154;1.159
55.61447304;0.6296;-0.0381;1.2433;1.399
55.624329;0.5476;0.001;1.1129;1.245
55.64386634;0.1572;-0.0073;0.8218;0.844
55.64556534;0.1589;-0.0996;0.6961;0.727
55.68928484;0.5337;0.0344;1.361;1.468
55.69071981;0.4314;-0.0319;0.8098;0.923
55.69156165;-0.0741;-0.0243;1.2668;1.278
55.6922565;0.1567;-0.2202;0.9889;1.032
55.69533519;0.2304;-0.0688;1.3906;1.418
55.70583061;0.2867;0.0875;0.6671;0.737
55.71423308;0.5658;-0.0723;0.7122;0.915
55.72475615;0.4274;-0.0316;1.0707;1.159
55.74719477;0.2177;-0.1135;1.0875;1.122
55.74880654;0.1516;0.1005;1.2889;1.309
55.78814354;0.0641;-0.1711;0.8772;0.903
55.78981296;0.0985;-0.1038;1.3683;1.383
55.79061473;0.6436;0.0167;1.0938;1.273
55.79132904;0.2895;0.0498;1.0606;1.107
55.79472108;0.0092;-0.1385;0.7197;0.741
55.80574881;0.4454;-0.1502;1.2989;1.387
55.81443665;0.2957;0.1016;1.0442;1.096
55.82498208;0.1856;-0.1597;0.4796;0.543
55.83466511;0.4349;0.0474;1.1347;1.222
55.84488873;0.4424;-0.2155;0.617;0.792
55.89133015;0.2764;0.05;1.0277;1.072
55.89298931;0.1785;0.0732;0.8836;0.911
55.89390115;0.2068;-0.1919;1.3287;1.365
55.89542027;0.3297;-0.047;1.1816;1.234
55.89635054;0.3959;0.0244;1.0651;1.142
55.90545911;0.3126;-0.0208;0.5995;0.681
55.91449865;0.0617;-0.1509;1.2428;1.261
55.92447881;0.6841;-0.0221;1.325;1.496
55.93494934;0.2838;-0.0895;0.7763;0.837
55.94662461;-0.2994;0.0031;1.1477;1.196
55.98330684;0.3056;-0.2167;0.8739;0.956
55.98793904;0.6622;0.0199;1.3205;1.482
55.98910327;0.4795;-0.0665;0.5122;0.707
55.99012054;0.1153;0.1437;0.8407;0.868
55.99442746;0.1647;-0.1352;0.8105;0.845
56.00656065;0.2976;-0.1382;1.2824;1.33
56.01435531;0.454;0.027;1.0677;1.166
56.02436404;0.328;0.0077;0.8516;0.918
56.0349265;-0.0106;-0.0158;1.1054;1.114
56.04905527;0.6693;-0.2034;0.7088;0.997
56.05448958;0.6314;0.1603;1.0321;1.225
56.06482188;-0.0832;-0.0346;0.4556;0.473
56.09873615;0.0629;-0.0875;1.1472;1.16
56.10166411;0.2526;-0.1758;1.2488;1.293
56.10240177;0.2921;-0.0768;1.0923;1.14
56.104505;0.05;0.1283;0.8386;0.858
56.11489846;0.1755;-0.168;0.8557;0.896
56.12442958;0.466;-0.0474;1.3313;1.417
56.14447488;0.4721;0.0151;0.7468;0.887
56.14611534;0.1434;0.124;0.8935;0.921
56.18831161;0.2213;-0.2138;0.6521;0.726
56.19027981;0.5694;0.0387;1.1742;1.31
56.19156542;0.3004;-0.0089;0.3108;0.434
56.19285646;0.2542;0.0206;0.9349;0.976
56.19537223;0.4159;-0.0402;1.2448;1.319
56.20486181;0.1932;-0.1426;0.8758;0.915
56.21439827;0.2244;0.0575;0.8419;0.88
56.22494069;0.3553;0.043;1.1141;1.176
56.24231269;0.3553;-0.1375;0.5176;0.646
56.24470731;0.1899;0.018;0.5176;0.557
56.28094177;-0.1627;-0.0017;1.2554;1.275
56.28249804;0.2915;0.015;1.4179;1.455
56.28440004;0.1187;0.0733;0.7068;0.728
56.28545377;0.1595;-0.2691;1.0892;1.14
56.29479861;0.6163;-0.015;1.7567;1.868
56.30505627;0.4902;0.0993;0.5314;0.732
56.31467308;0.0016;-0.0248;0.6333;0.642
56.32430754;0.2139;-0.251;1.1165;1.171
56.34356619;0.3309;0.0386;1.8286;1.866
56.34568538;0.4303;-0.0368;0.9015;1.005
56.38846511;0.2525;-0.0115;1.3155;1.347
56.39014669;0.0173;-0.1968;1.0463;1.073
56.39107911;0.6114;-0.0396;0.8535;1.054
56.39191158;0.8291;0.2493;0.9988;1.325
56.39457634;0.3214;-0.2679;1.1226;1.204
56.40484792;0.0748;-0.1159;1.5137;1.528
56.41445881;0.3111;-0.1605;0.8832;0.956
56.42485077;0.2711;0.1521;1.2511;1.296
56.44336258;0.3347;-0.195;0.6907;0.796
56.44519158;0.4981;-0.0252;1.1643;1.272
56.48549661;0.4261;0.1168;1.0109;1.109
56.48696331;0.2634;-0.1003;1.1903;1.23
56.48772458;0.1531;-0.015;1.1005;1.119
56.48840361;0.2231;-0.1342;1.1099;1.147
56.49447454;0.3754;0.0407;1.3189;1.378
56.50486631;0.4157;-0.0925;0.8435;0.95
56.51444415;0.2863;0.03;1.1169;1.16
56.52441292;0.052;-0.205;0.556;0.602
56.54299973;0.1331;-0.0507;1.2623;1.278
56.54471434;0.5617;0.1116;0.9304;1.097
56.58561457;0.1886;-0.1995;0.8647;0.913
56.58688942;0.2296;0.0017;0.6869;0.73
56.58775169;0.2768;0.0652;0.6911;0.753
56.58851754;0.4374;0.0472;0.9983;1.096
56.59441827;0.4752;-0.0898;1.0741;1.183
56.60481792;0.0068;0.0035;1.1358;1.144
56.61429196;0.0592;-0.1268;0.6328;0.655
56.62428446;0.2724;-0.058;1.279;1.316
56.641384;0.6849;0.0316;0.6589;0.952
56.64448742;0.2218;0.0358;0.4175;0.479
56.68323561;-0.0143;0.054;0.6651;0.676
56.68524981;0.2905;-0.2377;1.3958;1.452
56.68614004;0.2174;0.0485;1.4152;1.44
56.68707269;0.0866;-0.104;0.4098;0.438
56.69454027;0.0161;0.1301;0.798;0.817
56.70496327;0.5813;-0.0864;0.9586;1.128
56.7147265;0.7953;0.0921;1.2657;1.502
56.72488127;0.0716;-0.0275;0.6306;0.643
56.74231169;-0.2802;-0.1841;1.1689;1.225
56.74447207;0.2673;0.0228;1.1423;1.18
56.78195896;0.7657;-0.0796;0.6782;1.027
56.78344861;0.4162;0.0667;0.47;0.634
56.78534031;0.0106;0.0545;0.7051;0.716
56.78637561;0.0738;-0.0485;1.8005;1.811
56.79464534;0.5635;-0.3029;1.3403;1.49
56.80449115;0.4483;0.1495;1.0027;1.114
56.81493042;-0.3259;0.0305;-0.2673;0.422
56.82496542;0.1849;0.0687;0.8973;0.926
56.84374954;1.3464;-0.0989;1.8387;2.284
56.8458865;0.2985;0.001;1.3621;1.401
56.88694896;-0.8085;-0.036;0.442;0.931
56.88840304;-0.1302;-0.1879;1.1356;1.167
56.88962242;0.9662;-0.0548;1.8873;2.126
56.89046877;0.9771;0.1402;0.294;1.027
56.89496227;-0.0194;0.2643;0.5014;0.575
56.90476019;-0.2693;-0.3286;1.1374;1.223
56.91447607;0.4383;-0.1766;1.9838;2.046
56.92496007;0.136;0.179;0.8353;0.872
56.93615169;-0.1777;-0.0263;0.6041;0.64
56.94440554;0.2375;-0.1531;1.7828;1.812
56.95441827;0.864;-0.0888;0.967;1.302
56.97598704;0.4356;0.2987;0.601;0.804
56.97772084;0.118;-0.1355;0.5629;0.597
57.00899846;0.2531;-0.0591;1.7972;1.823
57.01036123;0.3939;-0.1054;0.8903;0.984
57.01109419;0.3294;0.0112;0.9911;1.05
57.0214625;0.0608;-0.1543;1.1333;1.153
57.02439219;0.3676;-0.0013;0.8836;0.962
57.03440861;0.4576;0.187;0.9233;1.052
57.04443631;0.3762;-0.172;0.9656;1.056
57.05933396;-0.0079;0.0711;1.6351;1.645
57.06483723;0.1981;-0.0719;0.7552;0.79
57.09539715;0.2039;-0.1379;0.926;0.965
57.09714419;0.3032;-0.0331;1.0013;1.053
57.09794531;0.3745;0.0949;0.8477;0.937
57.10725042;0.2598;-0.1628;0.9925;1.045
57.11455438;0.1842;-0.0327;0.8563;0.883
57.12441473;0.3913;0.0145;0.6679;0.778
57.14512327;0.7023;0.1667;1.2511;1.449
57.14680146;0.4917;-0.1837;0.8682;1.018
57.17958754;0.2033;0.0829;0.9787;1.01
57.18133254;0.027;-0.0519;0.7962;0.806
57.18272677;0.1935;-0.0971;1.5133;1.536
57.19082084;0.4884;-0.0013;0.9765;1.097
57.19450177;-0.0636;0.0021;0.8375;0.849
57.20482904;-0.149;-0.1362;1.2693;1.294
57.21438123;0.3744;-0.1499;1.4771;1.538
57.22416957;0.2618;0.0743;1.1523;1.191
57.24174942;0.0869;-0.1092;0.5164;0.542
57.24481927;0.224;-0.0632;1.3213;1.349
57.27902742;0.806;0.0856;0.9199;1.228
57.28046142;0.6094;-0.0089;0.6381;0.884
57.28148877;0.156;0.134;0.5682;0.611
57.29075688;0.0525;-0.1342;1.0203;1.038
57.29465731;0.4978;0.074;1.4859;1.575
57.30494681;0.6758;-0.0315;0.7883;1.041
57.31418046;0.0219;0.1269;0.8049;0.823
57.32423823;0.1345;-0.1902;0.7534;0.795
57.34322307;0.6533;0.0219;1.5637;1.7
57.34528273;0.4129;0.0643;0.7353;0.85
57.378241;-0.2783;-0.1451;0.8038;0.872
57.37982388;-0.2242;-0.157;1.3597;1.396
57.380745;0.5474;-0.0746;1.398;1.509
57.38966204;0.3647;0.1063;0.9527;1.031
57.39455054;0.0961;-0.1003;0.6008;0.624
57.404511;0.2697;0.0588;1.241;1.278
57.41442519;0.5812;0.0493;0.755;0.957
57.42418169;0.6094;0.0421;0.719;0.946
57.44046884;0.3564;0.0575;0.3614;0.513
57.44471665;0.175;0.0181;0.8727;0.897
57.47654788;0.3046;0.038;0.8434;0.903
57.47806019;0.3517;-0.0425;1.1754;1.234
57.47899119;0.0081;-0.0341;1.3757;1.384
57.48855577;0.033;-0.1965;0.8493;0.88
57.49485634;0.3436;0.1374;1.5168;1.568
57.50485992;0.1415;-0.1096;0.7579;0.785
57.51696934;-0.1477;-0.1584;0.8935;0.928
57.52435207;0.1211;0.1145;1.2516;1.27
57.535008;-0.0603;-0.209;1.2593;1.286
57.54488731;-0.0116;-0.0282;1.4357;1.444
57.55664919;0.1733;-0.0215;0.916;0.939
57.590871;0.2062;0.0999;1.0247;1.057
57.59224246;0.9601;0.0249;0.8303;1.271
57.59338784;1.0233;0.2344;1.2005;1.597
57.59470719;0.2772;-0.0216;0.2591;0.381
57.60489907;0.2228;0.0638;0.8477;0.885
57.61847615;0.6304;0.03;1.2437;1.399
57.62434538;0.4496;-0.179;1.1297;1.234
57.63476896;0.1146;0.1124;1.0238;1.044
57.64429407;0.0534;-0.0021;0.4771;0.488
57.65759027;0.1344;-0.0998;1.2784;1.297
57.6915383;0.789;-0.0469;1.0837;1.344
57.69301219;0.4802;-0.0176;0.9987;1.113
57.6944423;-0.2195;0.0912;0.6682;0.719
57.69537842;0.0088;-0.2441;1.2972;1.328
57.70422677;0.5752;0.0018;1.6357;1.74
57.71595338;0.2494;-0.1637;0.8008;0.86
57.72426946;-0.1573;0.0851;0.8248;0.853
57.7350615;0.1781;-0.1665;0.6815;0.73
57.7442678;0.5074;-0.0845;1.3541;1.454
57.75436115;0.548;-0.0274;0.6913;0.885
57.77541219;0.2157;0.1185;0.8087;0.852
57.7770183;0.071;-0.0617;0.8692;0.882
57.82088554;0.4671;-0.1564;1.1727;1.277
57.82237996;0.5266;0.1516;0.9618;1.112
57.82318065;0.1752;0.0209;0.3368;0.385
57.82477377;0.1516;-0.0164;1.0927;1.111
57.82574438;0.5279;-0.2045;0.8692;1.041
57.83555454;0.231;0.1135;0.8588;0.903
57.84455311;-0.1877;0.0406;0.4768;0.524
57.85451565;0.2603;-0.1714;1.03;1.082
57.87547315;0.3656;-0.0702;1.2569;1.317
57.87697315;0.1722;0.0142;0.4958;0.531
57.91062504;0.3114;0.1322;0.8289;0.901
57.91203534;0.1851;-0.0089;1.2011;1.223
57.912943;0.406;0.1159;0.9496;1.045
57.922333;0.0202;-0.0578;1.0801;1.09
57.92444815;0.1305;-0.1097;1.0799;1.101
57.93456861;0.4666;0.0107;0.728;0.869
57.94438138;0.3242;0.1728;0.91;0.987
57.95656665;0.2869;-0.1369;0.6635;0.741
57.99543604;0.3391;0.0469;1.1792;1.234
57.99747092;0.3057;-0.0625;0.6923;0.764
58.00173007;0.2536;0.0208;1.0563;1.093
58.00281292;0.2917;0.0772;0.9963;1.047
58.00445857;0.2723;-0.1101;0.7252;0.788
58.0146213;0.4341;0.1153;1.552;1.622
58.0250308;0.3961;-0.1096;1.1369;1.215
58.03911523;-0.1906;0.0798;0.8328;0.868
58.04442927;0.0771;-0.1025;0.8435;0.861
58.07328807;0.5691;-0.0773;1.9661;2.054
58.07501065;0.2685;-0.0396;1.0649;1.105
58.07583373;-0.1654;0.0269;0.7462;0.774
58.08618096;0.0148;-0.0426;1.3579;1.367
58.0948523;0.5713;-0.2404;1.3823;1.52
58.10491207;0.393;0.1921;1.165;1.251
58.11890273;0.3972;0.0408;0.3699;0.546
58.12432665;0.3667;-0.0343;1.5242;1.575
58.13482157;0.4746;-0.0967;1.1073;1.214
58.14429511;0.57;0.0087;0.9481;1.11
58.1573415;0.2758;0.2064;1.0007;1.065
58.19292815;0.1151;-0.2507;0.8936;0.942
58.19530007;0.3386;0.1097;1.2095;1.267
58.19693488;0.4141;-0.0199;0.8154;0.919
58.19833073;0.0513;0.0707;1.5614;1.572
58.20428907;0.1931;-0.2526;0.8973;0.958
58.21856757;0.4664;-0.0002;1.1647;1.26
58.22432884;0.0401;0.1296;0.8583;0.877
58.23441992;0.3626;-0.1594;0.8361;0.93
58.24448669;0.5836;0.0518;1.2553;1.39
58.2550943;0.2422;-0.052;0.735;0.782
58.29310569;0.0184;0.0337;1.386;1.395
58.29520288;0.1903;-0.118;0.9029;0.937
58.29648373;0.4705;-0.0107;1.145;1.243
58.297577;0.503;0.0672;0.5921;0.782
58.30571911;0.3433;0.0418;0.8054;0.882
58.31778761;0.3696;0.0865;1.0253;1.099
58.3242865;0.2397;-0.1452;0.8083;0.861
58.33445804;0.1314;0.12;1.265;1.285
58.34428804;0.118;-0.0678;0.8998;0.917
58.3553815;0.2406;-0.0674;1.3786;1.408
58.38987592;0.5441;-0.0722;0.6382;0.844
58.39151357;0.4119;0.1305;0.778;0.895
58.39235192;0.3131;0.0539;0.5755;0.662
58.394644;0.2731;-0.0934;0.6261;0.694
58.40435388;0.1939;0.1374;1.1445;1.176
58.414853;0.2823;-0.1526;0.8631;0.926
58.42454661;0.0689;0.0518;1.3705;1.381
58.43457027;0.155;-0.079;0.8318;0.857
58.44435019;0.5248;0.0066;0.8782;1.027
58.45687865;0.5762;0.1208;0.9279;1.103
58.4974258;0.0591;-0.0215;0.8589;0.869
58.49887457;-0.0987;0.0314;1.2273;1.24
58.49986823;0.3519;-0.2562;0.9189;1.022
58.50106265;0.129;-0.0059;1.3446;1.358
58.50441173;0.2613;0.0689;0.4766;0.552
58.51673838;0.3957;-0.0382;0.676;0.788
58.52456754;0.265;-0.0169;0.9461;0.989
58.53450204;0.5101;-0.0232;1.2321;1.339
58.54464265;0.4087;0.1407;1.2784;1.356
58.55711338;0.0307;-0.1535;0.6087;0.636
58.59879904;0.3231;-0.0191;1.0517;1.106
58.6001838;0.6574;0.1862;0.9146;1.145
58.60126842;-0.0122;-0.08;1.4143;1.425
58.60202457;-0.1058;-0.167;1.3694;1.392
58.60474465;0.2272;-0.1513;1.3448;1.379
58.61732173;0.3056;-0.1939;0.7492;0.837
58.6345985;0.7139;0.0373;1.3531;1.535
58.64454257;0.4592;0.0246;0.5109;0.69
58.65817677;0.2432;0.0804;1.0364;1.074
58.70127215;0.3159;0.0442;1.0275;1.082
58.70277365;0.3387;-0.113;1.1853;1.244
58.70424461;0.5422;0.0564;1.2465;1.366
58.70556115;0.7477;0.0965;1.1621;1.389
58.70633342;0.2747;-0.0094;0.6802;0.739
58.71729492;0.2395;-0.1643;0.6802;0.745
58.7243928;0.2846;-0.0782;0.9222;0.974
58.73454465;0.1656;-0.2267;1.0894;1.132
58.74450457;0.0016;0.1395;1.2535;1.27
58.75907353;0.0628;-0.3636;0.7078;0.804
58.79909807;0.4209;0.1167;1.548;1.615
58.80068365;0.3819;-0.0945;0.5483;0.678
58.80158623;0.364;-0.0877;0.9797;1.054
58.802318;0.7839;0.0266;0.9691;1.249
58.80491034;0.4845;0.0978;0.4949;0.701
