time;gFx;gFy;gFz;TgF
66.63954263;0.0899;0.0099;0.9706;0.963
66.64323268;0.0996;0.0236;0.9902;0.984
66.6466144;0.1035;0.0451;1.0078;1.002
66.65062445;0.1016;0.0744;0.998;0.993
66.65544612;0.0957;0.0803;0.9687;0.963
66.65832102;0.0899;0.0236;0.955;0.947
66.66316826;0.0899;0.0236;0.9765;0.969
66.66849815;0.0723;0.0861;0.9726;0.965
66.67044753;0.041;0.1057;0.9413;0.933
66.67544883;0.0371;0.1076;0.955;0.946
66.67889529;0.0606;0.0568;0.9726;0.963
66.68451779;0.086;-0.0018;0.9902;0.982
66.68667716;0.1172;0.0158;1.0195;1.015
66.69133081;0.1153;0.0842;1.0117;1.008
66.69450821;0.0664;0.0763;0.9941;0.985
66.70688628;0.0293;0.0548;1.0214;1.009
66.70800654;0.043;0.0529;0.9999;0.989
66.70858321;0.0625;0.049;0.9511;0.941
66.71067217;0.0547;0.0509;0.9433;0.933
66.76440978;0.043;0.047;0.9765;0.965
66.76525165;0.0391;0.0392;0.998;0.986
66.76578243;0.0566;0.0705;0.9823;0.973
66.76639545;0.0703;0.0881;0.9413;0.934
66.76701254;0.0938;0.0509;0.9276;0.921
66.76753566;0.0996;0.0333;0.9472;0.941
66.76796363;0.0606;0.0373;0.9706;0.96
66.76836483;0.0273;0.0548;0.9765;0.964
66.76877426;0.0078;0.0842;0.9433;0.932
66.76916144;0.0254;0.0881;0.9042;0.894
66.76954301;0.0586;0.0431;0.9237;0.913
66.76997665;0.0996;0.006;1.0175;1.011
66.7705965;0.0996;0.0236;1.0566;1.05
66.77112051;0.0508;0.0763;0.9882;0.978
66.77146066;0.0156;0.1037;0.9081;0.898
66.7746291;-0.002;0.0998;0.9061;0.896
66.77923624;0.0234;0.0705;0.9608;0.949
66.78255655;0.0957;0.0666;1.039;1.032
66.78744707;0.1133;0.0685;1.0527;1.048
66.79121223;0.0957;0.0666;0.9999;0.994
66.79533436;0.0469;0.0959;0.9276;0.919
66.80730889;0.0136;0.1174;0.9335;0.925
66.8083127;0.0273;0.1018;0.9667;0.957
66.80870837;0.0703;0.0724;0.9706;0.962
66.81128619;0.0762;0.0548;0.9823;0.974
66.86630427;0.0508;0.0509;0.9941;0.983
66.86737598;0.0371;0.0744;1.0097;0.999
66.86800354;0.0332;0.092;1.0117;1.001
66.86853395;0.0488;0.1076;1.0038;0.996
66.8689813;0.0566;0.1096;0.9921;0.985
66.86938588;0.0566;0.0978;0.9941;0.986
66.86983473;0.0469;0.0978;1.0234;1.014
66.87037401;0.0469;0.1037;1.0371;1.028
66.8708364;0.0351;0.0822;0.9999;0.989
66.87137057;0.0547;0.0744;0.9843;0.975
66.8719063;0.0781;0.0939;0.9863;0.98
66.87235255;0.0821;0.0744;0.998;0.991
66.87273015;0.0742;0.0685;1.0429;1.034
66.87310291;0.0566;0.0783;1.0175;1.008
66.87346765;0.0488;0.0803;0.9374;0.928
66.87496713;0.0391;0.0978;0.9257;0.917
66.87890354;0.0488;0.1057;0.9863;0.978
66.88325203;0.0684;0.0842;1.0371;1.029
66.88759807;0.0742;0.0705;1.0468;1.038
66.89125385;0.0821;0.0763;0.9902;0.983
66.89500343;0.0742;0.0763;0.9218;0.914
66.90672453;0.0488;0.0705;0.955;0.945
66.90781302;0.0742;0.0588;1.0097;1.001
66.90843297;0.0821;0.049;0.9843;0.976
66.91137135;0.0801;0.0333;0.8924;0.884
66.94943761;0.0742;0.0216;0.8358;0.827
66.95038016;0.0781;0.0138;0.8416;0.834
66.95098386;0.0899;0.0001;0.8338;0.828
66.95139938;0.0918;0.0021;0.8143;0.808
66.95175542;0.1016;0.0021;0.8201;0.816
66.95214683;0.1055;-0.0136;0.8182;0.815
66.95253542;0.0957;-0.0233;0.8299;0.826
66.95290756;0.0566;-0.0175;0.8573;0.848
66.95328188;0.0273;0.0118;0.869;0.857
66.95439818;0.0156;0.0431;0.8807;0.868
66.95491115;0.0332;0.0568;0.9003;0.889
66.95879323;0.0723;0.0627;0.9354;0.927
66.96299495;0.0899;0.0744;1.0136;1.007
66.96726417;0.0762;0.1154;1.1035;1.098
66.97102282;0.0703;0.1291;1.0703;1.065
66.97497579;0.0371;0.1252;0.9315;0.925
66.97972636;0.0293;0.1369;0.8827;0.877
66.98790454;0.0;0.1311;0.9882;0.98
66.98866631;-0.0098;0.1604;1.125;1.119
66.99181594;-0.0118;0.1897;1.0957;1.094
66.99517454;-0.0079;0.1956;1.0644;1.064
67.02859522;-0.0137;0.1565;1.1211;1.115
67.02947532;0.0527;0.1447;1.1817;1.176
67.03022173;0.1035;0.2073;1.1387;1.146
67.0310384;0.129;0.2503;1.1016;1.12
67.03169558;0.1016;0.2386;1.1172;1.13
67.032321;0.0625;0.1956;1.1524;1.154
67.03292855;0.0215;0.1135;1.0918;1.082
67.03352402;0.0312;0.0724;0.9511;0.94
67.03417861;0.0273;0.0548;0.8592;0.847
67.03496584;0.0391;0.0275;0.8299;0.818
67.04020923;-0.0059;0.0373;0.9022;0.889
67.0437785;-0.0469;0.0705;1.0038;0.992
67.04800319;-0.0294;0.0588;1.0293;1.016
67.05391111;0.0195;0.0294;1.0547;1.042
67.05517783;0.0273;0.0001;1.127;1.115
67.05996064;0.0527;0.0333;1.125;1.114
67.06375366;0.0664;0.0881;1.0234;1.015
67.06827054;0.0801;0.1213;0.9863;0.982
67.07140814;0.0332;0.092;1.0136;1.003
67.07580356;-0.0118;0.0412;1.0195;1.006
67.0800496;-0.0157;0.0412;0.9354;0.922
67.08854033;0.0351;0.1037;0.8592;0.851
67.08926246;0.0351;0.1115;0.9159;0.908
67.09156231;0.0449;0.0881;1.0488;1.039
67.095532;0.0664;0.0724;1.0312;1.022
67.13335007;0.0508;0.092;0.9902;0.981
67.13437559;0.043;0.1272;1.0703;1.063
67.13501184;0.0527;0.1408;1.127;1.121
67.13557763;0.0547;0.1018;1.082;1.073
67.13601075;0.0606;0.0588;1.0195;1.009
67.13648898;0.0391;0.0607;1.0312;1.02
67.13690804;0.0254;0.0666;1.1094;1.097
67.13743424;0.0312;0.0744;1.1309;1.119
67.13789028;0.0391;0.0978;1.0468;1.037
67.1383894;0.0625;0.1018;0.9179;0.911
67.13936023;0.0586;0.0783;0.9042;0.895
67.14415242;0.041;0.0412;1.0019;0.99
67.14824971;0.0136;0.0275;1.0351;1.022
67.15155627;0.0058;0.0744;0.9042;0.892
67.15570638;-0.0059;0.1135;0.8377;0.829
67.16039591;0.041;0.0822;0.9687;0.958
67.16430393;0.0566;0.0294;1.1074;1.096
67.16962362;0.0391;0.0001;1.0762;1.064
67.1715832;0.0117;0.0118;0.9452;0.932
67.17553294;0.0019;0.0431;0.9218;0.909
67.18009549;0.0136;0.0333;1.0038;0.991
67.18391565;0.0273;0.0177;1.0195;1.007
67.18739195;0.0176;0.0021;0.9218;0.909
67.19228732;-0.0137;0.006;0.8866;0.873
67.195788;-0.0469;0.004;0.9413;0.928
67.20826966;-0.0587;-0.0116;0.9843;0.972
67.20933909;-0.0254;-0.0018;0.9433;0.93
67.20992612;0.0625;0.0197;0.8846;0.875
67.21147003;0.1035;0.0509;0.9315;0.926
67.21544612;0.0996;0.0685;1.0508;1.045
67.2680491;0.0391;0.0744;1.0371;1.026
67.26885066;-0.0157;0.0783;0.9198;0.908
67.26937092;-0.002;0.1076;0.9237;0.914
67.26993425;0.0625;0.1526;1.1016;1.098
67.2706404;0.125;0.1506;1.2364;1.237
67.27125623;0.125;0.09;1.1055;1.103
67.27182488;0.0879;0.0392;0.91;0.903
67.27231832;-0.0079;0.0763;0.9257;0.913
67.2727653;-0.0059;0.1702;1.084;1.08
67.27314613;-0.0118;0.2112;1.1504;1.152
67.27351175;0.0723;0.1721;1.0859;1.086
67.27398842;0.1192;0.0998;0.9687;0.968
67.27436618;0.1817;0.0724;0.9882;0.996
67.27476196;0.1211;0.1057;1.0332;1.032
67.27568264;0.0566;0.1408;0.9999;0.996
67.27991431;0.0117;0.1213;0.912;0.904
67.28388149;0.0;0.09;0.8475;0.836
67.28783957;0.0273;0.0294;0.8944;0.882
67.29217285;0.0625;-0.0155;0.9648;0.955
67.29685181;0.0156;-0.0546;0.9569;0.947
67.30659072;-0.0157;-0.0448;0.8749;0.864
67.30759868;-0.0137;0.0294;0.8749;0.861
67.30814671;0.0351;0.0881;1.0019;0.992
67.31271379;0.0879;0.0939;1.127;1.12
67.34929754;0.1544;0.0705;1.0625;1.064
67.35035801;0.1993;0.0666;0.9706;0.982
67.35117171;0.1485;0.0588;0.9413;0.943
67.35196254;0.0586;0.0685;0.9628;0.953
67.35259874;0.0039;0.0548;0.9413;0.928
67.35311874;-0.088;0.0158;0.8612;0.851
67.35369885;-0.0763;-0.0038;0.8768;0.866
67.35417645;-0.045;0.0373;0.9863;0.973
67.35468666;0.0136;0.0529;1.0703;1.057
67.35518963;0.0625;0.0568;1.0566;1.046
67.35634405;0.0938;0.0861;0.9452;0.94
67.3607089;0.0996;0.0646;0.8788;0.874
67.3648002;0.0938;0.0685;0.9335;0.927
67.36842916;0.086;0.0724;0.996;0.989
67.37239515;0.0625;0.0822;0.998;0.989
67.37634416;0.0273;0.0783;0.953;0.942
67.38062479;0.0117;0.0724;0.9569;0.945
67.38943895;0.0234;0.0627;1.0273;1.015
67.39019083;0.0293;0.0333;1.0488;1.036
67.39203343;0.0293;0.0314;0.9999;0.987
67.39660286;0.0273;0.0588;0.9491;0.937
67.42807161;0.0195;0.092;0.9315;0.921
67.42891505;0.0195;0.0959;0.9823;0.972
67.42949088;0.0391;0.0529;1.0058;0.994
67.42992542;0.0586;0.0412;0.9726;0.962
67.43049161;0.041;0.0588;0.953;0.942
67.43101057;0.0039;0.1037;1.0175;1.007
67.43143245;0.0078;0.1252;1.0332;1.025
67.43183338;0.0195;0.0822;0.9706;0.959
67.43987781;0.0332;0.047;0.9648;0.953
67.44079078;0.0781;0.0627;0.998;0.99
67.4412537;0.0527;0.0803;1.0175;1.008
67.44411323;-0.002;0.0666;1.0097;0.997
67.44887339;-0.0294;0.0646;0.9765;0.964
67.45375438;-0.0294;0.0724;0.9452;0.933
67.45631901;-0.0118;0.0666;0.9491;0.936
67.46096292;0.0234;0.0724;0.9784;0.967
67.46420438;0.0488;0.0548;1.0332;1.022
67.46810146;0.086;0.047;1.0312;1.023
67.47236985;0.0742;0.0666;0.9863;0.978
67.4770962;0.043;0.0803;0.9374;0.927
67.48103631;0.0312;0.0568;0.91;0.898
67.49112157;0.0195;0.047;0.9354;0.923
67.49202152;0.0117;0.0431;0.9863;0.973
67.49257027;0.0234;0.049;1.0058;0.993
67.49686011;0.0215;0.0548;0.9726;0.96
67.53493532;0.0117;0.0412;0.9237;0.911
67.53588678;0.0;0.0314;0.9472;0.934
67.53648225;0.0195;0.0548;1.0156;1.003
67.53702496;0.0391;0.0803;1.0234;1.013
67.53751485;0.0391;0.0666;0.9804;0.969
67.53791938;0.0254;0.0548;0.9393;0.927
67.53832777;0.0136;0.049;0.9374;0.925
67.53873808;0.0156;0.0588;0.9765;0.964
67.53932517;0.0332;0.0881;1.0136;1.003
67.53984256;0.0469;0.0881;0.9628;0.953
67.5404097;0.0312;0.0627;0.8983;0.887
67.54499574;0.0215;0.0548;0.9022;0.89
67.54921933;-0.0098;0.0568;0.9511;0.938
67.55252699;-0.0274;0.0529;0.9745;0.961
67.55688861;-0.0254;0.0685;0.9433;0.931
67.56098595;-0.002;0.0822;0.9081;0.896
67.56496053;0.0273;0.0568;0.9413;0.929
67.57000819;0.0254;0.0314;1.0156;1.003
67.57253824;0.0078;0.0314;1.0293;1.016
67.57707876;-0.0059;0.0373;0.9804;0.967
67.58110376;0.0058;0.0548;0.9452;0.932
67.58604887;0.0351;0.0666;0.9804;0.969
67.58843908;0.0351;0.0392;1.0253;1.013
67.59318715;0.0312;0.0236;1.0351;1.023
67.59725007;0.0039;0.0236;0.9745;0.961
67.60763793;-0.0196;0.0255;0.9472;0.934
67.60857215;-0.0215;0.0646;1.0019;0.989
67.60910642;0.0019;0.0842;1.0312;1.019
67.6137959;0.0371;0.0568;0.9628;0.951
67.61645981;0.0449;0.0353;0.9315;0.92
67.65160924;0.0371;0.0412;1.0117;1.0
67.65269762;-0.0079;0.0646;1.0762;1.063
67.65328643;-0.0235;0.0861;1.0312;1.019
67.65381039;0.0097;0.0783;0.9472;0.935
67.65430044;0.0312;0.0607;0.9569;0.945
67.65472554;0.0332;0.0646;1.0566;1.045
67.65524856;0.0254;0.0724;1.0898;1.078
67.6557796;0.0293;0.0588;1.0078;0.996
67.65632179;0.0176;0.049;0.9276;0.915
67.65673174;0.0234;0.0353;0.91;0.897
67.66121106;0.0254;0.0373;0.9863;0.974
67.66515117;0.0195;0.0392;1.0605;1.048
67.66855377;0.0273;0.0236;1.0097;0.997
67.67310909;0.0078;0.0294;0.9433;0.93
67.67718372;-0.0039;0.0275;0.953;0.94
67.681257;0.0293;0.0373;0.9882;0.976
67.69113226;0.0469;0.0431;1.0156;1.004
67.69289773;0.0488;0.0412;0.9882;0.977
67.69343273;0.0293;0.0685;0.9648;0.953
67.69666976;0.0097;0.09;0.9843;0.973
67.73600545;-0.0059;0.0881;1.0175;1.006
67.73700008;0.0117;0.0685;0.9902;0.978
67.73764227;0.0312;0.0314;0.9452;0.933
67.73806716;0.0351;0.0255;0.9863;0.974
67.73841753;0.0215;0.0353;1.0449;1.032
67.73877685;0.0117;0.0451;1.0351;1.022
67.7391817;0.0;0.047;0.9823;0.969
67.73958748;0.0019;0.0138;0.9237;0.91
67.74002628;0.0136;0.006;0.9569;0.944
67.74057513;0.0332;0.0255;1.041;1.029
67.74093409;0.0332;0.0373;1.0449;1.033
67.74533831;0.0195;0.0353;0.9726;0.96
67.74856774;0.0039;0.0294;0.9276;0.914
67.75276654;0.0156;0.049;0.9393;0.927
67.75748951;0.0195;0.0666;0.9726;0.961
67.76137211;0.0078;0.0783;1.0117;1.0
67.76542722;0.0293;0.0822;1.0038;0.993
67.7715104;0.0215;0.0353;0.9335;0.921
67.7726841;0.0078;0.0197;0.9354;0.922
67.77760212;0.0019;0.047;0.998;0.985
67.78077925;-0.0039;0.0744;1.0644;1.052
67.78649196;-0.0196;0.0822;1.0429;1.031
67.78909394;0.0097;0.0763;0.9765;0.965
67.79390238;0.0117;0.0548;0.9608;0.948
67.79774181;0.0234;0.0373;1.0234;1.011
67.80834103;0.0332;0.0548;1.0449;1.033
67.80924722;0.0312;0.0881;0.9941;0.984
67.80975186;0.0215;0.0978;0.9491;0.939
67.81378655;0.0058;0.0724;0.9433;0.931
67.85229093;0.0156;0.0607;0.9882;0.976
67.85323108;0.0078;0.0197;1.0136;1.0
67.85385603;-0.0079;0.0216;1.0371;1.024
67.85441228;-0.0215;0.0822;1.0547;1.043
67.85482754;-0.0059;0.0822;1.0195;1.007
67.855219;0.0195;0.0568;0.996;0.984
67.85563551;0.0351;0.0392;1.0156;1.003
67.85609791;0.0391;0.0099;1.0312;1.019
67.85659754;0.0234;0.0158;1.0527;1.04
67.85720806;0.0058;0.0568;1.041;1.028
67.85763598;0.0058;0.0724;0.9706;0.958
67.86150384;0.0254;0.0568;0.9452;0.933
67.86555186;0.0156;0.0509;0.9921;0.979
67.87017509;0.0351;0.006;1.0214;1.009
67.87367437;0.041;0.004;1.0312;1.02
67.87762296;0.0156;0.0627;1.0351;1.023
67.88167624;0.0039;0.09;0.998;0.987
67.89040499;0.0156;0.1018;0.9569;0.947
67.89116682;0.0254;0.0803;0.955;0.944
67.89320853;0.0195;0.0333;1.0038;0.991
67.89767348;0.0371;0.0548;1.0566;1.045
67.93323724;0.0234;0.0998;1.0605;1.05
67.93423364;-0.0039;0.0978;0.9843;0.973
67.93483651;0.0097;0.0803;0.912;0.9
67.93536698;0.0332;0.0529;0.9511;0.939
67.93578875;0.0371;0.0333;1.0468;1.035
67.93619401;0.0293;0.0412;1.041;1.029
67.93664599;0.0019;0.0451;0.9452;0.932
67.93714703;-0.0411;0.0392;0.9218;0.909
67.93760698;-0.0274;0.049;0.9706;0.957
67.93834375;0.0391;0.0548;1.0332;1.021
67.94101812;0.0625;0.0236;1.0253;1.015
67.94495661;0.0742;0.0099;0.9784;0.969
67.94976453;0.0215;0.0236;0.9237;0.911
67.95372781;-0.0372;0.0392;0.9413;0.928
67.95712396;-0.0469;0.0763;0.9902;0.978
67.96163615;-0.0079;0.09;0.9765;0.965
67.96494792;0.0293;0.0685;0.9022;0.891
67.97188635;0.0469;0.0412;0.912;0.901
67.97322615;0.0293;0.0373;1.0253;1.013
67.97785354;0.0;0.0412;1.0625;1.049
67.98203089;-0.0196;0.0666;0.9804;0.968
67.98607703;-0.0098;0.0783;0.8964;0.884
67.98989683;0.0351;0.0529;0.9257;0.914
67.99379641;0.0527;0.047;1.0429;1.032
67.99782479;0.0254;0.0646;1.1035;1.091
68.00853907;-0.002;0.0548;1.0117;0.999
68.00944683;-0.0176;0.0314;0.9042;0.891
68.01000032;0.0039;0.0333;0.9003;0.887
68.01398006;0.0351;0.047;0.9804;0.968
68.01728417;0.0488;0.0744;1.0527;1.042
68.05315949;0.0293;0.0646;1.0156;1.004
68.05413376;-0.0079;0.0158;0.9335;0.92
68.05477636;-0.0352;0.0197;0.9413;0.928
68.05526365;-0.0372;0.0451;1.0038;0.991
68.05567881;0.0058;0.0392;1.0371;1.024
68.05615537;0.0488;0.0548;1.0488;1.038
68.05672235;0.0762;0.0607;1.0019;0.993
68.05735444;0.0351;0.047;0.9687;0.957
68.0578735;-0.0079;0.0314;0.9687;0.955
68.05825855;-0.0215;0.0314;0.9687;0.955
68.06213918;-0.0274;0.0177;0.9569;0.943
68.06529183;0.0;0.0177;0.9628;0.949
68.06944699;0.0215;0.0275;0.996;0.983
68.07409626;0.0195;0.0021;1.0038;0.991
68.07740709;0.0058;-0.0136;0.996;0.983
68.08192741;-0.0039;0.0001;1.0058;0.993
68.09105314;0.0176;0.0314;1.0038;0.991
68.09248788;0.0371;0.0607;0.9843;0.973
68.09344277;0.041;0.0627;0.9843;0.973
68.09814074;0.0293;0.0275;0.9765;0.964
68.12873371;0.0136;-0.0018;0.9452;0.933
68.12966476;-0.0215;0.0333;0.9863;0.973
68.13018434;-0.0333;0.0548;1.0117;0.999
68.13083054;-0.0059;0.0627;0.9902;0.977
68.13129543;0.0156;0.0509;0.9667;0.954
68.13173101;0.0351;0.0236;0.9667;0.955
68.13214606;0.0117;0.0118;0.9745;0.961
68.13255387;-0.0333;0.0216;0.9823;0.969
68.13349434;-0.0469;0.0158;0.9589;0.946
68.1408308;-0.0294;0.0138;0.9687;0.955
68.14165382;0.0195;0.0314;1.0117;0.999
68.14658346;0.0449;0.0294;1.0078;0.996
68.15039304;0.0371;0.0197;0.9882;0.976
68.15617351;0.0;0.0099;0.9472;0.934
68.15768986;-0.0509;0.0099;0.9179;0.905
68.16162143;-0.0763;0.0392;0.9413;0.93
68.16614929;-0.045;0.0548;0.9648;0.952
68.16987851;0.0039;0.0529;0.9354;0.922
68.17439549;0.0234;0.0216;0.9452;0.932
68.17821742;0.0215;-0.0175;0.9941;0.982
68.18170544;-0.0176;0.004;1.0078;0.994
68.18731315;-0.0587;0.0314;0.9315;0.919
68.18971539;-0.045;0.0607;0.8553;0.843
68.19431252;-0.0098;0.047;0.8631;0.85
68.19834018;0.0332;-0.0077;0.9218;0.91
68.21020185;0.0488;-0.039;0.9569;0.948
68.21126851;0.0351;-0.0644;0.7849;0.778
68.21185273;-0.0118;-0.0761;0.566;0.562
68.21365898;0.0097;-0.0097;0.6872;0.675
68.21759851;0.0957;0.0978;1.0351;1.03
68.25944826;0.0508;0.0978;1.1367;1.127
68.26034831;-0.0978;-0.0527;0.8807;0.874
68.26097399;-0.1896;-0.0566;0.6638;0.678
68.26187164;-0.2815;0.0646;1.0703;1.09
68.26258961;-0.1681;0.1311;1.7622;1.758
68.26322664;0.0332;0.1838;1.4553;1.451
68.26413508;0.0977;0.1447;0.5055;0.519
68.26482987;-0.0763;-0.1132;0.2338;0.267
68.26554607;0.0742;-0.0175;0.8631;0.856
68.26601654;0.1426;0.2601;1.8013;1.81
68.26668013;-0.0098;0.3304;1.811;1.823
68.26736029;-0.1095;0.3148;0.7048;0.755
68.27130774;-0.1877;0.1838;0.1752;0.283
68.27395941;-0.2072;-0.0956;0.5191;0.554
68.27879295;-0.0059;-0.0996;1.7465;1.738
68.28200201;0.1309;-0.0546;2.3231;2.316
68.29240284;-0.0039;0.1291;0.8749;0.867
68.29326988;-0.043;0.1721;0.2827;0.307
68.2939355;-0.1447;0.1702;0.3901;0.423
68.29860587;-0.0254;-0.0585;0.9765;0.967
68.33487842;-0.002;-0.1953;1.6215;1.623
68.33605717;-0.1036;-0.0351;1.4651;1.455
68.33700525;-0.0939;0.1975;0.7361;0.746
68.33766243;-0.0841;0.2796;0.6188;0.659
68.33826868;-0.0939;0.133;1.1407;1.135
68.33873202;-0.1779;-0.123;1.428;1.431
68.33916879;-0.0333;-0.1582;1.1524;1.154
68.33958686;-0.0039;0.0646;0.8651;0.852
68.3399616;0.0293;0.2249;0.8455;0.857
68.34039691;0.0293;0.2288;0.9061;0.916
68.34206337;-0.0704;0.0294;0.9608;0.949
68.34722801;-0.1212;-0.1035;1.0801;1.079
68.35102009;-0.0606;-0.0663;1.1113;1.102
68.35431019;-0.0645;0.0627;1.1915;1.179
68.35802962;-0.0724;0.133;1.1661;1.159
68.36207452;-0.0509;0.0763;1.0156;1.004
68.36673869;-0.088;0.0548;1.039;1.028
68.37321014;-0.0489;0.0509;1.0547;1.042
68.37430983;-0.0665;0.0431;0.9648;0.953
68.37910093;-0.1818;0.0236;0.9257;0.927
68.38221515;-0.1583;0.0255;0.9902;0.987
68.38771468;-0.1329;0.0705;1.1035;1.097
68.3901477;-0.1056;0.0451;1.1661;1.156
68.3950202;-0.0469;-0.0155;1.0566;1.044
68.39830713;-0.0372;-0.037;0.8924;0.881
68.4096064;-0.0958;-0.0057;0.953;0.943
68.41067994;-0.0235;0.0763;1.1289;1.116
68.41117348;-0.043;0.0842;1.1348;1.123
68.41508973;-0.0743;0.0099;1.0136;1.002
68.45663192;-0.0782;0.0216;0.9198;0.908
68.45762927;-0.131;0.0529;0.9745;0.968
68.45826208;-0.1368;0.0451;1.168;1.161
68.45889744;-0.0978;0.0548;1.2384;1.228
68.45936047;-0.0939;0.0392;1.0762;1.065
68.45978338;-0.0606;0.0451;0.9276;0.915
68.46019208;-0.0606;0.0666;0.9726;0.961
68.4607338;-0.1154;0.0177;1.1094;1.1
68.4612462;-0.1154;-0.0018;1.127;1.118
68.46172474;-0.0997;0.0079;1.0097;1.0
68.46218031;-0.086;0.0314;0.9472;0.936
68.46258161;-0.0763;0.0118;1.0078;0.996
68.46706057;-0.0997;-0.0175;1.0781;1.069
68.47047864;-0.1427;-0.0233;1.0097;1.005
68.47411719;-0.1388;-0.0566;0.869;0.868
68.47879073;-0.174;-0.0761;0.7967;0.805
68.48294297;-0.215;-0.0859;0.824;0.842
68.49278474;-0.2541;-0.0898;0.9648;0.987
68.49431458;-0.2248;-0.0566;1.17;1.178
68.49487266;-0.0997;0.047;1.1641;1.154
68.49910281;0.0195;0.1076;1.084;1.074
68.53598792;0.125;0.1018;1.0547;1.053
68.5368486;0.1387;0.135;1.0429;1.047
68.53764594;0.0821;0.1643;1.0625;1.063
68.53824672;0.0058;0.1213;0.9589;0.95
68.5388299;-0.2228;0.1408;0.7986;0.82
68.53957933;-0.3245;0.1428;0.8651;0.913
68.54002865;-0.2443;0.1096;1.2012;1.212
68.5405487;-0.0665;0.0392;1.426;1.413
68.54104563;0.0762;-0.0468;1.1837;1.176
68.54145292;0.0527;-0.0781;0.8475;0.843
68.54227126;0.0019;0.0021;0.867;0.854
68.54635068;-0.0958;0.0705;0.9315;0.922
68.55138751;-0.1349;-0.0077;0.9433;0.938
68.55446568;-0.1544;-0.0702;0.9843;0.985
68.55853287;-0.2033;-0.0351;0.8573;0.866
68.5624398;-0.1564;0.0607;0.8475;0.846
68.56638996;-0.0079;0.1037;1.1524;1.141
68.57329001;0.0391;0.0803;1.2169;1.206
68.57472897;0.0254;0.0646;1.0468;1.035
68.5786749;0.0058;0.1311;0.9179;0.911
68.58332449;-0.0548;0.1799;0.8768;0.878
68.5883323;-0.0274;0.1135;0.869;0.86
68.59067595;-0.0411;-0.0566;0.9393;0.93
68.59521881;-0.1036;-0.082;1.0605;1.056
68.59844449;-0.1486;0.0275;1.0273;1.022
68.61023991;-0.1408;0.049;0.9296;0.925
68.6112298;-0.1603;0.0158;1.0938;1.09
68.61172611;-0.1017;0.0236;1.2657;1.255
68.61531267;-0.0469;0.0783;1.0977;1.086
68.61869506;0.0019;0.1369;0.8436;0.838
68.66033819;-0.0118;0.1487;0.7869;0.783
68.66120523;-0.0645;0.1076;0.9667;0.958
68.66180476;-0.0782;0.0685;1.1211;1.11
68.66228168;-0.0489;0.0881;1.0723;1.061
68.66271715;-0.0157;0.1018;0.9472;0.937
68.663187;-0.043;0.092;0.9569;0.946
68.66383184;-0.1193;0.0568;1.0859;1.078
68.66434101;-0.131;0.0333;1.1113;1.104
68.66476007;-0.1017;0.0412;0.9589;0.949
68.66517793;-0.0821;0.0568;0.8573;0.847
68.66563762;-0.0743;0.0373;0.9452;0.933
68.66652158;-0.0489;0.0294;1.0957;1.083
68.67191767;-0.0079;0.0568;1.1172;1.104
68.67444971;-0.0313;0.047;0.9745;0.961
68.67936502;-0.0802;0.0431;0.9042;0.893
68.68328111;-0.1447;0.0412;0.912;0.907
68.69079971;-0.1427;0.0333;0.9296;0.925
68.6915782;-0.1114;0.0607;0.9863;0.978
68.69490398;-0.0548;0.0724;1.0527;1.041
68.69952466;-0.0235;0.0236;1.0449;1.031
68.71049153;-0.0059;-0.0057;0.9765;0.963
68.71172643;-0.0567;-0.0018;0.9237;0.911
68.71236612;-0.1075;0.0392;0.9667;0.957
68.71497643;-0.1212;0.0646;1.0293;1.022
68.7189994;-0.1193;0.0568;0.9921;0.984
68.75857654;-0.088;0.0333;0.9237;0.913
68.75954201;-0.0665;0.0451;0.9648;0.953
68.7601969;-0.0724;0.0607;1.0625;1.051
68.76076372;-0.0665;0.0588;1.0742;1.062
68.76117805;-0.0548;0.0412;1.0038;0.991
68.76171081;-0.0645;0.0412;0.9257;0.913
68.76221899;-0.0958;0.0588;0.9354;0.926
68.76282664;-0.1056;0.0607;1.0312;1.022
68.76330956;-0.0978;0.0431;1.0547;1.044
68.76374867;-0.1075;-0.0116;0.9393;0.931
68.7641206;-0.1212;-0.0507;0.8729;0.869
68.76762466;-0.1232;-0.0331;0.9608;0.955
68.77080409;-0.0841;0.0158;1.084;1.073
68.77494774;-0.0528;0.0431;1.0547;1.042
68.77954727;-0.0548;0.0197;0.9198;0.907
68.78340836;-0.1036;-0.0097;0.8768;0.868
68.79330149;-0.1349;-0.0018;0.9608;0.955
68.79422691;-0.1408;0.0314;1.0449;1.039
68.79475222;-0.1173;0.0568;1.0234;1.015
68.7988668;-0.0665;0.0783;0.9413;0.93
68.83154535;-0.0469;0.0451;0.91;0.897
68.83238811;-0.0606;-0.0077;1.0097;0.998
68.83296311;-0.0958;-0.0018;1.0781;1.068
68.83346582;-0.1114;0.049;0.9843;0.976
68.8340805;-0.1486;0.0724;0.8612;0.859
68.83465269;-0.129;0.0607;0.8846;0.879
68.83526394;-0.0899;0.0412;1.0078;0.997
68.83579279;-0.0704;0.006;1.0977;1.086
68.83637514;-0.0645;0.0197;1.082;1.069
68.84340863;-0.0841;0.0685;0.9472;0.937
68.84430519;-0.1271;0.0646;0.8788;0.873
68.84770561;-0.1486;0.0373;0.9628;0.958
68.8518328;-0.1114;0.0177;1.0527;1.043
68.85706363;-0.0411;0.0079;1.0527;1.04
