time;gFx;gFy;gFz;TgF
42.94465378;-0.2105;-0.021;1.101;1.121
42.9460537;-0.1393;-0.0392;0.8751;0.887
42.94775078;-0.159;-0.0822;0.6907;0.713
42.95847893;-0.0869;-0.0805;0.5321;0.545
42.96706466;-0.0912;-0.0956;0.3855;0.408
42.97719682;-0.0239;-0.0838;0.2838;0.297
42.9950817;0.0274;-0.0774;0.1801;0.198
42.99712701;0.0652;-0.0767;0.1048;0.145
43.04137235;0.071;-0.0772;0.0708;0.127
43.04299693;0.0302;-0.0743;0.0829;0.115
43.04424874;-0.0423;-0.0504;0.1627;0.176
43.04518032;-0.1488;0.029;0.3538;0.385
43.04745478;-0.2481;0.1594;0.5641;0.637
43.0578377;-0.2951;0.2413;0.7389;0.831
43.06712774;-0.3347;0.2766;0.9055;1.004
43.07724855;-0.2998;0.2737;0.9711;1.053
43.09492197;-0.2298;0.2378;1.001;1.054
43.09715462;-0.1614;0.191;0.9937;1.025
43.13968405;-0.124;0.1473;1.0395;1.057
43.1410647;-0.1408;0.1047;1.1371;1.151
43.1420292;-0.2147;0.0721;1.2658;1.286
43.14282905;-0.3259;0.0456;1.383;1.422
43.14732189;-0.4362;0.0313;1.4689;1.533
43.15745643;-0.5614;0.0268;1.5623;1.66
43.16709185;-0.5793;0.0375;1.5466;1.652
43.17722912;-0.7085;0.1057;1.6086;1.761
43.19372943;-0.5365;0.0905;1.5937;1.684
43.19789274;-0.1524;0.2532;1.552;1.58
43.2396197;0.1837;0.5377;1.5436;1.645
43.24209282;0.3979;0.7519;1.554;1.772
43.24308178;0.1623;0.6409;1.646;1.774
43.24424974;-0.2761;0.3117;1.7991;1.847
43.24718074;-0.6246;0.0656;1.9002;2.001
43.25706666;-0.7484;-0.1281;1.8617;2.011
43.26714566;-0.5687;-0.3098;1.6563;1.778
43.27707009;-0.248;-0.4301;1.2413;1.337
43.29703743;0.0473;-0.4509;0.9197;1.025
43.29841482;0.3044;-0.4196;0.7663;0.925
43.34063316;0.4924;-0.358;0.6544;0.894
43.34218928;0.5846;-0.3485;0.5543;0.878
43.34297278;0.5196;-0.311;0.5083;0.791
43.34370332;0.3716;-0.225;0.5167;0.675
43.34708243;0.1518;-0.103;0.6501;0.675
43.35737359;-0.0555;0.0048;1.1065;1.108
43.36696089;-0.269;0.1399;1.3484;1.382
43.37725109;-0.3556;0.1267;1.4259;1.475
43.39690416;-0.3417;0.1355;1.5444;1.588
43.39846762;-0.2604;0.122;1.5406;1.567
43.43981885;-0.1711;0.0974;1.3328;1.347
43.44149247;-0.1105;0.0809;1.0885;1.097
43.4425847;-0.0639;0.0583;0.8341;0.839
43.44353451;-0.012;0.0437;0.6114;0.613
43.44706601;-0.0232;0.0211;0.4146;0.416
43.45706685;-0.0344;0.0198;0.2728;0.276
43.46705616;-0.0213;0.0122;0.1974;0.199
43.47703916;-0.0187;-0.0158;0.1521;0.154
43.49525651;0.0062;-0.0318;0.1437;0.147
43.49717078;0.0293;-0.0448;0.1523;0.161
43.54101447;0.0452;-0.0349;0.1847;0.193
43.54252401;0.0333;-0.0098;0.2424;0.245
43.54340685;-0.005;0.025;0.3563;0.357
43.54412055;-0.0784;0.0365;0.5354;0.542
43.54703062;-0.1749;0.0164;0.7242;0.745
43.55732939;-0.2841;-0.0184;0.8723;0.918
43.56702162;-0.3522;-0.0313;0.983;1.045
43.57717705;-0.3487;-0.0388;1.0024;1.062
43.59568762;-0.3204;-0.0493;0.982;1.034
43.5975427;-0.2955;-0.0618;0.9792;1.025
43.64089339;-0.2617;-0.0634;0.9688;1.006
43.64260655;-0.2491;-0.0507;0.98;1.012
43.64348616;-0.2327;-0.0136;1.0315;1.057
43.64458801;-0.2278;0.0283;1.1372;1.16
43.64721255;-0.2562;0.0613;1.2979;1.324
43.65711424;-0.2999;0.049;1.465;1.496
43.66725124;-0.3419;-0.0224;1.5793;1.616
43.67697851;-0.4098;-0.1275;1.6138;1.67
43.69554016;-0.4964;-0.2281;1.5584;1.651
43.69728443;-0.5637;-0.2817;1.4514;1.582
43.74154712;-0.5678;-0.2927;1.3216;1.468
43.74326708;-0.4156;-0.3011;1.2275;1.33
43.7440397;-0.1843;-0.4241;1.1739;1.262
43.74480201;-0.1179;-0.5396;1.2883;1.402
43.74776639;-0.0972;-0.4002;1.5351;1.589
43.75705658;-0.0766;-0.2121;1.6707;1.686
43.76718828;-0.0799;-0.0343;1.6868;1.689
43.7771187;-0.1435;0.0998;1.7099;1.719
43.79487224;-0.1645;0.1808;1.6366;1.655
43.79720543;-0.0952;0.2022;1.469;1.486
43.84067935;0.0622;0.232;1.1793;1.203
43.84224935;0.2224;0.2724;0.9341;0.998
43.84314666;0.3615;0.2926;0.7335;0.869
43.84395666;0.457;0.2977;0.5805;0.796
43.84779697;0.4686;0.2652;0.4776;0.72
43.85738785;0.3971;0.181;0.4843;0.652
43.86755332;0.3145;0.0759;0.5264;0.618
43.87706432;0.1495;-0.0324;0.6804;0.697
43.89648235;-0.0144;-0.1037;0.8431;0.85
43.89835962;-0.1411;-0.1438;0.9981;1.018
43.94393855;-0.24;-0.1689;1.1155;1.153
43.94533855;-0.3431;-0.1771;1.2488;1.307
43.9465242;-0.318;-0.16;1.2844;1.333
43.94755858;-0.2968;-0.1351;1.2738;1.315
43.94847435;-0.2621;-0.1004;1.222;1.254
43.95710978;-0.2179;-0.0451;1.1115;1.134
43.96802358;-0.1694;0.0011;0.9727;0.987
43.97725843;-0.1134;0.0536;0.8058;0.816
43.99479251;-0.0635;0.0858;0.6424;0.651
43.99699539;-0.0271;0.1141;0.505;0.518
44.0397987;0.0192;0.1286;0.38;0.402
44.04117512;0.0415;0.1352;0.3142;0.345
44.04238001;0.0325;0.1093;0.2538;0.278
44.04316593;0.0308;0.0761;0.2718;0.284
44.04762016;-0.0191;0.0214;0.324;0.325
44.05720008;-0.0986;-0.0139;0.5698;0.578
44.06760524;-0.2736;0.0739;0.7119;0.766
44.07702589;-0.3032;0.1763;0.8035;0.877
44.09509097;-0.2945;0.2245;0.8751;0.95
44.09710524;-0.2762;0.2266;0.9091;0.977
44.14029243;-0.2592;0.1976;0.9306;0.986
44.14179301;-0.2361;0.1581;0.9753;1.016
44.1427137;-0.22;0.1222;1.0196;1.05
44.14348116;-0.2237;0.0834;1.0616;1.088
44.14726108;-0.2333;0.0441;1.0974;1.123
44.15762805;-0.2184;0.02;1.1377;1.159
44.16751674;-0.2012;-0.0027;1.143;1.161
44.1771772;-0.1688;0.0269;1.1234;1.136
44.19284408;-0.1876;0.1109;1.1297;1.151
44.1971537;-0.2636;0.2099;1.1633;1.211
44.23560705;-0.3908;0.2533;1.237;1.322
44.23772797;-0.5559;0.2195;1.3439;1.471
44.2385847;-0.6914;0.1565;1.4391;1.604
44.23923143;-0.6788;0.0504;1.3707;1.53
44.24710832;-0.7416;0.1031;1.5384;1.711
44.25707751;-0.4617;0.0354;1.6139;1.679
44.26736708;-0.1158;0.1325;1.6678;1.677
44.27749724;0.1996;0.2449;1.67;1.7
44.29430147;0.3012;0.3029;1.7755;1.826
44.29703051;0.2718;0.2384;1.8066;1.842
44.33915751;0.1807;0.1037;1.6649;1.678
44.34053158;0.0886;-0.0303;1.4644;1.467
44.34131901;0.0424;-0.1212;1.2486;1.255
44.3423217;0.036;-0.1551;0.9937;1.006
44.34719324;0.0443;-0.2006;0.742;0.77
44.35729908;0.0635;-0.2674;0.5127;0.582
44.36703578;0.0661;-0.3517;0.408;0.543
44.37700478;0.0677;-0.3904;0.4641;0.61
44.39334885;-0.0098;-0.3545;0.6347;0.727
44.39717516;-0.129;-0.2435;0.838;0.882
44.43735485;-0.204;-0.1;1.0068;1.032
44.43890024;-0.2204;0.0232;1.1359;1.157
44.43974297;-0.2102;0.1058;1.206;1.229
44.44050824;-0.2212;0.1358;1.2257;1.253
44.4474767;-0.2121;0.1421;1.1801;1.207
44.45738235;-0.2238;0.1689;1.0951;1.13
44.46906255;-0.1847;0.1741;0.9634;0.996
44.47700197;-0.1237;0.1881;0.8231;0.853
44.4871782;-0.0757;0.1886;0.6604;0.691
44.49690855;-0.0299;0.1711;0.515;0.544
44.50880335;0.0136;0.1459;0.3811;0.408
44.55543747;0.0425;0.09;0.3112;0.327
44.55711578;0.0374;0.0452;0.218;0.226
44.55850282;0.0247;-0.0149;0.1599;0.162
44.55928851;0.0026;-0.0522;0.1656;0.174
44.5601382;-0.0613;-0.0895;0.2344;0.258
44.57131751;-0.1269;-0.0981;0.3529;0.388
44.57703047;-0.2105;-0.1094;0.5192;0.571
44.58725932;-0.3077;-0.1426;0.6976;0.776
44.59704701;-0.3948;-0.1824;0.8625;0.966
44.61083435;-0.455;-0.1846;1.0181;1.13
44.65627582;-0.4698;-0.155;1.1263;1.23
44.65826305;-0.419;-0.102;1.1877;1.264
44.65914816;-0.3424;-0.0517;1.2208;1.269
44.65991132;-0.2849;-0.0241;1.2582;1.29
44.66066055;-0.2564;-0.0039;1.2684;1.294
44.66858074;-0.2337;0.0236;1.2716;1.293
44.67746532;-0.2152;0.0309;1.2603;1.279
44.68794143;-0.2372;-0.0188;1.2524;1.275
44.69693851;-0.309;-0.1185;1.2671;1.31
44.70721289;-0.4324;-0.2146;1.3259;1.411
44.72462108;-0.5547;-0.2513;1.3715;1.501
44.72743958;-0.645;-0.2088;1.3916;1.548
44.76787501;-0.6976;-0.1052;1.3732;1.544
44.7694127;-0.71;0.0237;1.2791;1.463
44.77077301;-0.3153;0.1368;1.2528;1.299
44.77157962;0.1013;0.0436;1.2678;1.273
44.77717878;0.2753;-0.0694;1.4718;1.499
44.78803289;0.2198;-0.1678;1.7268;1.749
44.79700208;0.1887;-0.1474;1.8182;1.834
44.80694458;0.0955;-0.0763;1.7291;1.733
44.82649812;0.034;-0.0699;1.57;1.572
44.82801005;0.069;-0.073;1.3201;1.324
44.86910828;0.1496;-0.0238;0.9759;0.988
44.87058701;0.2413;0.0548;0.6557;0.701
44.87135893;0.3072;0.1297;0.4148;0.532
44.87214316;0.3359;0.1721;0.3235;0.497
44.87739928;0.2608;0.1639;0.431;0.53
44.8879362;0.1349;0.1186;0.6623;0.686
44.89697001;-0.0093;0.0462;0.9147;0.916
44.90911162;-0.1358;-0.0253;1.149;1.157
44.95517839;-0.2311;-0.1055;1.2788;1.304
44.95751101;-0.2547;-0.122;1.3162;1.346
44.95858612;-0.2822;-0.1471;1.3193;1.357
44.9597067;-0.2522;-0.1389;1.235;1.268
44.96087366;-0.2187;-0.138;1.1269;1.156
44.9684582;-0.1794;-0.1237;0.9927;1.016
44.97732224;-0.1641;-0.1127;0.8442;0.867
44.98729674;-0.1375;-0.087;0.7095;0.728
44.99698001;-0.1101;-0.0491;0.6001;0.612
45.00768289;-0.0592;0.0104;0.5012;0.505
45.05211224;-0.0109;0.0506;0.4165;0.42
45.05392785;-0.0279;0.0727;0.3294;0.339
45.05472543;0.031;0.0934;0.334;0.348
45.0554977;0.0049;0.081;0.3121;0.322
45.05713824;-0.0437;0.0612;0.3777;0.385
45.06844066;-0.1131;0.0546;0.4545;0.472
45.07726347;-0.197;0.0715;0.5628;0.601
45.08717539;-0.2886;0.1121;0.6783;0.746
45.09705878;-0.3264;0.1769;0.7753;0.86
45.11037958;-0.3186;0.2024;0.8256;0.908
45.15439593;-0.2901;0.1879;0.876;0.942
45.1559272;-0.2428;0.152;0.9245;0.968
45.15689505;-0.189;0.1112;0.9656;0.99
45.15822101;-0.1489;0.0947;0.993;1.009
45.15910097;-0.1498;0.0914;1.068;1.082
45.17041889;-0.1215;0.0807;1.0955;1.105
45.17722939;-0.1334;0.0671;1.1376;1.147
45.18710243;-0.1371;0.084;1.1693;1.18
45.19692124;-0.1956;0.1313;1.2103;1.233
45.20716001;-0.2701;0.1932;1.2552;1.298
45.24942628;-0.379;0.2344;1.3161;1.389
45.25103485;-0.5134;0.2271;1.3785;1.488
45.2519517;-0.5962;0.1896;1.4355;1.566
45.25341685;-0.5475;0.1412;1.5005;1.604
45.25704843;-0.3016;0.1825;1.6261;1.664
45.26777131;0.0613;0.3572;1.7242;1.762
45.27712489;0.2896;0.4553;1.8327;1.91
45.28696428;0.1663;0.3854;1.9803;2.024
45.29689705;-0.0733;0.2124;1.9885;2.001
45.30865955;-0.2596;0.0671;1.8711;1.89
45.35113728;-0.3185;-0.0002;1.6894;1.719
45.35268062;-0.27;-0.0636;1.4439;1.47
45.35375581;-0.1992;-0.2025;1.1412;1.176
45.3545642;-0.1184;-0.3826;0.8433;0.934
45.35743105;-0.0021;-0.5099;0.5678;0.763
45.36722881;0.1042;-0.5494;0.3987;0.687
45.37719928;0.2387;-0.4978;0.3065;0.631
45.38726631;0.3283;-0.3944;0.3154;0.602
45.39720481;0.226;-0.2492;0.4445;0.557
45.40882435;0.1617;-0.0733;0.64;0.664
45.45278551;-0.0178;0.0942;0.8495;0.855
45.45465216;-0.2022;0.3402;1.0874;1.157
45.45554455;-0.176;0.1882;1.133;1.162
45.45673197;-0.2966;0.2673;1.2601;1.322
45.45822208;-0.3266;0.2409;1.3052;1.367
45.47020408;-0.2618;0.1783;1.1873;1.229
45.47784889;-0.1837;0.1197;1.0146;1.038
45.48709578;-0.1004;0.0454;0.8182;0.826
45.49708624;-0.0403;-0.0332;0.5912;0.594
45.50733039;-0.0109;-0.1064;0.4209;0.434
45.55129435;-0.0105;-0.1597;0.2989;0.339
45.5532432;-0.0122;-0.2085;0.224;0.306
45.55424816;-0.0607;-0.2248;0.2077;0.312
45.55510012;-0.0828;-0.2185;0.2178;0.319
45.55774781;-0.1026;-0.1749;0.2834;0.348
45.56715893;-0.1555;-0.1037;0.3914;0.434
45.57706701;-0.2276;-0.0088;0.5696;0.613
45.58702689;-0.2836;0.0302;0.7196;0.774
45.59684285;-0.3718;-0.0404;0.8479;0.927
45.60833412;-0.4341;-0.0871;0.9593;1.057
45.65276255;-0.439;-0.1025;1.0169;1.112
45.65444639;-0.3839;-0.1092;0.9935;1.071
45.65534701;-0.2954;-0.0969;0.9715;1.02
45.65710797;-0.2134;-0.0684;0.9199;0.947
45.65842651;-0.1407;-0.0272;0.8987;0.91
45.6675882;-0.1173;0.0222;0.9187;0.926
45.67689074;-0.1266;0.0779;0.992;1.003
45.6873227;-0.1732;0.1201;1.1206;1.14
45.69693128;-0.2435;0.1284;1.2576;1.287
45.70714943;-0.3419;0.0794;1.3572;1.402
45.75014697;-0.4687;-0.0158;1.4202;1.496
45.75186897;-0.595;-0.1173;1.46;1.581
45.75280458;-0.6617;-0.1698;1.4774;1.628
45.75378374;-0.6627;-0.1366;1.4421;1.593
45.75729997;-0.6215;-0.0417;1.3707;1.506
45.76806389;-0.5563;0.0695;1.2945;1.411
45.77687528;-0.3871;0.1371;1.275;1.34
45.78698112;-0.0304;0.1097;1.2793;1.284
45.79689458;0.2485;0.0137;1.4062;1.428
45.80843635;0.2549;-0.1129;1.6519;1.675
45.85322758;0.1785;-0.1987;1.7891;1.809
45.8550277;0.0569;-0.1432;1.8038;1.81
45.85594578;-0.0577;-0.1103;1.7465;1.751
45.85691297;-0.0622;-0.1002;1.61;1.614
45.85820651;0.0434;-0.0281;1.341;1.342
45.86931066;0.1448;0.0628;0.974;0.987
45.87694443;0.2348;0.1627;0.6478;0.708
45.88701458;0.2866;0.2535;0.3927;0.548
45.89731124;0.2642;0.3038;0.2723;0.486
45.91175628;0.1852;0.2946;0.3292;0.479
45.95486758;0.0776;0.2194;0.5415;0.589
45.95648962;-0.0307;0.1233;0.7687;0.779
45.95785231;-0.12;0.0217;1.0197;1.027
45.95864297;-0.2052;-0.0768;1.1769;1.197
45.95941397;-0.2222;-0.1377;1.2397;1.267
45.96785712;-0.2266;-0.1097;1.2329;1.258
45.97703378;-0.2014;-0.0809;1.147;1.167
45.98726128;-0.2034;-0.0555;1.0624;1.083
45.99694731;-0.177;-0.0406;0.9504;0.968
46.00736231;-0.1764;-0.0349;0.8429;0.862
46.05235043;-0.1583;-0.0202;0.719;0.736
46.05384716;-0.128;0.0007;0.5973;0.611
46.05464104;-0.0961;0.0243;0.4879;0.498
46.0554347;-0.0408;0.0525;0.4117;0.417
46.05718108;-0.0892;0.0487;0.3402;0.355
46.06716731;-0.0525;0.0501;0.3334;0.341
46.0770227;-0.1025;0.027;0.3307;0.347
46.08716193;-0.1449;0.001;0.4031;0.428
46.09697831;-0.2012;-0.0032;0.4807;0.521
46.10711185;-0.2698;0.0164;0.5794;0.639
46.14948816;-0.333;0.0718;0.6878;0.768
46.15118474;-0.3313;0.1193;0.7511;0.83
46.15207047;-0.3028;0.1007;0.7847;0.847
46.15278308;-0.2693;0.0452;0.8033;0.848
46.15704862;-0.2293;-0.0272;0.9494;0.977
46.16717093;-0.2187;-0.0164;1.0465;1.069
46.17696416;-0.1954;0.0255;1.1776;1.194
46.18711551;-0.178;0.0853;1.2869;1.302
46.20457808;-0.1865;0.1594;1.3055;1.328
46.20713901;-0.241;0.2515;1.2667;1.314
46.24833974;-0.2989;0.326;1.1839;1.264
46.24997366;-0.4071;0.3359;1.1195;1.238
46.2508432;-0.5173;0.2746;1.1068;1.252
46.25172339;-0.562;0.2047;1.1449;1.292
46.25720762;-0.4649;0.1577;1.2721;1.364
46.2673377;-0.1717;0.2658;1.5335;1.566
46.27719024;0.2891;0.565;1.7924;1.901
46.28743574;0.532;0.6987;2.0601;2.239
46.30426781;0.2678;0.4837;2.2538;2.321
46.30726708;-0.1085;0.1981;2.3325;2.343
46.34875978;-0.4488;-0.0293;2.1286;2.176
46.35155862;-0.5829;-0.1918;1.9619;2.056
46.35324897;-0.4645;-0.3541;1.6635;1.763
46.35467424;-0.3599;-0.6005;1.1799;1.372
46.35716008;-0.2206;-0.7317;0.706;1.04
46.36727139;-0.1055;-0.7318;0.5056;0.896
46.37725793;0.0905;-0.6843;0.3927;0.794
46.38685839;0.3017;-0.5918;0.278;0.72
46.40437689;0.4217;-0.4485;0.2681;0.671
46.40730712;0.3464;-0.0771;0.4174;0.548
46.44911728;0.2581;0.0765;0.6464;0.7
46.45080751;0.058;0.1242;0.7726;0.785
46.45173978;-0.1191;0.3457;1.0774;1.138
46.45251558;-0.2565;0.488;1.2616;1.377
46.45719247;-0.3015;0.5093;1.4226;1.541
46.46801001;-0.3277;0.4411;1.4771;1.576
46.47713654;-0.3241;0.3496;1.4331;1.51
46.48744643;-0.2819;0.2228;1.2709;1.321
46.50575554;-0.2044;0.0948;1.0401;1.064
46.50733766;-0.1446;-0.0112;0.8039;0.817
46.55203712;-0.0987;-0.0988;0.5524;0.57
46.55347612;-0.0395;-0.1546;0.3465;0.382
46.55454843;-0.0257;-0.1746;0.1998;0.267
46.55532139;0.0921;-0.225;0.0732;0.254
46.55743385;0.0056;-0.1823;0.1059;0.211
46.5675592;0.0396;-0.1606;0.1142;0.201
46.57715528;0.0379;-0.0793;0.1554;0.178
46.58711489;-0.0238;0.0509;0.2919;0.297
46.60494151;-0.1581;0.1645;0.5487;0.594
46.60731331;-0.2938;0.1805;0.785;0.857
46.65038508;-0.3959;0.1186;0.9576;1.043
46.65185093;-0.4422;0.0224;1.0583;1.147
46.65278974;-0.4037;-0.0151;1.0993;1.171
46.65383885;-0.2886;-0.038;1.0448;1.085
46.65718412;-0.304;-0.004;1.1008;1.142
46.66721654;-0.2124;-0.0368;1.0747;1.096
46.67709731;-0.1777;-0.0341;1.0687;1.084
46.68692285;-0.184;-0.0342;1.088;1.104
46.70412431;-0.188;-0.0293;1.1482;1.164
46.70765224;-0.2427;-0.0346;1.2298;1.254
46.75012993;-0.3148;-0.1021;1.2859;1.328
46.75174551;-0.4462;-0.1901;1.325;1.411
46.75277712;-0.5731;-0.2345;1.3762;1.509
46.75374258;-0.6469;-0.2064;1.3894;1.546
46.75723581;-0.6458;-0.1225;1.3493;1.501
46.76735966;-0.5973;-0.0106;1.276;1.409
46.77712835;-0.5562;0.0947;1.1977;1.324
46.78743281;-0.5194;0.1979;1.1291;1.258
46.80503147;-0.4672;0.2563;1.0715;1.197
46.80732239;-0.1816;0.2788;1.09;1.14
46.84892147;0.2224;0.0491;1.1126;1.136
46.85071939;0.3382;-0.2988;1.3452;1.419
46.85167774;0.1779;-0.4267;1.6367;1.701
46.85271185;0.1412;-0.3335;1.7222;1.76
46.85693401;0.1004;-0.2169;1.4083;1.428
46.86722854;0.1202;-0.1143;1.1382;1.15
46.87726312;0.1572;-0.0321;0.8543;0.869
46.88758208;0.1899;0.114;0.6391;0.676
46.90417404;0.2317;0.2742;0.5314;0.641
46.90762547;0.2606;0.3754;0.5675;0.729
46.95270793;0.1758;0.3976;0.7758;0.889
46.95439697;0.0303;0.3597;1.1082;1.165
46.95519385;-0.1375;0.2229;1.4302;1.454
46.95604185;-0.2173;0.071;1.5637;1.58
46.95740381;-0.2312;-0.0421;1.5294;1.547
46.96729524;-0.2202;-0.0718;1.3941;1.413
46.97722704;-0.2002;-0.0622;1.2122;1.23
46.98712062;-0.1874;-0.0699;1.0351;1.054
46.99889454;-0.1655;-0.0866;0.8712;0.891
47.0072542;-0.1407;-0.1044;0.719;0.74
47.02065458;-0.1292;-0.1236;0.6248;0.65
47.02688835;-0.0778;-0.1323;0.5206;0.543
47.06702812;-0.0708;-0.1416;0.4678;0.494
47.06853701;-0.0346;-0.1285;0.4324;0.452
47.0693672;-0.0216;-0.1008;0.3903;0.404
47.07028158;-0.0078;-0.0734;0.3551;0.363
47.07709008;-0.0065;-0.0271;0.2905;0.292
47.08738204;-0.0362;0.0453;0.243;0.25
47.09937362;-0.0669;0.1119;0.2466;0.279
47.10716847;-0.1416;0.1766;0.3287;0.399
47.12046889;-0.2188;0.2505;0.4881;0.591
47.12738262;-0.2818;0.2768;0.6786;0.785
47.16643316;-0.3358;0.2455;0.8546;0.95
47.16789497;-0.365;0.1759;0.9802;1.061
47.16905066;-0.3709;0.0947;1.0922;1.157
47.17002316;-0.3286;0.0365;1.1783;1.224
47.17729516;-0.2756;-0.0018;1.2466;1.277
47.18757539;-0.3043;0.0647;1.3505;1.386
47.1972127;-0.3208;0.0484;1.3597;1.398
47.20730739;-0.3395;0.071;1.3368;1.381
47.22241708;-0.3632;0.1065;1.2173;1.275
47.22724097;-0.374;0.1744;1.1282;1.201
47.26844027;-0.4162;0.2413;1.077;1.18
47.26992916;-0.4732;0.2575;1.0591;1.188
47.27075008;-0.5591;0.221;1.1035;1.257
47.27144397;-0.6321;0.1757;1.1652;1.337
47.27690147;-0.683;0.1329;1.2275;1.411
47.28753416;-0.6867;0.076;1.3068;1.478
47.29749604;-0.4856;0.0658;1.529;1.606
47.30729751;-0.0016;0.2796;1.8572;1.878
47.32234958;0.5124;0.5051;1.9937;2.12
47.32754766;0.4834;0.4936;2.0287;2.143
47.36860901;0.1379;0.2891;1.9846;2.01
47.37079139;-0.1594;0.0785;1.7859;1.795
47.37161666;-0.2745;-0.0826;1.5384;1.565
47.37236624;-0.2628;-0.2416;1.227;1.278
47.37719054;-0.1708;-0.3814;0.8282;0.928
47.38757674;-0.0071;-0.4709;0.5071;0.692
47.39740339;0.154;-0.4689;0.3851;0.626
47.40724612;0.2646;-0.4032;0.4865;0.685
47.42231485;0.2675;-0.2996;0.6705;0.782
47.42744235;0.111;-0.2364;0.8723;0.911
47.46731404;-0.0386;-0.1478;1.0075;1.019
47.4688412;-0.1797;-0.0118;1.162;1.176
47.46976062;-0.2548;0.1237;1.2549;1.286
47.47057635;-0.2617;0.2228;1.2852;1.33
47.47698243;-0.259;0.2233;1.2924;1.337
47.48708785;-0.2377;0.2261;1.2137;1.257
47.49753301;-0.1874;0.2119;1.0564;1.094
47.50721881;-0.1136;0.1986;0.8854;0.914
47.52229424;-0.0296;0.1728;0.693;0.715
47.52699454;0.0465;0.1397;0.5419;0.562
47.56975743;0.08;0.098;0.4195;0.438
47.57124451;0.0955;0.0531;0.3255;0.343
47.57206427;0.065;0.0128;0.2891;0.297
47.57276724;0.0216;-0.0475;0.2781;0.283
47.5771532;-0.0088;-0.074;0.2952;0.305
47.58780835;-0.0546;-0.0688;0.3369;0.348
47.59734024;-0.1098;-0.0537;0.4388;0.455
47.6071567;-0.1694;-0.031;0.5669;0.593
47.61714512;-0.2435;-0.0076;0.7264;0.766
47.62710358;-0.2944;-0.0225;0.8697;0.918
47.63817327;-0.3323;-0.074;0.9541;1.013
47.68434597;-0.3369;-0.1066;0.9938;1.055
47.68596739;-0.3015;-0.1013;0.9855;1.036
47.68711308;-0.2608;-0.0748;0.9655;1.003
47.6879307;-0.2253;-0.0402;0.9937;1.02
47.68856027;-0.2187;-0.0045;1.057;1.079
47.69788304;-0.235;0.0117;1.1718;1.195
47.70690247;-0.2884;0.0037;1.3079;1.339
47.71697251;-0.3727;-0.0195;1.4503;1.498
47.72691377;-0.4782;-0.0445;1.5546;1.627
47.73835497;-0.5794;-0.0658;1.5792;1.683
47.78353589;-0.6072;-0.0886;1.5042;1.625
47.7850027;-0.5949;-0.1203;1.3659;1.495
47.78636831;-0.5703;-0.1452;1.229;1.363
47.78749981;-0.5523;-0.1478;1.1464;1.281
47.78846381;-0.5718;-0.1377;1.0903;1.239
47.7991302;-0.5761;-0.0715;1.0868;1.232
47.80714124;-0.6411;0.0139;1.1506;1.317
47.81738093;-0.6224;0.1182;1.1553;1.318
47.82751843;-0.4076;0.1881;1.1834;1.266
47.83872235;-0.0235;0.0421;1.1922;1.193
47.88621908;0.3329;-0.2475;1.2909;1.356
47.88818335;0.4259;-0.368;1.5135;1.615
47.88899724;0.3441;-0.2968;1.6347;1.697
47.88986497;0.3304;-0.1429;1.5296;1.571
47.89083289;0.2922;-0.054;1.3866;1.418
47.89791416;0.2318;-0.0555;1.2346;1.257
47.90776697;0.2066;-0.0435;1.0183;1.04
47.91737858;0.1804;0.0067;0.8398;0.859
47.93495085;0.1754;0.0912;0.6918;0.719
47.93737847;0.1744;0.1867;0.6069;0.658
47.97939839;0.151;0.2609;0.6497;0.716
47.98085535;0.0535;0.3192;0.8271;0.888
47.98174766;-0.0849;0.3064;1.0655;1.112
47.98264101;-0.1744;0.2263;1.2048;1.238
47.98739527;-0.1813;0.138;1.2482;1.269
47.9976912;-0.1583;0.0727;1.1967;1.209
48.00728004;-0.1399;0.0337;1.1099;1.119
48.02046439;-0.109;-0.0137;0.976;0.982
48.06726681;-0.0948;-0.0606;0.8524;0.86
48.06872381;-0.0847;-0.1136;0.7302;0.744
48.06954624;-0.0938;-0.1684;0.6458;0.674
48.07049058;-0.1031;-0.2119;0.5766;0.623
48.07158685;-0.1163;-0.2327;0.5482;0.607
48.07833843;-0.119;-0.2298;0.5221;0.583
48.08735627;-0.1059;-0.199;0.487;0.537
48.09850847;-0.1127;-0.1537;0.4561;0.494
48.10719362;-0.08;-0.0937;0.4374;0.454
48.11725685;-0.0755;-0.0227;0.4158;0.423
48.12731797;-0.0958;0.0485;0.4434;0.456
48.13962158;-0.1501;0.1251;0.51;0.546
48.19256877;-0.2086;0.2011;0.6216;0.686
48.19454108;-0.2617;0.2508;0.7348;0.819
48.19547566;-0.3161;0.2606;0.8319;0.927
48.19645508;-0.3258;0.2365;0.879;0.967
48.1978055;-0.2906;0.1961;0.8876;0.954
48.19881389;-0.2329;0.1402;0.9086;0.948
48.20711143;-0.17;0.0765;0.9466;0.965
48.217158;-0.1753;-0.0103;0.9968;1.012
48.23598231;-0.2366;-0.0926;1.0914;1.121
48.23813931;-0.3059;-0.1467;1.3349;1.377
48.29231243;-0.3679;-0.1792;1.3765;1.436
48.29437674;-0.409;-0.0633;1.3574;1.419
48.29559639;-0.4024;0.0738;1.3169;1.379
48.29671739;-0.4413;0.2085;1.2634;1.354
48.29845985;-0.5118;0.3053;1.2932;1.424
48.2998475;-0.572;0.3439;1.2916;1.454
48.30743131;-0.6254;0.3381;1.2605;1.447
